11.0788	4.7519
11.0653	4.7384
11.0518	4.6979
11.0383	4.6709
11.0113	4.6439
10.9978	4.6169
10.9843	4.5764
10.9573	4.5494
10.9573	4.5224
10.9168	4.4954
10.9168	4.4684
10.8898	4.4279
10.8628	4.4009
10.8358	4.3739
10.7953	4.3334
10.7683	4.3199
10.7413	4.2929
10.7008	4.2659
10.6738	4.2524
10.6468	4.2389
10.6198	4.2119
10.5928	4.2119
10.5523	4.1984
10.5253	4.1714
10.4983	4.1714
10.4713	4.1579
10.4443	4.1444
10.4038	4.1309
10.3768	4.1309
10.3498	4.1309
10.3228	4.1174
10.2958	4.1174
10.2553	4.1039
10.2283	4.1039
10.2013	4.0904
10.1743	4.0904
10.1473	4.0904
10.1203	4.0904
10.0933	4.0904
10.0528	4.0904
10.0258	4.0904
9.9988	4.0904
9.9718	4.0904
9.9448	4.0904
9.9178	4.0904
9.8908	4.0904
9.8503	4.0904
9.8233	4.0904
9.7963	4.0904
9.7693	4.0904
9.7423	4.0904
9.7153	4.0904
9.6883	4.0904
9.6478	4.0904
9.6208	4.0904
9.5938	4.0904
9.5668	4.1039
9.5398	4.1174
9.5128	4.1174
9.4723	4.1174
9.4453	4.1309
9.4183	4.1444
9.3913	4.1579
9.3643	4.1579
9.3238	4.1714
9.2968	4.1849
9.2698	4.1984
9.2428	4.1984
9.2158	4.2254
9.1753	4.2389
9.1483	4.2389
9.1213	4.2659
9.0943	4.2794
9.0673	4.2929
9.0268	4.3064
8.9998	4.3199
8.9728	4.3334
8.9458	4.3469
8.9053	4.3604
8.8783	4.3874
8.8513	4.4009
8.8243	4.4144
8.7838	4.4414
8.7568	4.4549
8.7433	4.4819
8.7298	4.5089
8.7163	4.5494
8.7163	4.5764
8.7028	4.6034
8.6758	4.6304
8.6488	4.6439
8.6218	4.6574
8.5948	4.6709
8.5543	4.6979
8.5273	4.7249
8.5138	4.7519
8.4733	4.7924
8.4598	4.8194
8.4463	4.8464
8.4328	4.8734
8.4193	4.9004
8.4058	4.9409
8.4058	4.9679
8.4058	4.9949
8.4058	5.0219
8.4058	5.0489
8.4058	5.0759
8.4193	5.1164
8.4328	5.1434
8.4463	5.1704
8.4598	5.1974
8.4868	5.2244
8.5003	5.2649
8.5408	5.2784
8.5678	5.2919
8.5948	5.3054
8.6218	5.3054
8.6488	5.3054
8.6758	5.3054
8.7163	5.3054
8.7433	5.3189
8.7703	5.3189
8.7973	5.3324
8.8243	5.3459
8.8378	5.3729
8.8648	5.3999
8.9053	5.4269
8.9323	5.4539
8.9458	5.4809
8.9863	5.5079
8.9998	5.5349
9.0268	5.5484
9.0538	5.5889
9.0673	5.6159
9.0943	5.6429
9.1078	5.6699
9.1213	5.7104
9.1348	5.7374
9.1483	5.7644
9.1483	5.7914
9.1753	5.8184
9.1888	5.8589
9.2023	5.8859
9.2293	5.9129
9.2428	5.9399
9.2698	5.9804
9.2968	6.0074
9.3103	6.0344
9.3373	6.0614
9.3643	6.1019
9.3913	6.1289
9.4048	6.1559
9.4318	6.1829
9.4588	6.2234
9.4858	6.2369
9.5128	6.2639
9.5398	6.2774
9.5668	6.3044
9.5938	6.3179
9.6343	6.3314
9.6613	6.3449
9.6883	6.3719
9.7153	6.3854
9.7423	6.3854
9.7828	6.4124
9.8098	6.4124
9.8368	6.4259
9.8638	6.4259
9.8908	6.4259
9.9313	6.4259
9.9583	6.4259
9.9853	6.4259
10.0123	6.4259
10.0393	6.4259
10.0663	6.4259
10.0933	6.4259
10.1338	6.4259
10.1608	6.4259
10.1878	6.4259
10.2148	6.4124
10.2418	6.3989
10.2688	6.3989
10.3093	6.3989
10.3363	6.3719
10.3633	6.3584
10.3903	6.3179
10.4173	6.3179
10.4443	6.2774
10.4713	6.2639
10.4983	6.2369
10.5118	6.1964
10.5388	6.1694
10.5523	6.1424
10.5793	6.1154
10.5928	6.0749
10.6198	6.0479
10.6333	6.0209
10.6468	5.9939
10.6603	5.9534
10.6738	5.9264
10.6873	5.8994
10.7008	5.8724
10.7143	5.8454
10.7278	5.8049
10.7548	5.7779
10.7683	5.7509
10.7818	5.7239
10.8088	5.6834
10.8223	5.6564
10.8493	5.6294
10.8628	5.6024
10.8898	5.5619
10.9033	5.5349
10.9303	5.5079
10.9438	5.4809
10.9573	5.4539
10.9843	5.4134
10.9843	5.3864
10.9978	5.3594
11.0113	5.3324
11.0248	5.3054
11.0248	5.2649
11.0383	5.2379
11.0518	5.2109
11.0518	5.1839
11.0518	5.1569
11.0653	5.1164
11.0653	5.0894
11.0788	5.0624
11.0788	5.0354
11.0788	5.0084
11.0788	4.9814
