9.3177	5.6872
9.2901	5.6596
9.2486	5.6320
9.2210	5.6320
9.1934	5.6320
9.1658	5.6320
9.1382	5.6320
9.0968	5.6320
9.0830	5.6596
9.0830	5.7010
9.0830	5.7286
9.0830	5.7562
9.0830	5.7839
9.0692	5.8115
9.0416	5.8391
9.0416	5.8667
9.0416	5.8943
9.0416	5.9219
9.0554	5.9495
9.0830	5.9771
9.1244	5.9909
9.1244	6.0323
9.1520	6.0599
9.1658	6.0875
9.1382	6.1151
9.1244	6.1428
9.0968	6.1566
9.0554	6.1842
9.0278	6.1704
9.0002	6.1704
8.9864	6.1980
8.9726	6.2256
8.9588	6.2532
8.9588	6.2808
8.9588	6.3084
8.9588	6.3360
8.9588	6.3774
8.9726	6.4050
8.9864	6.4326
8.9864	6.4602
8.9864	6.4879
9.0002	6.5293
9.0278	6.5569
9.0278	6.5845
9.0416	6.6121
9.0416	6.6397
9.0554	6.6811
9.0416	6.6949
9.0140	6.7087
8.9864	6.7087
8.9864	6.6811
8.9588	6.6535
8.9450	6.6121
8.9450	6.5845
8.9035	6.5707
8.8759	6.5707
8.8483	6.5707
8.8345	6.5983
8.8345	6.6397
8.8345	6.6673
8.8069	6.6949
8.7793	6.7087
8.7517	6.7087
8.7103	6.6949
8.6827	6.6949
8.6551	6.6811
8.6275	6.6535
8.5999	6.6397
8.5584	6.6259
8.5308	6.6121
8.5170	6.5707
8.4756	6.5707
8.4480	6.5431
8.4204	6.5293
8.3928	6.5155
8.3652	6.5017
8.3514	6.5155
8.3238	6.5569
8.2962	6.5707
8.2962	6.5983
8.2962	6.6259
8.2962	6.6673
8.2962	6.6949
8.2686	6.6949
8.2410	6.6673
8.2133	6.6397
8.1995	6.6121
8.1581	6.5845
8.1719	6.5431
8.1857	6.5155
8.1857	6.4879
8.1857	6.4602
8.1857	6.4326
8.1719	6.4188
8.1443	6.4050
8.1443	6.3774
8.1719	6.3498
8.1719	6.3222
8.1719	6.2808
8.1581	6.2532
8.1167	6.2532
8.0891	6.2532
8.0615	6.2670
8.0339	6.2808
8.0063	6.2946
7.9649	6.3084
7.9373	6.3084
7.9097	6.3222
7.8821	6.3222
7.8682	6.2808
7.8682	6.2532
7.8682	6.2256
7.8406	6.2118
7.8130	6.1980
7.7716	6.1842
7.7440	6.1704
