16.8285	10.3051
16.7962	10.3374
16.7639	10.3535
16.7156	10.3535
16.7156	10.3212
16.6994	10.2890
16.6833	10.2567
16.6672	10.2245
16.6672	10.1922
16.6511	10.1438
16.6188	10.1116
16.6027	10.0793
16.5866	10.0471
16.5704	9.9987
16.5704	9.9664
16.5543	9.9342
16.5382	9.9019
16.5382	9.8697
16.5220	9.8213
16.5059	9.7890
16.4898	9.7568
16.4737	9.7245
16.4575	9.6923
16.4414	9.6439
16.3930	9.6439
16.3608	9.6278
16.3285	9.6278
16.2963	9.6278
16.2640	9.6278
16.2318	9.6278
16.1834	9.6117
16.1511	9.5955
16.1189	9.5955
16.0866	9.5955
16.0544	9.5794
16.0060	9.5633
15.9737	9.5633
15.9415	9.5633
15.9092	9.5471
15.8770	9.5149
15.8286	9.4988
15.7963	9.4665
15.7641	9.4665
15.7318	9.4665
15.6996	9.4665
15.6673	9.4665
15.6189	9.4665
15.5867	9.4665
15.5544	9.4665
15.5222	9.4665
15.4899	9.4826
15.4415	9.4988
15.4093	9.5149
15.3770	9.5310
15.3448	9.5471
15.3125	9.5794
15.2641	9.6117
15.2319	9.6439
15.2158	9.6762
15.2158	9.7084
15.2158	9.7407
15.2158	9.7729
15.2319	9.8052
15.2480	9.8536
15.2641	9.8858
15.2803	9.9181
15.2964	9.9503
15.2964	9.9826
15.2964	10.0310
15.2641	10.0471
15.2641	10.0793
15.2641	10.1277
15.2641	10.1600
15.2964	10.1922
15.3287	10.2083
15.3287	10.2567
15.3609	10.2890
15.3770	10.3212
15.4093	10.3535
15.4415	10.4019
15.4738	10.4341
15.4899	10.4664
15.4899	10.4986
15.5222	10.5470
15.5222	10.5793
15.5222	10.6115
15.5383	10.6438
15.5383	10.6760
15.5383	10.7083
15.5383	10.7567
15.5383	10.7889
15.5222	10.8212
15.5060	10.8534
15.5060	10.8857
15.4899	10.9341
15.4899	10.9663
15.4899	10.9986
15.4899	11.0308
15.5060	11.0631
15.5222	11.1115
15.5222	11.1437
