"Plot Title: 20065911"
"#","Date Time, GMT+05:00","Temp, °C (LGR S/N: 20065911, SEN S/N: 20065911)","Intensity, Lux (LGR S/N: 20065911, SEN S/N: 20065911)"
1,04/01/17 06:00:00 AM,23.100,0.0
2,04/01/17 08:00:00 AM,22.908,0.0
3,04/01/17 10:00:00 AM,22.429,0.0
4,04/01/17 12:00:00 PM,25.416,0.0
5,04/01/17 02:00:00 PM,27.665,0.0
6,04/01/17 04:00:00 PM,29.053,0.0
7,04/01/17 06:00:00 PM,33.118,0.0
8,04/01/17 08:00:00 PM,31.880,0.0
9,04/01/17 10:00:00 PM,31.472,0.0
10,04/02/17 12:00:00 AM,31.166,0.0
11,04/02/17 02:00:00 AM,30.963,0.0
12,04/02/17 04:00:00 AM,30.760,0.0
13,04/02/17 06:00:00 AM,30.659,0.0
14,04/02/17 08:00:00 AM,30.760,0.0
15,04/02/17 10:00:00 AM,32.394,0.0
16,04/02/17 12:00:00 PM,34.163,0.0
17,04/02/17 02:00:00 PM,35.222,0.0
18,04/02/17 04:00:00 PM,31.778,0.0
19,04/02/17 06:00:00 PM,30.558,0.0
20,04/02/17 08:00:00 PM,30.760,0.0
21,04/02/17 10:00:00 PM,31.166,0.0
22,04/03/17 12:00:00 AM,31.268,0.0
23,04/03/17 02:00:00 AM,31.166,0.0
24,04/03/17 04:00:00 AM,31.064,0.0
25,04/03/17 06:00:00 AM,30.862,0.0
26,04/03/17 08:00:00 AM,30.862,0.0
27,04/03/17 10:00:00 AM,30.659,0.0
28,04/03/17 12:00:00 PM,30.154,0.0
29,04/03/17 02:00:00 PM,29.953,0.0
30,04/03/17 04:00:00 PM,29.853,0.0
31,04/03/17 06:00:00 PM,29.152,0.0
32,04/03/17 08:00:00 PM,28.754,0.0
33,04/03/17 10:00:00 PM,27.468,0.0
34,04/04/17 12:00:00 AM,27.764,0.0
35,04/04/17 02:00:00 AM,28.655,0.0
36,04/04/17 04:00:00 AM,28.953,0.0
37,04/04/17 06:00:00 AM,29.152,0.0
38,04/04/17 08:00:00 AM,29.853,43.1
39,04/04/17 10:00:00 AM,30.356,7577.8
40,04/04/17 12:00:00 PM,30.255,8611.2
41,04/04/17 02:00:00 PM,29.953,1550.0
42,04/04/17 04:00:00 PM,29.953,710.4
43,04/04/17 06:00:00 PM,29.953,75.3
44,04/04/17 08:00:00 PM,29.953,0.0
45,04/04/17 10:00:00 PM,29.953,0.0
46,04/05/17 12:00:00 AM,29.953,0.0
47,04/05/17 02:00:00 AM,29.953,0.0
48,04/05/17 04:00:00 AM,29.853,0.0
49,04/05/17 06:00:00 AM,29.853,0.0
50,04/05/17 08:00:00 AM,29.953,699.7
51,04/05/17 10:00:00 AM,30.154,6200.0
52,04/05/17 12:00:00 PM,30.154,6544.5
53,04/05/17 02:00:00 PM,30.154,4994.5
54,04/05/17 04:00:00 PM,30.154,2152.8
55,04/05/17 06:00:00 PM,30.054,118.4
56,04/05/17 08:00:00 PM,29.953,0.0
57,04/05/17 10:00:00 PM,29.853,0.0
58,04/06/17 12:00:00 AM,29.853,0.0
59,04/06/17 02:00:00 AM,29.752,0.0
60,04/06/17 04:00:00 AM,29.652,0.0
61,04/06/17 06:00:00 AM,29.652,0.0
62,04/06/17 08:00:00 AM,29.652,1302.4
63,04/06/17 10:00:00 AM,29.752,699.7
64,04/06/17 12:00:00 PM,29.752,247.6
65,04/06/17 02:00:00 PM,29.752,1227.1
66,04/06/17 04:00:00 PM,29.752,2497.2
67,04/06/17 06:00:00 PM,29.652,86.1
68,04/06/17 08:00:00 PM,29.552,0.0
69,04/06/17 10:00:00 PM,29.552,0.0
70,04/07/17 12:00:00 AM,29.352,0.0
71,04/07/17 02:00:00 AM,29.352,0.0
72,04/07/17 04:00:00 AM,29.452,0.0
73,04/07/17 06:00:00 AM,29.352,0.0
74,04/07/17 08:00:00 AM,29.452,1334.7
75,04/07/17 10:00:00 AM,29.552,4822.3
76,04/07/17 12:00:00 PM,29.552,5166.7
77,04/07/17 02:00:00 PM,29.552,2497.2
78,04/07/17 04:00:00 PM,29.552,925.7
79,04/07/17 06:00:00 PM,29.452,32.3
80,04/07/17 08:00:00 PM,29.552,0.0
81,04/07/17 10:00:00 PM,29.552,0.0
82,04/08/17 12:00:00 AM,29.552,0.0
83,04/08/17 02:00:00 AM,29.552,0.0
84,04/08/17 04:00:00 AM,29.552,0.0
85,04/08/17 06:00:00 AM,29.552,0.0
86,04/08/17 08:00:00 AM,29.752,828.8
87,04/08/17 10:00:00 AM,29.752,2066.7
88,04/08/17 12:00:00 PM,29.853,2927.8
89,04/08/17 02:00:00 PM,30.054,5511.1
90,04/08/17 04:00:00 PM,29.752,301.4
91,04/08/17 06:00:00 PM,29.752,64.6
92,04/08/17 08:00:00 PM,29.752,0.0
93,04/08/17 10:00:00 PM,29.752,0.0
94,04/09/17 12:00:00 AM,29.752,0.0
95,04/09/17 02:00:00 AM,29.752,0.0
96,04/09/17 04:00:00 AM,29.652,0.0
97,04/09/17 06:00:00 AM,29.552,0.0
98,04/09/17 08:00:00 AM,29.552,1119.5
99,04/09/17 10:00:00 AM,29.652,2927.8
100,04/09/17 12:00:00 PM,29.752,4822.3
101,04/09/17 02:00:00 PM,30.054,6544.5
