"Plot Title: 20065908"
"#","Date Time, GMT+05:00","Temp, °C (LGR S/N: 20065908, SEN S/N: 20065908)","Intensity, Lux (LGR S/N: 20065908, SEN S/N: 20065908)"
1,04/01/17 06:00:00 AM,23.196,0.0
2,04/01/17 08:00:00 AM,23.100,0.0
3,04/01/17 10:00:00 AM,22.525,0.0
4,04/01/17 12:00:00 PM,24.931,0.0
5,04/01/17 02:00:00 PM,26.781,0.0
6,04/01/17 04:00:00 PM,28.357,0.0
7,04/01/17 06:00:00 PM,33.014,0.0
8,04/01/17 08:00:00 PM,31.983,0.0
9,04/01/17 10:00:00 PM,31.574,0.0
10,04/02/17 12:00:00 AM,31.268,0.0
11,04/02/17 02:00:00 AM,31.064,0.0
12,04/02/17 04:00:00 AM,30.862,0.0
13,04/02/17 06:00:00 AM,30.659,0.0
14,04/02/17 08:00:00 AM,30.760,0.0
15,04/02/17 10:00:00 AM,32.704,0.0
16,04/02/17 12:00:00 PM,34.585,0.0
17,04/02/17 02:00:00 PM,35.756,0.0
18,04/02/17 04:00:00 PM,31.676,0.0
19,04/02/17 06:00:00 PM,30.457,0.0
20,04/02/17 08:00:00 PM,30.760,0.0
21,04/02/17 10:00:00 PM,31.166,0.0
22,04/03/17 12:00:00 AM,31.268,0.0
23,04/03/17 02:00:00 AM,31.064,0.0
24,04/03/17 04:00:00 AM,30.963,0.0
25,04/03/17 06:00:00 AM,30.760,0.0
26,04/03/17 08:00:00 AM,30.760,0.0
27,04/03/17 10:00:00 AM,30.659,0.0
28,04/03/17 12:00:00 PM,30.154,0.0
29,04/03/17 02:00:00 PM,30.054,0.0
30,04/03/17 04:00:00 PM,29.953,0.0
31,04/03/17 06:00:00 PM,29.053,0.0
32,04/03/17 08:00:00 PM,28.655,0.0
33,04/03/17 10:00:00 PM,27.567,0.0
34,04/04/17 12:00:00 AM,27.665,0.0
35,04/04/17 02:00:00 AM,28.555,0.0
36,04/04/17 04:00:00 AM,28.953,0.0
37,04/04/17 06:00:00 AM,29.053,0.0
38,04/04/17 08:00:00 AM,29.853,10.8
39,04/04/17 10:00:00 AM,30.760,20666.8
40,04/04/17 12:00:00 PM,31.166,30311.3
41,04/04/17 02:00:00 PM,30.356,3616.7
42,04/04/17 04:00:00 PM,30.255,1980.6
43,04/04/17 06:00:00 PM,30.154,279.9
44,04/04/17 08:00:00 PM,30.054,0.0
45,04/04/17 10:00:00 PM,29.953,0.0
46,04/05/17 12:00:00 AM,29.953,0.0
47,04/05/17 02:00:00 AM,29.853,0.0
48,04/05/17 04:00:00 AM,29.853,0.0
49,04/05/17 06:00:00 AM,29.853,0.0
50,04/05/17 08:00:00 AM,29.953,2152.8
51,04/05/17 10:00:00 AM,30.558,12400.1
52,04/05/17 12:00:00 PM,31.064,18600.1
53,04/05/17 02:00:00 PM,31.064,11022.3
54,04/05/17 04:00:00 PM,30.558,5166.7
55,04/05/17 06:00:00 PM,29.953,258.3
56,04/05/17 08:00:00 PM,29.652,0.0
57,04/05/17 10:00:00 PM,29.652,0.0
58,04/06/17 12:00:00 AM,29.853,0.0
59,04/06/17 02:00:00 AM,29.652,0.0
60,04/06/17 04:00:00 AM,29.552,0.0
61,04/06/17 06:00:00 AM,29.352,10.8
62,04/06/17 08:00:00 AM,29.853,2927.8
63,04/06/17 10:00:00 AM,30.054,1980.6
64,04/06/17 12:00:00 PM,29.752,742.7
65,04/06/17 02:00:00 PM,29.853,3961.1
66,04/06/17 04:00:00 PM,29.953,6200.0
67,04/06/17 06:00:00 PM,29.652,183.0
68,04/06/17 08:00:00 PM,29.452,0.0
69,04/06/17 10:00:00 PM,29.452,0.0
70,04/07/17 12:00:00 AM,29.452,0.0
71,04/07/17 02:00:00 AM,29.452,0.0
72,04/07/17 04:00:00 AM,29.452,0.0
73,04/07/17 06:00:00 AM,29.252,10.8
74,04/07/17 08:00:00 AM,29.552,3100.0
75,04/07/17 10:00:00 AM,29.953,9644.5
76,04/07/17 12:00:00 PM,30.457,7577.8
77,04/07/17 02:00:00 PM,30.659,6200.0
78,04/07/17 04:00:00 PM,30.054,3961.1
79,04/07/17 06:00:00 PM,30.356,183.0
80,04/07/17 08:00:00 PM,30.054,0.0
81,04/07/17 10:00:00 PM,30.154,0.0
82,04/08/17 12:00:00 AM,30.054,0.0
83,04/08/17 02:00:00 AM,30.054,0.0
84,04/08/17 04:00:00 AM,29.953,0.0
85,04/08/17 06:00:00 AM,29.652,0.0
86,04/08/17 08:00:00 AM,29.752,2755.6
87,04/08/17 10:00:00 AM,30.457,9644.5
88,04/08/17 12:00:00 PM,30.558,14466.8
89,04/08/17 02:00:00 PM,30.659,15155.7
90,04/08/17 04:00:00 PM,30.356,3788.9
91,04/08/17 06:00:00 PM,29.853,290.6
92,04/08/17 08:00:00 PM,29.652,0.0
93,04/08/17 10:00:00 PM,30.054,0.0
94,04/09/17 12:00:00 AM,29.452,0.0
95,04/09/17 02:00:00 AM,29.652,0.0
96,04/09/17 04:00:00 AM,29.552,0.0
97,04/09/17 06:00:00 AM,29.452,10.8
98,04/09/17 08:00:00 AM,29.652,2755.6
99,04/09/17 10:00:00 AM,30.154,7577.8
100,04/09/17 12:00:00 PM,30.457,11022.3
101,04/09/17 02:00:00 PM,30.457,11022.3
102,04/09/17 04:00:00 PM,30.255,5166.7
103,04/09/17 06:00:00 PM,29.853,312.2
104,04/09/17 08:00:00 PM,29.752,0.0
105,04/09/17 10:00:00 PM,29.752,0.0
106,04/10/17 12:00:00 AM,29.652,0.0
107,04/10/17 02:00:00 AM,29.652,0.0
108,04/10/17 04:00:00 AM,29.552,0.0
109,04/10/17 06:00:00 AM,29.452,10.8
110,04/10/17 08:00:00 AM,29.752,3272.2
111,04/10/17 10:00:00 AM,30.255,10677.8
112,04/10/17 12:00:00 PM,30.356,33066.9
113,04/10/17 02:00:00 PM,30.457,13089.0
114,04/10/17 04:00:00 PM,30.255,5166.7
115,04/10/17 06:00:00 PM,29.953,301.4
116,04/10/17 08:00:00 PM,29.652,0.0
117,04/10/17 10:00:00 PM,29.552,0.0
118,04/11/17 12:00:00 AM,29.452,0.0
119,04/11/17 02:00:00 AM,29.752,0.0
120,04/11/17 04:00:00 AM,29.652,0.0
121,04/11/17 06:00:00 AM,29.452,10.8
122,04/11/17 08:00:00 AM,29.552,1291.7
123,04/11/17 10:00:00 AM,29.953,4305.6
124,04/11/17 12:00:00 PM,30.457,14466.8
125,04/11/17 02:00:00 PM,30.457,8266.7
126,04/11/17 04:00:00 PM,30.154,3272.2
127,04/11/17 06:00:00 PM,30.054,312.2
128,04/11/17 08:00:00 PM,29.752,0.0
129,04/11/17 10:00:00 PM,29.652,0.0
130,04/12/17 12:00:00 AM,29.552,0.0
131,04/12/17 02:00:00 AM,29.752,0.0
132,04/12/17 04:00:00 AM,29.752,0.0
133,04/12/17 06:00:00 AM,29.652,10.8
134,04/12/17 08:00:00 AM,29.853,2497.2
135,04/12/17 10:00:00 AM,30.356,5511.1
136,04/12/17 12:00:00 PM,30.659,15155.7
137,04/12/17 02:00:00 PM,30.659,10333.4
138,04/12/17 04:00:00 PM,30.457,5338.9
139,04/12/17 06:00:00 PM,29.953,183.0
140,04/12/17 08:00:00 PM,29.853,0.0
141,04/12/17 10:00:00 PM,29.953,0.0
142,04/13/17 12:00:00 AM,29.652,0.0
143,04/13/17 02:00:00 AM,29.752,0.0
144,04/13/17 04:00:00 AM,29.752,0.0
145,04/13/17 06:00:00 AM,29.652,0.0
146,04/13/17 08:00:00 AM,29.853,1980.6
147,04/13/17 10:00:00 AM,30.255,6200.0
148,04/13/17 12:00:00 PM,30.356,2927.8
149,04/13/17 02:00:00 PM,30.558,7577.8
150,04/13/17 04:00:00 PM,30.356,3444.5
151,04/13/17 06:00:00 PM,29.953,150.7
152,04/13/17 08:00:00 PM,29.853,0.0
153,04/13/17 10:00:00 PM,29.752,0.0
154,04/14/17 12:00:00 AM,29.752,0.0
155,04/14/17 02:00:00 AM,29.752,0.0
156,04/14/17 04:00:00 AM,29.752,0.0
157,04/14/17 06:00:00 AM,29.552,0.0
158,04/14/17 08:00:00 AM,29.752,1636.1
159,04/14/17 10:00:00 AM,29.752,1636.1
160,04/14/17 12:00:00 PM,30.457,7233.4
161,04/14/17 02:00:00 PM,30.154,4822.3
162,04/14/17 04:00:00 PM,30.154,2066.7
163,04/14/17 06:00:00 PM,29.853,86.1
164,04/14/17 08:00:00 PM,29.652,0.0
165,04/14/17 10:00:00 PM,29.652,0.0
166,04/15/17 12:00:00 AM,29.652,0.0
167,04/15/17 02:00:00 AM,29.652,0.0
168,04/15/17 04:00:00 AM,29.752,0.0
169,04/15/17 06:00:00 AM,29.652,21.5
170,04/15/17 08:00:00 AM,29.853,2152.8
171,04/15/17 10:00:00 AM,30.255,6544.5
172,04/15/17 12:00:00 PM,30.659,8266.7
173,04/15/17 02:00:00 PM,30.356,10677.8
174,04/15/17 04:00:00 PM,30.255,5511.1
175,04/15/17 06:00:00 PM,29.953,226.0
176,04/15/17 08:00:00 PM,29.853,0.0
177,04/15/17 10:00:00 PM,30.054,0.0
178,04/16/17 12:00:00 AM,30.154,0.0
179,04/16/17 02:00:00 AM,29.552,0.0
180,04/16/17 04:00:00 AM,29.752,0.0
181,04/16/17 06:00:00 AM,29.752,21.5
182,04/16/17 08:00:00 AM,29.953,2669.5
183,04/16/17 10:00:00 AM,30.457,9644.5
184,04/16/17 12:00:00 PM,30.558,16533.4
185,04/16/17 02:00:00 PM,30.760,17222.3
186,04/16/17 04:00:00 PM,30.457,4822.3
187,04/16/17 06:00:00 PM,30.154,226.0
188,04/16/17 08:00:00 PM,29.953,0.0
189,04/16/17 10:00:00 PM,29.752,0.0
190,04/17/17 12:00:00 AM,29.752,0.0
191,04/17/17 02:00:00 AM,29.853,0.0
192,04/17/17 04:00:00 AM,29.752,0.0
193,04/17/17 06:00:00 AM,29.752,21.5
194,04/17/17 08:00:00 AM,30.054,2411.1
195,04/17/17 10:00:00 AM,30.558,7577.8
196,04/17/17 12:00:00 PM,30.760,8266.7
197,04/17/17 02:00:00 PM,30.659,10333.4
198,04/17/17 04:00:00 PM,30.659,4822.3
199,04/17/17 06:00:00 PM,30.255,193.8
200,04/17/17 08:00:00 PM,30.255,0.0
201,04/17/17 10:00:00 PM,30.255,0.0
202,04/18/17 12:00:00 AM,30.255,0.0
203,04/18/17 02:00:00 AM,30.255,0.0
204,04/18/17 04:00:00 AM,29.853,0.0
205,04/18/17 06:00:00 AM,29.953,32.3
206,04/18/17 08:00:00 AM,30.255,3616.7
207,04/18/17 10:00:00 AM,30.862,8266.7
208,04/18/17 12:00:00 PM,30.963,8611.2
209,04/18/17 02:00:00 PM,30.760,15844.5
210,04/18/17 04:00:00 PM,30.659,3961.1
211,04/18/17 06:00:00 PM,30.558,172.2
212,04/18/17 08:00:00 PM,30.760,0.0
213,04/18/17 10:00:00 PM,30.457,0.0
214,04/19/17 12:00:00 AM,30.154,0.0
215,04/19/17 02:00:00 AM,30.356,0.0
216,04/19/17 04:00:00 AM,29.652,0.0
217,04/19/17 06:00:00 AM,29.853,32.3
218,04/19/17 08:00:00 AM,30.054,2411.1
219,04/19/17 10:00:00 AM,30.760,11711.2
220,04/19/17 12:00:00 PM,31.064,17911.2
221,04/19/17 02:00:00 PM,31.064,11711.2
222,04/19/17 04:00:00 PM,30.659,6544.5
223,04/19/17 06:00:00 PM,30.255,269.1
224,04/19/17 08:00:00 PM,29.953,0.0
225,04/19/17 10:00:00 PM,29.953,0.0
226,04/20/17 12:00:00 AM,29.953,0.0
227,04/20/17 02:00:00 AM,29.953,0.0
228,04/20/17 04:00:00 AM,29.953,0.0
229,04/20/17 06:00:00 AM,29.953,43.1
230,04/20/17 08:00:00 AM,30.255,3100.0
231,04/20/17 10:00:00 AM,30.659,9644.5
232,04/20/17 12:00:00 PM,31.064,8266.7
233,04/20/17 02:00:00 PM,30.963,12400.1
234,04/20/17 04:00:00 PM,30.659,4994.5
235,04/20/17 06:00:00 PM,30.356,183.0
236,04/20/17 08:00:00 PM,30.255,0.0
237,04/20/17 10:00:00 PM,30.154,0.0
238,04/21/17 12:00:00 AM,30.054,0.0
239,04/21/17 02:00:00 AM,30.054,0.0
240,04/21/17 04:00:00 AM,29.953,0.0
241,04/21/17 06:00:00 AM,29.953,32.3
242,04/21/17 08:00:00 AM,30.255,2411.1
243,04/21/17 10:00:00 AM,30.760,6544.5
244,04/21/17 12:00:00 PM,31.166,19289.0
245,04/21/17 02:00:00 PM,31.268,10677.8
246,04/21/17 04:00:00 PM,30.760,3961.1
247,04/21/17 06:00:00 PM,30.356,247.6
248,04/21/17 08:00:00 PM,30.054,0.0
249,04/21/17 10:00:00 PM,30.054,0.0
250,04/22/17 12:00:00 AM,30.054,0.0
251,04/22/17 02:00:00 AM,30.054,0.0
252,04/22/17 04:00:00 AM,30.054,0.0
253,04/22/17 06:00:00 AM,30.054,32.3
254,04/22/17 08:00:00 AM,30.255,3100.0
255,04/22/17 10:00:00 AM,30.760,7577.8
256,04/22/17 12:00:00 PM,30.760,20666.8
257,04/22/17 02:00:00 PM,31.064,12400.1
258,04/22/17 04:00:00 PM,30.760,4994.5
259,04/22/17 06:00:00 PM,30.457,258.3
260,04/22/17 08:00:00 PM,30.558,0.0
261,04/22/17 10:00:00 PM,30.054,0.0
262,04/23/17 12:00:00 AM,30.255,0.0
263,04/23/17 02:00:00 AM,30.255,0.0
264,04/23/17 04:00:00 AM,30.154,0.0
265,04/23/17 06:00:00 AM,29.853,53.8
266,04/23/17 08:00:00 AM,30.255,2497.2
267,04/23/17 10:00:00 AM,30.659,4133.4
268,04/23/17 12:00:00 PM,31.064,18600.1
269,04/23/17 02:00:00 PM,31.064,15155.7
270,04/23/17 04:00:00 PM,30.760,4822.3
271,04/23/17 06:00:00 PM,30.659,247.6
272,04/23/17 08:00:00 PM,30.457,0.0
273,04/23/17 10:00:00 PM,30.255,0.0
274,04/24/17 12:00:00 AM,30.255,0.0
275,04/24/17 02:00:00 AM,30.255,0.0
276,04/24/17 04:00:00 AM,30.054,0.0
277,04/24/17 06:00:00 AM,30.054,53.8
278,04/24/17 08:00:00 AM,30.356,3272.2
279,04/24/17 10:00:00 AM,30.760,11022.3
280,04/24/17 12:00:00 PM,31.166,13089.0
281,04/24/17 02:00:00 PM,31.268,17222.3
282,04/24/17 04:00:00 PM,30.862,2325.0
283,04/24/17 06:00:00 PM,30.457,258.3
284,04/24/17 08:00:00 PM,30.356,0.0
285,04/24/17 10:00:00 PM,29.953,0.0
286,04/25/17 12:00:00 AM,30.255,0.0
287,04/25/17 02:00:00 AM,30.154,0.0
288,04/25/17 04:00:00 AM,30.054,0.0
289,04/25/17 06:00:00 AM,29.953,53.8
290,04/25/17 08:00:00 AM,30.356,3100.0
291,04/25/17 10:00:00 AM,30.760,8266.7
292,04/25/17 12:00:00 PM,30.963,12400.1
293,04/25/17 02:00:00 PM,30.963,10333.4
294,04/25/17 04:00:00 PM,30.659,5166.7
295,04/25/17 06:00:00 PM,30.255,290.6
296,04/25/17 08:00:00 PM,30.558,0.0
297,04/25/17 10:00:00 PM,30.558,0.0
298,04/26/17 12:00:00 AM,30.457,0.0
299,04/26/17 02:00:00 AM,30.154,0.0
300,04/26/17 04:00:00 AM,30.054,0.0
301,04/26/17 06:00:00 AM,29.953,53.8
302,04/26/17 08:00:00 AM,30.457,4305.6
303,04/26/17 10:00:00 AM,30.760,10677.8
304,04/26/17 12:00:00 PM,30.963,13777.9
305,04/26/17 02:00:00 PM,31.064,17222.3
306,04/26/17 04:00:00 PM,30.760,4133.4
307,04/26/17 06:00:00 PM,30.558,215.3
308,04/26/17 08:00:00 PM,30.558,0.0
309,04/26/17 10:00:00 PM,30.760,0.0
310,04/27/17 12:00:00 AM,30.760,0.0
311,04/27/17 02:00:00 AM,30.154,0.0
312,04/27/17 04:00:00 AM,30.054,0.0
313,04/27/17 06:00:00 AM,29.853,64.6
314,04/27/17 08:00:00 AM,30.356,3444.5
315,04/27/17 10:00:00 AM,30.862,17222.3
316,04/27/17 12:00:00 PM,30.862,11022.3
317,04/27/17 02:00:00 PM,31.064,12400.1
318,04/27/17 04:00:00 PM,30.862,3100.0
319,04/27/17 06:00:00 PM,30.457,279.9
320,04/27/17 08:00:00 PM,30.558,0.0
321,04/27/17 10:00:00 PM,30.558,0.0
322,04/28/17 12:00:00 AM,30.255,0.0
323,04/28/17 02:00:00 AM,30.154,0.0
324,04/28/17 04:00:00 AM,30.154,0.0
325,04/28/17 06:00:00 AM,30.054,21.5
326,04/28/17 08:00:00 AM,30.154,1808.3
327,04/28/17 10:00:00 AM,30.054,387.5
328,04/28/17 12:00:00 PM,30.154,2325.0
