"Plot Title: 10998654"
"#","Date Time, GMT+05:00","Temp, °F (LGR S/N: 10998654, SEN S/N: 10998654)","Intensity, lum/ft² (LGR S/N: 10998654, SEN S/N: 10998654)","Coupler Detached (LGR S/N: 10998654)","End Of File (LGR S/N: 10998654)"
1491,03/27/17 03:14:11 PM,86.277,368.0,,
1492,03/27/17 04:14:11 PM,86.277,192.0,,
1493,03/27/17 05:14:11 PM,86.097,1.0,,
1494,03/27/17 06:14:11 PM,86.277,2.0,,
1495,03/27/17 07:14:11 PM,86.277,0.0,,
1496,03/27/17 08:14:11 PM,86.277,0.0,,
1497,03/27/17 09:14:11 PM,86.277,0.0,,
1498,03/27/17 10:14:11 PM,85.915,0.0,,
1499,03/27/17 11:14:11 PM,85.735,0.0,,
1500,03/28/17 12:14:11 AM,85.915,0.0,,
1501,03/28/17 01:14:11 AM,85.735,0.0,,
1502,03/28/17 02:14:11 AM,85.735,0.0,,
1503,03/28/17 03:14:11 AM,85.735,0.0,,
1504,03/28/17 04:14:11 AM,85.554,0.0,,
1505,03/28/17 05:14:11 AM,85.554,0.0,,
1506,03/28/17 06:14:11 AM,85.554,2.0,,
1507,03/28/17 07:14:11 AM,85.554,13.0,,
1508,03/28/17 08:14:11 AM,85.554,67.0,,
1509,03/28/17 09:14:11 AM,85.554,112.0,,
1510,03/28/17 10:14:11 AM,85.735,224.0,,
1511,03/28/17 11:14:11 AM,85.735,288.0,,
1512,03/28/17 12:14:11 PM,86.459,608.0,,
1513,03/28/17 01:14:11 PM,86.277,512.0,,
1514,03/28/17 02:14:11 PM,86.097,288.0,,
1515,03/28/17 03:14:11 PM,86.097,272.0,,
1516,03/28/17 04:14:11 PM,85.915,168.0,,
1517,03/28/17 05:14:11 PM,85.915,54.0,,
1518,03/28/17 06:14:11 PM,85.915,3.0,,
1519,03/28/17 07:14:11 PM,85.915,0.0,,
1520,03/28/17 08:14:11 PM,85.915,0.0,,
1521,03/28/17 09:14:11 PM,85.915,0.0,,
1522,03/28/17 10:14:11 PM,85.735,0.0,,
1523,03/28/17 11:14:11 PM,85.735,0.0,,
1524,03/29/17 12:14:11 AM,85.554,0.0,,
1525,03/29/17 01:14:11 AM,85.374,0.0,,
1526,03/29/17 02:14:11 AM,85.554,0.0,,
1527,03/29/17 03:14:11 AM,85.374,0.0,,
1528,03/29/17 04:14:11 AM,85.554,0.0,,
1529,03/29/17 05:14:11 AM,85.374,0.0,,
1530,03/29/17 06:14:11 AM,85.374,4.0,,
1531,03/29/17 07:14:11 AM,85.374,86.0,,
1532,03/29/17 08:14:11 AM,85.554,240.0,,
1533,03/29/17 09:14:11 AM,85.554,416.0,,
1534,03/29/17 10:14:11 AM,85.735,480.0,,
1535,03/29/17 11:14:11 AM,85.735,576.0,,
1536,03/29/17 12:14:11 PM,85.735,576.0,,
1537,03/29/17 01:14:11 PM,85.915,576.0,,
1538,03/29/17 02:14:11 PM,86.277,480.0,,
1539,03/29/17 03:14:11 PM,86.097,256.0,,
1540,03/29/17 04:14:11 PM,86.277,152.0,,
1541,03/29/17 05:14:11 PM,85.735,46.0,,
1542,03/29/17 06:14:11 PM,85.735,2.0,,
1543,03/29/17 07:14:11 PM,85.735,0.0,,
1544,03/29/17 08:14:11 PM,85.735,0.0,,
1545,03/29/17 09:14:11 PM,85.735,0.0,,
1546,03/29/17 10:14:11 PM,85.554,0.0,,
1547,03/29/17 11:14:11 PM,85.554,0.0,,
1548,03/30/17 12:14:11 AM,85.735,0.0,,
1549,03/30/17 01:14:11 AM,85.735,0.0,,
1550,03/30/17 02:14:11 AM,85.374,0.0,,
1551,03/30/17 03:14:11 AM,85.374,0.0,,
1552,03/30/17 04:14:11 AM,85.554,0.0,,
1553,03/30/17 05:14:11 AM,85.554,0.0,,
1554,03/30/17 06:14:11 AM,85.374,4.0,,
1555,03/30/17 07:14:11 AM,85.554,75.0,,
1556,03/30/17 08:14:11 AM,85.554,192.0,,
1557,03/30/17 09:14:11 AM,85.735,368.0,,
1558,03/30/17 10:14:11 AM,85.735,496.0,,
1559,03/30/17 11:14:11 AM,85.735,184.0,,
1560,03/30/17 12:14:11 PM,85.915,512.0,,
1561,03/30/17 01:14:11 PM,85.915,512.0,,
1562,03/30/17 02:14:11 PM,86.277,288.0,,
1563,03/30/17 03:14:11 PM,86.459,248.0,,
1564,03/30/17 04:14:11 PM,86.277,89.0,,
1565,03/30/17 05:14:11 PM,86.277,46.0,,
1566,03/30/17 06:14:11 PM,86.097,3.0,,
1567,03/30/17 07:14:11 PM,85.915,0.0,,
1568,03/30/17 08:14:11 PM,85.915,0.0,,
1569,03/30/17 09:14:11 PM,85.915,0.0,,
1570,03/30/17 10:14:11 PM,85.915,0.0,,
1571,03/30/17 11:14:11 PM,85.915,0.0,,
1572,03/31/17 12:14:11 AM,85.735,0.0,,
1573,03/31/17 01:14:11 AM,85.735,0.0,,
1574,03/31/17 02:14:11 AM,85.735,0.0,,
1575,03/31/17 03:14:11 AM,85.735,0.0,,
1576,03/31/17 04:14:11 AM,85.735,0.0,,
1577,03/31/17 05:14:11 AM,85.735,0.0,,
1578,03/31/17 06:14:11 AM,85.735,3.0,,
1579,03/31/17 07:14:11 AM,85.735,53.0,,
1580,03/31/17 08:14:11 AM,85.915,176.0,,
1581,03/31/17 09:14:11 AM,85.915,272.0,,
1582,03/31/17 10:14:11 AM,85.915,96.0,,
1583,03/31/17 11:14:11 AM,86.097,352.0,,
1584,03/31/17 12:14:11 PM,86.277,320.0,,
1585,03/31/17 01:14:11 PM,86.097,272.0,,
1586,03/31/17 02:14:11 PM,86.097,240.0,,
1587,03/31/17 03:14:11 PM,86.459,176.0,,
1588,03/31/17 04:14:11 PM,86.459,108.0,,
1589,03/31/17 05:14:11 PM,86.277,41.0,,
1590,03/31/17 06:14:11 PM,86.097,2.0,,
1591,03/31/17 07:14:11 PM,86.097,0.0,,
1592,03/31/17 08:14:11 PM,85.915,0.0,,
1593,03/31/17 09:14:11 PM,85.915,0.0,,
1594,03/31/17 10:14:11 PM,85.915,0.0,,
1595,03/31/17 11:14:11 PM,85.915,0.0,,
1596,04/01/17 12:14:11 AM,85.915,0.0,,
1597,04/01/17 01:14:11 AM,85.735,0.0,,
1598,04/01/17 02:14:11 AM,85.735,0.0,,
1599,04/01/17 03:14:11 AM,85.735,0.0,,
1600,04/01/17 04:14:11 AM,85.374,0.0,,
1601,04/01/17 05:14:11 AM,85.374,0.0,,
1602,04/01/17 06:14:11 AM,85.374,2.0,,
1603,04/01/17 07:14:11 AM,85.374,62.0,,
1604,04/01/17 08:14:11 AM,85.554,176.0,,
1605,04/01/17 09:14:11 AM,85.554,192.0,,
1606,04/01/17 10:14:11 AM,85.554,240.0,,
1607,04/01/17 11:14:11 AM,85.554,128.0,,
1608,04/01/17 12:14:11 PM,85.735,200.0,,
1609,04/01/17 01:14:11 PM,85.735,200.0,,
1610,04/01/17 02:14:11 PM,85.735,136.0,,
1611,04/01/17 03:14:11 PM,86.097,144.0,,
1612,04/01/17 04:14:11 PM,85.915,66.0,,
1613,04/01/17 05:14:11 PM,85.735,93.0,,
1614,04/01/17 06:14:11 PM,85.915,2.0,,
1615,04/01/17 07:14:11 PM,85.735,0.0,,
1616,04/01/17 08:14:11 PM,85.735,0.0,,
1617,04/01/17 09:14:11 PM,85.735,0.0,,
1618,04/01/17 10:14:11 PM,85.735,0.0,,
1619,04/01/17 11:14:11 PM,85.554,0.0,,
1620,04/02/17 12:14:11 AM,85.554,0.0,,
1621,04/02/17 01:14:11 AM,85.554,0.0,,
1622,04/02/17 02:14:11 AM,85.554,0.0,,
1623,04/02/17 03:14:11 AM,85.735,0.0,,
1624,04/02/17 04:14:11 AM,85.735,0.0,,
1625,04/02/17 05:14:11 AM,85.735,0.0,,
1626,04/02/17 06:14:11 AM,85.735,4.0,,
1627,04/02/17 07:14:11 AM,85.735,72.0,,
1628,04/02/17 08:14:11 AM,85.915,272.0,,
1629,04/02/17 09:14:11 AM,85.915,480.0,,
1630,04/02/17 10:14:11 AM,85.915,608.0,,
1631,04/02/17 11:14:11 AM,85.915,384.0,,
1632,04/02/17 12:14:11 PM,85.915,288.0,,
1633,04/02/17 01:14:11 PM,86.097,304.0,,
1634,04/02/17 02:14:11 PM,85.915,176.0,,
1635,04/02/17 03:14:11 PM,85.915,160.0,,
1636,04/02/17 04:14:11 PM,85.915,19.0,,
1637,04/02/17 05:14:11 PM,85.915,35.0,,
1638,04/02/17 06:14:11 PM,85.915,0.0,,
1639,04/02/17 07:14:11 PM,85.735,0.0,,
1640,04/02/17 08:14:11 PM,85.735,0.0,,
1641,04/02/17 09:14:11 PM,85.735,0.0,,
1642,04/02/17 10:14:11 PM,85.735,0.0,,
1643,04/02/17 11:14:11 PM,85.554,0.0,,
1644,04/03/17 12:14:11 AM,85.554,0.0,,
1645,04/03/17 01:14:11 AM,85.554,0.0,,
1646,04/03/17 02:14:11 AM,85.554,0.0,,
1647,04/03/17 03:14:11 AM,85.554,0.0,,
1648,04/03/17 04:14:11 AM,85.554,0.0,,
1649,04/03/17 05:14:11 AM,85.735,0.0,,
1650,04/03/17 06:14:11 AM,85.735,7.0,,
1651,04/03/17 07:14:11 AM,85.735,107.0,,
1652,04/03/17 08:14:11 AM,85.915,93.0,,
1653,04/03/17 09:14:11 AM,86.097,480.0,,
1654,04/03/17 10:14:11 AM,85.915,480.0,,
1655,04/03/17 11:14:11 AM,86.097,800.0,,
1656,04/03/17 12:14:11 PM,86.097,672.0,,
1657,04/03/17 01:14:11 PM,85.915,496.0,,
1658,04/03/17 02:14:11 PM,86.097,416.0,,
1659,04/03/17 03:14:11 PM,85.915,288.0,,
1660,04/03/17 04:14:11 PM,86.277,192.0,,
1661,04/03/17 05:14:11 PM,86.097,128.0,,
1662,04/03/17 06:14:11 PM,85.915,2.0,,
1663,04/03/17 07:14:11 PM,85.915,0.0,,
1664,04/03/17 08:14:11 PM,85.915,0.0,,
1665,04/03/17 09:14:11 PM,85.735,0.0,,
1666,04/03/17 10:14:11 PM,85.735,0.0,,
1667,04/03/17 11:14:11 PM,85.735,0.0,,
1668,04/04/17 12:14:11 AM,85.554,0.0,,
1669,04/04/17 01:14:11 AM,85.554,0.0,,
1670,04/04/17 02:14:11 AM,85.554,0.0,,
1671,04/04/17 03:14:11 AM,85.554,0.0,,
1672,04/04/17 04:14:11 AM,85.735,0.0,,
1673,04/04/17 05:14:11 AM,85.735,0.0,,
1674,04/04/17 06:14:11 AM,85.554,5.0,,
1675,04/04/17 07:14:11 AM,85.735,96.0,,
1676,04/04/17 08:14:11 AM,85.915,248.0,,
1677,04/04/17 09:14:11 AM,86.277,288.0,,
1678,04/04/17 10:14:11 AM,85.554,117.0,,
1679,04/04/17 11:14:11 AM,87.733,4.0,,
1680,04/04/17 12:14:11 PM,84.474,21.0,,
1681,04/04/17 01:14:11 PM,82.508,10.0,,
1682,04/04/17 02:14:11 PM,80.559,3.0,,
1683,04/04/17 03:14:11 PM,80.029,4.0,,
1684,04/04/17 04:14:11 PM,78.624,4.0,,
1685,04/04/17 05:14:11 PM,77.225,4.0,,
1686,04/04/17 06:14:11 PM,76.181,3.0,,
1687,04/04/17 07:14:11 PM,80.911,0.0,,
1688,04/04/17 08:14:11 PM,84.474,0.0,,
1689,04/04/17 09:14:11 PM,84.295,0.0,,
1690,04/04/17 10:14:11 PM,84.654,0.0,,
1691,04/04/17 11:14:11 PM,85.735,0.0,,
1692,04/05/17 12:14:11 AM,86.277,0.0,,
1693,04/05/17 01:14:11 AM,86.459,0.0,,
1694,04/05/17 02:14:11 AM,86.459,0.0,,
1695,04/05/17 03:14:11 AM,86.459,0.0,,
1696,04/05/17 04:14:11 AM,86.459,0.0,,
1697,04/05/17 05:14:11 AM,86.277,0.0,,
1698,04/05/17 06:14:11 AM,86.277,0.0,,
1699,04/05/17 07:14:11 AM,86.277,4.0,,
1700,04/05/17 08:14:11 AM,86.459,19.0,,
1701,04/05/17 09:14:11 AM,87.186,22.0,,
1702,04/05/17 10:14:11 AM,88.650,63.0,,
1703,04/05/17 11:14:11 AM,89.938,76.0,,
1704,04/05/17 12:14:11 PM,91.053,87.0,,
1705,04/05/17 01:14:11 PM,92.174,104.0,,
1706,04/05/17 02:14:11 PM,93.115,112.0,,
1707,04/05/17 03:14:11 PM,91.987,136.0,,
1708,04/05/17 04:14:11 PM,91.425,160.0,,
1709,04/05/17 05:14:11 PM,95.976,1664.0,,
1710,04/05/17 06:14:11 PM,89.384,2.0,,
1711,04/05/17 07:14:11 PM,87.552,0.0,,
1712,04/05/17 08:14:11 PM,86.823,0.0,,
1713,04/05/17 09:14:11 PM,86.277,0.0,,
1714,04/05/17 10:14:11 PM,85.915,0.0,,
1715,04/05/17 11:14:11 PM,85.554,0.0,,
1716,04/06/17 12:14:11 AM,85.194,0.0,,
1717,04/06/17 01:14:11 AM,84.834,0.0,,
1718,04/06/17 02:14:11 AM,84.654,0.0,,
1719,04/06/17 03:14:11 AM,84.474,0.0,,
1720,04/06/17 04:14:11 AM,84.295,0.0,,
1721,04/06/17 05:14:11 AM,83.935,0.0,,
1722,04/06/17 06:14:11 AM,83.579,1.0,,
1723,04/06/17 07:14:11 AM,83.399,18.0,,
1724,04/06/17 08:14:11 AM,83.757,35.0,,
1725,04/06/17 09:14:11 AM,84.474,57.0,,
1726,04/06/17 10:14:11 AM,85.194,7.0,,
1727,04/06/17 11:14:11 AM,84.474,13.0,,
1728,04/06/17 12:14:11 PM,83.935,8.0,,
1729,04/06/17 01:14:11 PM,83.221,17.0,,
1730,04/06/17 02:14:11 PM,83.221,51.0,,
1731,04/06/17 03:14:11 PM,83.579,62.0,,
1732,04/06/17 04:14:11 PM,84.654,184.0,,
1733,04/06/17 05:14:11 PM,84.295,68.0,,
1734,04/06/17 06:14:11 PM,83.399,0.0,,
1735,04/06/17 07:14:11 PM,82.864,0.0,,
1736,04/06/17 08:14:11 PM,82.686,0.0,,
1737,04/06/17 09:14:11 PM,82.864,0.0,,
1738,04/06/17 10:14:11 PM,83.043,0.0,,
1739,04/06/17 11:14:11 PM,83.579,0.0,,
1740,04/07/17 12:14:11 AM,83.579,0.0,,
1741,04/07/17 01:14:11 AM,83.757,0.0,,
1742,04/07/17 02:14:11 AM,83.935,0.0,,
1743,04/07/17 03:14:11 AM,84.115,0.0,,
1744,04/07/17 04:14:11 AM,84.115,0.0,,
1745,04/07/17 05:14:11 AM,84.115,0.0,,
1746,04/07/17 06:14:11 AM,84.115,1.0,,
1747,04/07/17 07:14:11 AM,84.295,21.0,,
1748,04/07/17 08:14:11 AM,84.654,34.0,,
1749,04/07/17 09:14:11 AM,85.554,47.0,,
1750,04/07/17 10:14:11 AM,86.641,62.0,,
1751,04/07/17 11:14:11 AM,87.915,77.0,,
1752,04/07/17 12:14:11 PM,89.017,88.0,,
1753,04/07/17 01:14:11 PM,89.938,91.0,,
1754,04/07/17 02:14:11 PM,91.053,128.0,,
1755,04/07/17 03:14:11 PM,91.612,136.0,,
1756,04/07/17 04:14:11 PM,91.987,168.0,,
1757,04/07/17 05:14:11 PM,95.400,1728.0,,
1758,04/07/17 06:14:11 PM,90.867,0.0,,
1759,04/07/17 07:14:11 PM,89.384,0.0,,
1760,04/07/17 08:14:11 PM,88.650,0.0,,
1761,04/07/17 09:14:11 PM,88.282,0.0,,
1762,04/07/17 10:14:11 PM,88.099,0.0,,
1763,04/07/17 11:14:11 PM,87.733,0.0,,
1764,04/08/17 12:14:11 AM,87.552,0.0,,
1765,04/08/17 01:14:11 AM,87.368,0.0,,
1766,04/08/17 02:14:11 AM,87.004,0.0,,
1767,04/08/17 03:14:11 AM,86.823,0.0,,
1768,04/08/17 04:14:11 AM,86.641,0.0,,
1769,04/08/17 05:14:11 AM,86.459,0.0,,
1770,04/08/17 06:14:11 AM,86.277,0.0,,
1771,04/08/17 07:14:11 AM,86.277,14.0,,
1772,04/08/17 08:14:11 AM,86.459,36.0,,
1773,04/08/17 09:14:11 AM,87.186,50.0,,
1774,04/08/17 10:14:11 AM,88.099,66.0,,
1775,04/08/17 11:14:11 AM,89.200,79.0,,
1776,04/08/17 12:14:11 PM,90.124,92.0,,
1777,04/08/17 01:14:11 PM,91.053,103.0,,
1778,04/08/17 02:14:11 PM,91.987,136.0,,
1779,04/08/17 03:14:11 PM,92.737,14.0,,
1780,04/08/17 04:14:11 PM,92.550,10.0,,
1781,04/08/17 05:14:11 PM,91.612,3.0,,
1782,04/08/17 06:14:11 PM,90.309,0.0,,
1783,04/08/17 07:14:11 PM,89.384,0.0,,
1784,04/08/17 08:14:11 PM,88.466,0.0,,
1785,04/08/17 09:14:11 PM,87.915,0.0,,
1786,04/08/17 10:14:11 PM,87.733,0.0,,
1787,04/08/17 11:14:11 PM,87.552,0.0,,
1788,04/09/17 12:14:11 AM,87.186,0.0,,
1789,04/09/17 01:14:11 AM,87.004,0.0,,
1790,04/09/17 02:14:11 AM,86.641,0.0,,
1791,04/09/17 03:14:11 AM,86.459,0.0,,
1792,04/09/17 04:14:11 AM,86.277,0.0,,
1793,04/09/17 05:14:11 AM,86.097,0.0,,
1794,04/09/17 06:14:11 AM,85.915,0.0,,
1795,04/09/17 07:14:11 AM,85.735,6.0,,
1796,04/09/17 08:14:11 AM,86.277,15.0,,
1797,04/09/17 09:14:11 AM,87.552,25.0,,
1798,04/09/17 10:14:11 AM,89.200,33.0,,
1799,04/09/17 11:14:11 AM,90.867,39.0,,
1800,04/09/17 12:14:11 PM,92.363,41.0,,
1801,04/09/17 01:14:11 PM,93.682,44.0,,
1802,04/09/17 02:14:11 PM,94.444,39.0,,
1803,04/09/17 03:14:11 PM,94.633,36.0,,
1804,04/09/17 04:14:11 PM,94.444,27.0,,
1805,04/09/17 05:14:11 PM,93.493,12.0,,
1806,04/09/17 06:14:11 PM,92.174,0.0,,
1807,04/09/17 07:14:11 PM,90.867,0.0,,
1808,04/09/17 08:14:11 PM,90.124,0.0,,
1809,04/09/17 09:14:11 PM,89.384,0.0,,
1810,04/09/17 10:14:11 PM,89.017,0.0,,
1811,04/09/17 11:14:11 PM,88.466,0.0,,
1812,04/10/17 12:14:11 AM,88.099,0.0,,
1813,04/10/17 01:14:11 AM,87.733,0.0,,
1814,04/10/17 02:14:11 AM,87.552,0.0,,
1815,04/10/17 03:14:11 AM,87.186,0.0,,
1816,04/10/17 04:14:11 AM,87.004,0.0,,
1817,04/10/17 05:14:11 AM,86.823,0.0,,
1818,04/10/17 06:14:11 AM,86.641,0.0,,
1819,04/10/17 07:14:11 AM,86.459,7.0,,
1820,04/10/17 08:14:11 AM,87.004,17.0,,
1821,04/10/17 09:14:11 AM,87.915,0.0,,
1822,04/10/17 10:14:11 AM,84.834,0.0,,
1823,04/10/17 11:14:11 AM,83.579,0.0,,
1824,04/10/17 12:14:11 PM,82.686,0.0,,
1825,04/10/17 01:14:11 PM,82.330,0.0,,
1826,04/10/17 02:14:11 PM,82.152,0.0,,
1827,04/10/17 03:14:11 PM,82.152,0.0,,
1828,04/10/17 04:14:11 PM,82.152,0.0,,
1829,04/10/17 05:14:11 PM,82.152,0.0,,
1830,04/10/17 06:14:11 PM,81.975,0.0,,
1831,04/10/17 07:14:11 PM,81.797,0.0,,
1832,04/10/17 08:14:11 PM,81.797,0.0,,
1833,04/10/17 09:14:11 PM,81.621,0.0,,
1834,04/10/17 10:14:11 PM,81.621,0.0,,
1835,04/10/17 11:14:11 PM,81.621,0.0,,
1836,04/11/17 12:14:11 AM,81.797,0.0,,
1837,04/11/17 01:14:11 AM,81.797,0.0,,
1838,04/11/17 02:14:11 AM,81.621,0.0,,
1839,04/11/17 03:14:11 AM,81.621,0.0,,
1840,04/11/17 04:14:11 AM,81.442,0.0,,
1841,04/11/17 05:14:11 AM,81.621,0.0,,
1842,04/11/17 06:14:11 AM,81.621,0.0,,
1843,04/11/17 07:14:11 AM,81.621,0.0,,
1844,04/11/17 08:14:11 AM,81.621,0.0,,
1845,04/11/17 09:14:11 AM,84.474,0.0,,
1846,04/11/17 10:14:11 AM,84.654,0.0,,
1847,04/11/17 11:14:11 AM,84.834,0.0,,
1848,04/11/17 12:14:11 PM,85.194,0.0,,
1849,04/11/17 01:14:11 PM,82.864,0.0,,
1850,04/11/17 02:14:11 PM,81.266,0.0,,
1851,04/11/17 03:14:11 PM,80.559,0.0,,
1852,04/11/17 04:14:11 PM,79.853,0.0,,
1853,04/11/17 05:14:11 PM,79.502,0.0,,
1854,04/11/17 06:14:11 PM,78.800,0.0,,
1855,04/11/17 07:14:11 PM,80.911,0.0,,
1856,04/11/17 08:14:11 PM,82.864,0.0,,
1857,04/11/17 09:14:11 PM,83.757,0.0,,
1858,04/11/17 10:14:11 PM,82.686,0.0,,
1859,04/11/17 11:14:11 PM,79.678,0.0,,
1860,04/12/17 12:14:11 AM,76.528,0.0,,
1861,04/12/17 01:14:11 AM,73.926,0.0,,
1862,04/12/17 02:14:11 AM,73.753,0.0,,
1863,04/12/17 03:14:11 AM,73.753,0.0,,
1864,04/12/17 04:14:11 AM,73.926,0.0,,
1865,04/12/17 05:14:11 AM,73.580,0.0,,
1866,04/12/17 06:14:11 AM,72.718,0.0,,
1867,04/12/17 07:14:11 AM,71.856,0.0,,
1868,04/12/17 08:14:11 AM,71.168,0.0,,
1869,04/12/17 09:14:11 AM,70.480,0.0,,
1870,04/12/17 10:14:11 AM,69.793,0.0,,
1871,04/12/17 11:14:11 AM,70.308,0.0,,
1872,04/12/17 12:14:11 PM,69.622,0.0,,
1873,04/12/17 01:14:11 PM,72.028,0.0,,
1874,04/12/17 02:14:11 PM,73.753,3.0,,
1875,04/12/17 03:14:11 PM,74.619,2.0,,
1876,04/12/17 04:14:11 PM,75.139,5.0,,
1877,04/12/17 05:14:11 PM,76.528,5.0,,
1878,04/12/17 06:14:11 PM,77.400,7.0,,
1879,04/12/17 07:14:11 PM,79.678,63.0,,
1880,04/12/17 08:14:11 PM,83.757,62.0,,
1881,04/12/17 09:14:11 PM,84.654,21.0,,
1882,04/12/17 10:14:11 PM,83.221,3.0,,
1883,04/12/17 11:14:11 PM,80.206,0.0,,
1884,04/13/17 12:14:11 AM,77.400,0.0,,
1885,04/13/17 01:14:11 AM,76.006,0.0,,
1886,04/13/17 02:14:11 AM,75.484,0.0,,
1887,04/13/17 03:14:11 AM,75.139,0.0,,
1888,04/13/17 04:14:11 AM,74.271,0.0,,
1889,04/13/17 05:14:11 AM,73.407,0.0,,
1890,04/13/17 06:14:11 AM,72.545,0.0,,
1891,04/13/17 07:14:11 AM,71.856,0.0,,
1892,04/13/17 08:14:11 AM,71.512,0.0,,
1893,04/13/17 09:14:11 AM,70.824,0.0,,
1894,04/13/17 10:14:11 AM,70.480,0.0,,
1895,04/13/17 11:14:11 AM,70.480,1.0,,
1896,04/13/17 12:14:11 PM,70.995,1.0,,
1897,04/13/17 01:14:11 PM,71.683,1.0,,
1898,04/13/17 02:14:11 PM,72.891,2.0,,
1899,04/13/17 03:14:11 PM,74.098,2.0,,
1900,04/13/17 04:14:11 PM,74.619,2.0,,
1901,04/13/17 05:14:11 PM,75.484,5.0,,
1902,04/13/17 06:14:11 PM,76.703,8.0,,
1903,04/13/17 07:14:11 PM,79.502,77.0,,
1904,04/13/17 08:14:11 PM,84.474,73.0,,
1905,04/13/17 09:14:11 PM,85.374,26.0,,
1906,04/13/17 10:14:11 PM,83.935,4.0,,
1907,04/13/17 11:14:11 PM,80.559,0.0,,
1908,04/14/17 12:14:11 AM,77.400,0.0,,
1909,04/14/17 01:14:11 AM,75.312,0.0,,
1910,04/14/17 02:14:11 AM,74.098,0.0,,
1911,04/14/17 03:14:11 AM,73.234,0.0,,
1912,04/14/17 04:14:11 AM,72.372,0.0,,
1913,04/14/17 05:14:11 AM,71.856,0.0,,
1914,04/14/17 06:14:11 AM,71.512,0.0,,
1915,04/14/17 07:14:11 AM,70.995,0.0,,
1916,04/14/17 08:14:11 AM,70.651,0.0,,
1917,04/14/17 09:14:11 AM,70.137,0.0,,
1918,04/14/17 10:14:11 AM,69.793,0.0,,
1919,04/14/17 11:14:11 AM,69.622,1.0,,
1920,04/14/17 12:14:11 PM,70.480,1.0,,
1921,04/14/17 01:14:11 PM,71.512,2.0,,
1922,04/14/17 02:14:11 PM,72.891,2.0,,
1923,04/14/17 03:14:11 PM,74.098,3.0,,
1924,04/14/17 04:14:11 PM,75.659,32.0,,
1925,04/14/17 05:14:11 PM,76.876,35.0,,
1926,04/14/17 06:14:11 PM,78.449,61.0,,
1927,04/14/17 07:14:11 PM,80.382,176.0,,
1928,04/14/17 08:14:11 PM,84.474,352.0,,
1929,04/14/17 09:14:11 PM,85.374,208.0,,
1930,04/14/17 10:14:11 PM,82.330,37.0,,
1931,04/14/17 11:14:11 PM,78.975,0.0,,
1932,04/15/17 12:14:11 AM,76.181,0.0,,
1933,04/15/17 01:14:11 AM,74.446,0.0,,
1934,04/15/17 02:14:11 AM,73.234,0.0,,
1935,04/15/17 03:14:11 AM,72.545,0.0,,
1936,04/15/17 04:14:11 AM,72.028,0.0,,
1937,04/15/17 05:14:11 AM,71.512,0.0,,
1938,04/15/17 06:14:11 AM,71.168,0.0,,
1939,04/15/17 07:14:11 AM,70.824,0.0,,
1940,04/15/17 08:14:11 AM,70.824,0.0,,
1941,04/15/17 09:14:11 AM,70.651,0.0,,
1942,04/15/17 10:14:11 AM,70.480,0.0,,
1943,04/15/17 11:14:11 AM,70.480,4.0,,
1944,04/15/17 12:14:11 PM,70.995,13.0,,
1945,04/15/17 01:14:11 PM,71.168,8.0,,
1946,04/15/17 02:14:11 PM,71.683,10.0,,
1947,04/15/17 03:14:11 PM,73.062,13.0,,
1948,04/15/17 04:14:11 PM,73.926,19.0,,
1949,04/15/17 05:14:11 PM,75.312,32.0,,
1950,04/15/17 06:14:11 PM,76.354,19.0,,
1951,04/15/17 07:14:11 PM,76.006,14.0,,
1952,04/15/17 08:14:11 PM,75.832,24.0,,
1953,04/15/17 09:14:11 PM,76.703,61.0,,
1954,04/15/17 10:14:11 PM,76.528,24.0,,
1955,04/15/17 11:14:11 PM,76.181,0.0,,
1956,04/16/17 12:14:11 AM,74.446,0.0,,
1957,04/16/17 01:14:11 AM,73.407,0.0,,
1958,04/16/17 02:14:11 AM,72.718,0.0,,
1959,04/16/17 03:14:11 AM,72.199,0.0,,
1960,04/16/17 04:14:11 AM,71.683,0.0,,
1961,04/16/17 05:14:11 AM,71.339,0.0,,
1962,04/16/17 06:14:11 AM,70.824,0.0,,
1963,04/16/17 07:14:11 AM,70.137,0.0,,
1964,04/16/17 08:14:11 AM,69.793,0.0,,
1965,04/16/17 09:14:11 AM,69.107,0.0,,
1966,04/16/17 10:14:11 AM,68.592,1.0,,
1967,04/16/17 11:14:11 AM,68.592,4.0,,
1968,04/16/17 12:14:11 PM,68.763,4.0,,
1969,04/16/17 01:14:11 PM,69.964,4.0,,
1970,04/16/17 02:14:11 PM,71.339,6.0,,
1971,04/16/17 03:14:11 PM,72.891,8.0,,
1972,04/16/17 04:14:11 PM,73.926,10.0,,
1973,04/16/17 05:14:11 PM,74.964,13.0,,
1974,04/16/17 06:14:11 PM,76.006,18.0,,
1975,04/16/17 07:14:11 PM,78.274,304.0,,
1976,04/16/17 08:14:11 PM,89.017,480.0,,
1977,04/16/17 09:14:11 PM,83.935,36.0,,
1978,04/16/17 10:14:11 PM,78.449,9.0,,
1979,04/16/17 11:14:11 PM,77.574,0.0,,
1980,04/17/17 12:14:11 AM,75.484,0.0,,
1981,04/17/17 01:14:11 AM,74.271,0.0,,
1982,04/17/17 02:14:11 AM,73.407,0.0,,
1983,04/17/17 03:14:11 AM,72.718,0.0,,
1984,04/17/17 04:14:11 AM,72.199,0.0,,
1985,04/17/17 05:14:11 AM,71.683,0.0,,
