#	"Date Time, GMT+05:00"	"Temp, °C (LGR S/N: 10998654, SEN S/N: 10998654)"	"Intensity, Lux (LGR S/N: 10998654, SEN S/N: 10998654)"
1	01/24/17 02:14:11 PM	31.574	0
2	01/24/17 02:14:21 PM		
3	01/24/17 03:14:11 PM	29.352	570.5
4	01/24/17 04:14:11 PM	27.764	947.2
5	01/24/17 05:14:11 PM	27.764	301.4
6	01/24/17 06:14:11 PM	27.665	10.8
7	01/24/17 07:14:11 PM	27.764	0
8	01/24/17 08:14:11 PM	27.764	0
9	01/24/17 09:14:11 PM	27.764	0
10	01/24/17 10:14:11 PM	27.764	0
11	01/24/17 11:14:11 PM	27.862	0
12	01/25/17 12:14:11 AM	27.764	0
13	01/25/17 01:14:11 AM	27.764	0
14	01/25/17 02:14:11 AM	27.764	0
15	01/25/17 03:14:11 AM	27.764	0
16	01/25/17 04:14:11 AM	27.764	0
17	01/25/17 05:14:11 AM	27.764	0
18	01/25/17 06:14:11 AM	27.764	0
19	01/25/17 07:14:11 AM	27.764	495.1
20	01/25/17 08:14:11 AM	27.862	1001
21	01/25/17 09:14:11 AM	27.862	1980.6
22	01/25/17 10:14:11 AM	27.862	2927.8
23	01/25/17 11:14:11 AM	27.961	3961.1
24	01/25/17 12:14:11 PM	27.862	3272.2
25	01/25/17 01:14:11 PM	28.06	850.4
26	01/25/17 02:14:11 PM	27.862	2152.8
27	01/25/17 03:14:11 PM	27.961	1141
28	01/25/17 04:14:11 PM	27.961	635.1
29	01/25/17 05:14:11 PM	28.06	247.6
30	01/25/17 06:14:11 PM	27.862	0
31	01/25/17 07:14:11 PM	28.06	0
32	01/25/17 08:14:11 PM	27.961	0
33	01/25/17 09:14:11 PM	28.06	0
34	01/25/17 10:14:11 PM	28.159	0
35	01/25/17 11:14:11 PM	28.06	0
36	01/26/17 12:14:11 AM	28.06	0
37	01/26/17 01:14:11 AM	28.357	0
38	01/26/17 02:14:11 AM	28.06	0
39	01/26/17 03:14:11 AM	28.06	0
40	01/26/17 04:14:11 AM	28.06	0
41	01/26/17 05:14:11 AM	28.06	0
42	01/26/17 06:14:11 AM	28.06	0
43	01/26/17 07:14:11 AM	28.159	0
44	01/26/17 08:14:11 AM	28.159	75.3
45	01/26/17 09:14:11 AM	28.159	150.7
46	01/26/17 10:14:11 AM	28.159	527.4
47	01/26/17 11:14:11 AM	28.159	398.3
48	01/26/17 12:14:11 PM	28.06	1205.6
49	01/26/17 01:14:11 PM	28.06	818.1
50	01/26/17 02:14:11 PM	28.06	1119.5
51	01/26/17 03:14:11 PM	28.06	527.4
52	01/26/17 04:14:11 PM	27.961	279.9
53	01/26/17 05:14:11 PM	28.06	247.6
54	01/26/17 06:14:11 PM	28.06	0
55	01/26/17 07:14:11 PM	28.06	0
56	01/26/17 08:14:11 PM	28.06	0
57	01/26/17 09:14:11 PM	28.06	0
58	01/26/17 10:14:11 PM	28.06	0
59	01/26/17 11:14:11 PM	28.06	0
60	01/27/17 12:14:11 AM	28.06	0
61	01/27/17 01:14:11 AM	28.06	0
62	01/27/17 02:14:11 AM	28.06	0
63	01/27/17 03:14:11 AM	28.06	0
64	01/27/17 04:14:11 AM	28.06	0
65	01/27/17 05:14:11 AM	28.06	0
66	01/27/17 06:14:11 AM	28.06	0
67	01/27/17 07:14:11 AM	28.159	150.7
68	01/27/17 08:14:11 AM	28.159	592
69	01/27/17 09:14:11 AM	28.159	1980.6
70	01/27/17 10:14:11 AM	28.258	2411.1
71	01/27/17 11:14:11 AM	28.258	4994.5
72	01/27/17 12:14:11 PM	28.357	4133.4
73	01/27/17 01:14:11 PM	28.258	3616.7
74	01/27/17 02:14:11 PM	28.159	2755.6
75	01/27/17 03:14:11 PM	28.357	1636.1
76	01/27/17 04:14:11 PM	28.357	796.5
77	01/27/17 05:14:11 PM	28.456	344.4
78	01/27/17 06:14:11 PM	28.456	21.5
79	01/27/17 07:14:11 PM	28.357	0
80	01/27/17 08:14:11 PM	28.357	0
81	01/27/17 09:14:11 PM	28.456	0
82	01/27/17 10:14:11 PM	28.456	0
83	01/27/17 11:14:11 PM	28.159	0
84	01/28/17 12:14:11 AM	28.258	0
85	01/28/17 01:14:11 AM	27.961	0
86	01/28/17 02:14:11 AM	28.06	0
87	01/28/17 03:14:11 AM	28.258	0
88	01/28/17 04:14:11 AM	27.961	0
89	01/28/17 05:14:11 AM	27.961	0
90	01/28/17 06:14:11 AM	28.06	0
91	01/28/17 07:14:11 AM	28.06	86.1
92	01/28/17 08:14:11 AM	28.06	635.1
93	01/28/17 09:14:11 AM	28.06	818.1
94	01/28/17 10:14:11 AM	28.06	1054.9
95	01/28/17 11:14:11 AM	28.06	1636.1
96	01/28/17 12:14:11 PM	28.159	1184
97	01/28/17 01:14:11 PM	28.159	2583.4
98	01/28/17 02:14:11 PM	28.258	1291.7
99	01/28/17 03:14:11 PM	28.258	2669.5
100	01/28/17 04:14:11 PM	28.258	775
101	01/28/17 05:14:11 PM	28.258	430.6
102	01/28/17 06:14:11 PM	28.258	10.8
103	01/28/17 07:14:11 PM	28.258	0
104	01/28/17 08:14:11 PM	28.258	0
105	01/28/17 09:14:11 PM	28.258	0
106	01/28/17 10:14:11 PM	28.258	0
107	01/28/17 11:14:11 PM	28.159	0
108	01/29/17 12:14:11 AM	28.06	0
109	01/29/17 01:14:11 AM	28.06	0
110	01/29/17 02:14:11 AM	28.159	0
111	01/29/17 03:14:11 AM	28.258	0
112	01/29/17 04:14:11 AM	28.258	0
113	01/29/17 05:14:11 AM	28.357	0
114	01/29/17 06:14:11 AM	28.258	0
115	01/29/17 07:14:11 AM	28.06	355.2
116	01/29/17 08:14:11 AM	28.159	775
117	01/29/17 09:14:11 AM	28.159	1463.9
118	01/29/17 10:14:11 AM	28.258	2927.8
119	01/29/17 11:14:11 AM	28.357	4133.4
