#	"Date Time, GMT+05:00"		"Temp, °C (LGR S/N: 20046742, SEN S/N: 20046742)"	"Intensity, Lux (LGR S/N: 20046742, SEN S/N: 20046742)"									
172	01/22/17	17:17:00	27.468	172.2									22/01/2017
173	01/22/17	17:27:00	27.468	96.9									22/01/2017
174	01/22/17	17:37:00	27.468	86.1									22/01/2017
175	01/22/17	17:47:00	27.468	53.8									22/01/2017
176	01/22/17	17:57:00	27.468	32.3									22/01/2017
177	01/22/17	18:07:00	27.468	10.8									22/01/2017
178	01/22/17	18:17:00	27.468	0									22/01/2017
179	01/22/17	18:27:00	27.468	0									22/01/2017
180	01/22/17	18:37:00	27.468	0									22/01/2017
181	01/22/17	18:47:00	27.567	0									22/01/2017
182	01/22/17	18:57:00	27.468	0									22/01/2017
183	01/22/17	19:07:00	27.468	0									22/01/2017
184	01/22/17	19:17:00	27.468	0									22/01/2017
185	01/22/17	19:27:00	27.468	0									22/01/2017
186	01/22/17	19:37:00	27.468	0									22/01/2017
187	01/22/17	19:47:00	27.468	0									22/01/2017
188	01/22/17	19:57:00	27.468	0									22/01/2017
189	01/22/17	20:07:00	27.468	0									22/01/2017
190	01/22/17	20:17:00	27.468	0									22/01/2017
191	01/22/17	20:27:00	27.468	0									22/01/2017
192	01/22/17	20:37:00	27.468	0									22/01/2017
193	01/22/17	20:47:00	27.468	0									22/01/2017
194	01/22/17	20:57:00	27.468	0									22/01/2017
195	01/22/17	21:07:00	27.468	0									22/01/2017
196	01/22/17	21:17:00	27.468	0									22/01/2017
197	01/22/17	21:27:00	27.468	0									22/01/2017
198	01/22/17	21:37:00	27.468	0									22/01/2017
199	01/22/17	21:47:00	27.468	0									22/01/2017
200	01/22/17	21:57:00	27.468	0									22/01/2017
201	01/22/17	22:07:00	27.567	0									22/01/2017
202	01/22/17	22:17:00	27.468	0									22/01/2017
203	01/22/17	22:27:00	27.468	0									22/01/2017
204	01/22/17	22:37:00	27.468	0									22/01/2017
205	01/22/17	22:47:00	27.468	0									22/01/2017
206	01/22/17	22:57:00	27.468	0									22/01/2017
207	01/22/17	23:07:00	27.468	0									22/01/2017
208	01/22/17	23:17:00	27.468	0									22/01/2017
209	01/22/17	23:27:00	27.468	0									22/01/2017
210	01/22/17	23:37:00	27.468	0									22/01/2017
211	01/22/17	23:47:00	27.468	0									22/01/2017
212	01/22/17	23:57:00	27.468	0									22/01/2017
213	01/23/17	00:07:00	27.468	0									23/01/2017
214	01/23/17	00:17:00	27.468	0									23/01/2017
215	01/23/17	00:27:00	27.468	0									23/01/2017
216	01/23/17	00:37:00	27.567	0									23/01/2017
217	01/23/17	00:47:00	27.468	0									23/01/2017
218	01/23/17	00:57:00	27.468	0									23/01/2017
219	01/23/17	01:07:00	27.468	0									23/01/2017
220	01/23/17	01:17:00	27.468	0									23/01/2017
221	01/23/17	01:27:00	27.567	0									23/01/2017
222	01/23/17	01:37:00	27.567	0									23/01/2017
223	01/23/17	01:47:00	27.567	0									23/01/2017
224	01/23/17	01:57:00	27.567	0									23/01/2017
225	01/23/17	02:07:00	27.567	0									23/01/2017
226	01/23/17	02:17:00	27.567	0									23/01/2017
227	01/23/17	02:27:00	27.567	0									23/01/2017
228	01/23/17	02:37:00	27.567	0									23/01/2017
229	01/23/17	02:47:00	27.468	0									23/01/2017
230	01/23/17	02:57:00	27.567	0									23/01/2017
231	01/23/17	03:07:00	27.567	0									23/01/2017
232	01/23/17	03:17:00	27.567	0									23/01/2017
233	01/23/17	03:27:00	27.468	0									23/01/2017
234	01/23/17	03:37:00	27.468	0									23/01/2017
235	01/23/17	03:47:00	27.468	0									23/01/2017
236	01/23/17	03:57:00	27.468	0									23/01/2017
237	01/23/17	04:07:00	27.468	0									23/01/2017
238	01/23/17	04:17:00	27.567	0									23/01/2017
239	01/23/17	04:27:00	27.567	0									23/01/2017
240	01/23/17	04:37:00	27.567	0									23/01/2017
241	01/23/17	04:47:00	27.567	0									23/01/2017
242	01/23/17	04:57:00	27.567	0									23/01/2017
243	01/23/17	05:07:00	27.567	0									23/01/2017
244	01/23/17	05:17:00	27.567	0									23/01/2017
245	01/23/17	05:27:00	27.567	0									23/01/2017
246	01/23/17	05:37:00	27.468	0									23/01/2017
247	01/23/17	05:47:00	27.567	0									23/01/2017
248	01/23/17	05:57:00	27.468	0									23/01/2017
249	01/23/17	06:07:00	27.567	0									23/01/2017
250	01/23/17	06:17:00	27.567	0									23/01/2017
251	01/23/17	06:27:00	27.567	0									23/01/2017
252	01/23/17	06:37:00	27.567	21.5									23/01/2017
253	01/23/17	06:47:00	27.567	43.1									23/01/2017
254	01/23/17	06:57:00	27.567	75.3									23/01/2017
255	01/23/17	07:07:00	27.567	129.2									23/01/2017
256	01/23/17	07:17:00	27.567	161.5									23/01/2017
257	01/23/17	07:27:00	27.567	193.8									23/01/2017
258	01/23/17	07:37:00	27.567	236.8									23/01/2017
259	01/23/17	07:47:00	27.567	290.6									23/01/2017
260	01/23/17	07:57:00	27.567	322.9									23/01/2017
261	01/23/17	08:07:00	27.764	430.6									23/01/2017
262	01/23/17	08:17:00	27.862	559.7									23/01/2017
263	01/23/17	08:27:00	27.665	538.2									23/01/2017
264	01/23/17	08:37:00	27.567	602.8									23/01/2017
265	01/23/17	08:47:00	27.567	559.7									23/01/2017
266	01/23/17	08:57:00	27.567	753.5									23/01/2017
267	01/23/17	09:07:00	27.567	366									23/01/2017
268	01/23/17	09:17:00	27.567	452.1									23/01/2017
269	01/23/17	09:27:00	27.567	398.3									23/01/2017
270	01/23/17	09:37:00	27.665	1463.9									23/01/2017
271	01/23/17	09:47:00	27.665	1463.9									23/01/2017
272	01/23/17	09:57:00	27.665	1280.9									23/01/2017
273	01/23/17	10:07:00	27.665	1216.3									23/01/2017
274	01/23/17	10:17:00	27.665	1808.3									23/01/2017
275	01/23/17	10:27:00	27.665	1550									23/01/2017
276	01/23/17	10:37:00	27.665	1550									23/01/2017
277	01/23/17	10:47:00	27.665	2238.9									23/01/2017
278	01/23/17	10:57:00	27.665	2066.7									23/01/2017
279	01/23/17	11:07:00	27.665	1722.2									23/01/2017
280	01/23/17	11:17:00	27.665	1087.2									23/01/2017
281	01/23/17	11:27:00	27.665	1894.5									23/01/2017
282	01/23/17	11:37:00	27.764	2152.8									23/01/2017
283	01/23/17	11:47:00	27.665	624.3									23/01/2017
284	01/23/17	11:57:00	27.764	2325									23/01/2017
285	01/23/17	12:07:00	27.764	2152.8									23/01/2017
286	01/23/17	12:17:00	27.764	2325									23/01/2017
287	01/23/17	12:27:00	27.764	2152.8									23/01/2017
288	01/23/17	12:37:00	27.764	2238.9									23/01/2017
289	01/23/17	12:47:00	27.764	2325									23/01/2017
290	01/23/17	12:57:00	27.764	2325									23/01/2017
291	01/23/17	13:07:00	27.764	2325									23/01/2017
292	01/23/17	13:17:00	27.764	2152.8									23/01/2017
293	01/23/17	13:27:00	27.764	1722.2									23/01/2017
294	01/23/17	13:37:00	27.764	1722.2									23/01/2017
295	01/23/17	13:47:00	27.764	1550									23/01/2017
296	01/23/17	13:57:00	27.764	1636.1									23/01/2017
297	01/23/17	14:07:00	27.764	1463.9									23/01/2017
298	01/23/17	14:17:00	27.665	2066.7									23/01/2017
299	01/23/17	14:27:00	27.665	1636.1									23/01/2017
300	01/23/17	14:37:00	27.665	1636.1									23/01/2017
301	01/23/17	14:47:00	27.665	1636.1									23/01/2017
302	01/23/17	14:57:00	27.665	1463.9									23/01/2017
303	01/23/17	15:07:00	27.665	1044.1									23/01/2017
304	01/23/17	15:17:00	27.665	1334.7									23/01/2017
305	01/23/17	15:27:00	27.665	1227.1									23/01/2017
306	01/23/17	15:37:00	27.665	322.9									23/01/2017
307	01/23/17	15:47:00	27.665	1087.2									23/01/2017
308	01/23/17	15:57:00	27.665	871.9									23/01/2017
309	01/23/17	16:07:00	27.665	807.3									23/01/2017
310	01/23/17	16:17:00	27.665	656.6									23/01/2017
311	01/23/17	16:27:00	27.665	592									23/01/2017
312	01/23/17	16:37:00	27.665	473.6									23/01/2017
