Plot Title: 20051877,,,,
#,"Date Time, GMT+05:00","Temp, ¡C (LGR S/N: 20051877, SEN S/N: 20051877)","Intensity, Lux (LGR S/N: 20051877, SEN S/N: 20051877)",End Of File (LGR S/N: 20051877)
25265,12/20/17 10:00:00 AM,28.06,247.6,
25266,12/20/17 10:15:00 AM,28.159,269.1,
25267,12/20/17 10:30:00 AM,28.06,290.6,
25268,12/20/17 10:45:00 AM,28.06,312.2,
25269,12/20/17 11:00:00 AM,28.159,322.9,
25270,12/20/17 11:15:00 AM,28.159,322.9,
25271,12/20/17 11:30:00 AM,28.159,355.2,
25272,12/20/17 11:45:00 AM,28.159,376.7,
25273,12/20/17 12:00:00 PM,28.159,301.4,
25274,12/20/17 12:15:00 PM,28.258,204.5,
25275,12/20/17 12:30:00 PM,28.159,398.3,
25276,12/20/17 12:45:00 PM,28.159,409,
25277,12/20/17 01:00:00 PM,28.258,409,
25278,12/20/17 01:15:00 PM,28.159,301.4,
25279,12/20/17 01:30:00 PM,28.06,301.4,
25280,12/20/17 01:45:00 PM,28.159,366,
25281,12/20/17 02:00:00 PM,28.159,290.6,
25282,12/20/17 02:15:00 PM,28.456,290.6,
25283,12/20/17 02:30:00 PM,28.655,301.4,
25284,12/20/17 02:45:00 PM,28.853,236.8,
25285,12/20/17 03:00:00 PM,28.754,236.8,
25286,12/20/17 03:15:00 PM,28.754,204.5,
25287,12/20/17 03:30:00 PM,28.754,86.1,
25288,12/20/17 03:45:00 PM,28.754,129.2,
25289,12/20/17 04:00:00 PM,28.754,86.1,
25290,12/20/17 04:15:00 PM,28.655,86.1,
25291,12/20/17 04:30:00 PM,28.754,53.8,
25292,12/20/17 04:45:00 PM,28.655,43.1,
25293,12/20/17 05:00:00 PM,28.754,32.3,
25294,12/20/17 05:15:00 PM,28.655,21.5,
25295,12/20/17 05:30:00 PM,28.655,10.8,
25296,12/20/17 05:45:00 PM,28.655,0,
25297,12/20/17 06:00:00 PM,28.655,0,
25298,12/20/17 06:15:00 PM,28.655,0,
25299,12/20/17 06:30:00 PM,28.555,0,
25300,12/20/17 06:45:00 PM,28.456,0,
25301,12/20/17 07:00:00 PM,28.456,0,
25302,12/20/17 07:15:00 PM,28.456,0,
25303,12/20/17 07:30:00 PM,28.357,0,
25304,12/20/17 07:45:00 PM,28.357,0,
25305,12/20/17 08:00:00 PM,28.357,0,
25306,12/20/17 08:15:00 PM,28.456,0,
25307,12/20/17 08:30:00 PM,28.555,0,
25308,12/20/17 08:45:00 PM,28.357,0,
25309,12/20/17 09:00:00 PM,28.357,0,
25310,12/20/17 09:15:00 PM,28.258,0,
25311,12/20/17 09:30:00 PM,28.357,0,
25312,12/20/17 09:45:00 PM,28.357,0,
25313,12/20/17 10:00:00 PM,28.456,0,
25314,12/20/17 10:15:00 PM,28.456,0,
25315,12/20/17 10:30:00 PM,28.357,0,
25316,12/20/17 10:45:00 PM,28.357,0,
25317,12/20/17 11:00:00 PM,28.357,0,
25318,12/20/17 11:15:00 PM,28.357,0,
25319,12/20/17 11:30:00 PM,28.456,0,
25320,12/20/17 11:45:00 PM,28.456,0,
25321,12/21/17 12:00:00 AM,28.357,0,
25322,12/21/17 12:15:00 AM,28.357,0,
25323,12/21/17 12:30:00 AM,28.456,0,
25324,12/21/17 12:45:00 AM,28.456,0,
25325,12/21/17 01:00:00 AM,28.357,0,
25326,12/21/17 01:15:00 AM,28.357,0,
25327,12/21/17 01:30:00 AM,28.357,0,
25328,12/21/17 01:45:00 AM,28.357,0,
25329,12/21/17 02:00:00 AM,28.456,0,
25330,12/21/17 02:15:00 AM,28.555,0,
25331,12/21/17 02:30:00 AM,28.555,0,
25332,12/21/17 02:45:00 AM,28.456,0,
25333,12/21/17 03:00:00 AM,28.357,0,
25334,12/21/17 03:15:00 AM,28.357,0,
25335,12/21/17 03:30:00 AM,28.456,0,
25336,12/21/17 03:45:00 AM,28.357,0,
25337,12/21/17 04:00:00 AM,28.456,0,
25338,12/21/17 04:15:00 AM,28.357,0,
25339,12/21/17 04:30:00 AM,28.456,0,
25340,12/21/17 04:45:00 AM,28.456,0,
25341,12/21/17 05:00:00 AM,28.555,0,
25342,12/21/17 05:15:00 AM,28.456,0,
25343,12/21/17 05:30:00 AM,28.456,0,
25344,12/21/17 05:45:00 AM,28.555,0,
25345,12/21/17 06:00:00 AM,28.456,0,
25346,12/21/17 06:15:00 AM,28.456,0,
25347,12/21/17 06:30:00 AM,28.456,10.8,
25348,12/21/17 06:45:00 AM,28.555,32.3,
25349,12/21/17 07:00:00 AM,28.456,32.3,
25350,12/21/17 07:15:00 AM,28.456,53.8,
25351,12/21/17 07:30:00 AM,28.456,64.6,
25352,12/21/17 07:45:00 AM,28.456,86.1,
25353,12/21/17 08:00:00 AM,28.555,107.6,
25354,12/21/17 08:15:00 AM,28.456,150.7,
25355,12/21/17 08:30:00 AM,28.555,193.8,
25356,12/21/17 08:45:00 AM,28.555,204.5,
25357,12/21/17 09:00:00 AM,28.555,86.1,
25358,12/21/17 09:15:00 AM,28.555,247.6,
25359,12/21/17 09:30:00 AM,28.555,118.4,
25360,12/21/17 09:45:00 AM,28.555,279.9,
25361,12/21/17 10:00:00 AM,28.555,312.2,
25362,12/21/17 10:15:00 AM,28.555,301.4,
25363,12/21/17 10:30:00 AM,28.555,312.2,
25364,12/21/17 10:45:00 AM,28.555,333.7,
25365,12/21/17 11:00:00 AM,28.555,333.7,
25366,12/21/17 11:15:00 AM,28.555,322.9,
25367,12/21/17 11:30:00 AM,28.555,96.9,
25368,12/21/17 11:45:00 AM,28.555,118.4,
25369,12/21/17 12:00:00 PM,28.555,387.5,
25370,12/21/17 12:15:00 PM,28.655,312.2,
25371,12/21/17 12:30:00 PM,28.555,32.3,
25372,12/21/17 12:45:00 PM,28.555,64.6,
25373,12/21/17 01:00:00 PM,28.655,366,
25374,12/21/17 01:15:00 PM,28.655,355.2,
25375,12/21/17 01:30:00 PM,28.655,376.7,
25376,12/21/17 01:45:00 PM,28.754,161.5,
25377,12/21/17 02:00:00 PM,28.953,419.8,
25378,12/21/17 02:15:00 PM,28.953,452.1,
25379,12/21/17 02:30:00 PM,28.953,366,
25380,12/21/17 02:45:00 PM,28.953,387.5,
25381,12/21/17 03:00:00 PM,29.053,387.5,
25382,12/21/17 03:15:00 PM,28.953,258.3,
25383,12/21/17 03:30:00 PM,28.853,118.4,
25384,12/21/17 03:45:00 PM,28.853,236.8,
25385,12/21/17 04:00:00 PM,28.853,86.1,
25386,12/21/17 04:15:00 PM,28.853,172.2,
25387,12/21/17 04:30:00 PM,28.853,161.5,
25388,12/21/17 04:45:00 PM,28.853,21.5,
25389,12/21/17 05:00:00 PM,28.853,32.3,
25390,12/21/17 05:15:00 PM,28.853,32.3,
25391,12/21/17 05:30:00 PM,28.853,10.8,
25392,12/21/17 05:45:00 PM,28.853,0,
25393,12/21/17 06:00:00 PM,28.853,0,
25394,12/21/17 06:15:00 PM,28.754,0,
25395,12/21/17 06:30:00 PM,28.853,0,
25396,12/21/17 06:45:00 PM,28.754,0,
25397,12/21/17 07:00:00 PM,28.754,0,
25398,12/21/17 07:15:00 PM,28.655,0,
25399,12/21/17 07:30:00 PM,28.655,0,
25400,12/21/17 07:45:00 PM,28.655,0,
25401,12/21/17 08:00:00 PM,28.655,0,
25402,12/21/17 08:15:00 PM,28.655,0,
25403,12/21/17 08:30:00 PM,28.655,0,
25404,12/21/17 08:45:00 PM,28.655,0,
25405,12/21/17 09:00:00 PM,28.655,0,
25406,12/21/17 09:15:00 PM,28.655,0,
25407,12/21/17 09:30:00 PM,28.655,0,
25408,12/21/17 09:45:00 PM,28.555,0,
25409,12/21/17 10:00:00 PM,28.555,0,
25410,12/21/17 10:15:00 PM,28.555,0,
25411,12/21/17 10:30:00 PM,28.555,0,
25412,12/21/17 10:45:00 PM,28.555,0,
25413,12/21/17 11:00:00 PM,28.456,0,
25414,12/21/17 11:15:00 PM,28.456,0,
25415,12/21/17 11:30:00 PM,28.456,0,
25416,12/21/17 11:45:00 PM,28.456,0,
25417,12/22/17 12:00:00 AM,28.456,0,
25418,12/22/17 12:15:00 AM,28.456,0,
25419,12/22/17 12:30:00 AM,28.456,0,
25420,12/22/17 12:45:00 AM,28.456,0,
25421,12/22/17 01:00:00 AM,28.456,0,
25422,12/22/17 01:15:00 AM,28.456,0,
25423,12/22/17 01:30:00 AM,28.456,0,
25424,12/22/17 01:45:00 AM,28.456,0,
25425,12/22/17 02:00:00 AM,28.456,0,
25426,12/22/17 02:15:00 AM,28.456,0,
25427,12/22/17 02:30:00 AM,28.555,0,
25428,12/22/17 02:45:00 AM,28.555,0,
25429,12/22/17 03:00:00 AM,28.456,0,
25430,12/22/17 03:15:00 AM,28.456,0,
25431,12/22/17 03:30:00 AM,28.456,0,
25432,12/22/17 03:45:00 AM,28.456,0,
25433,12/22/17 04:00:00 AM,28.258,0,
25434,12/22/17 04:15:00 AM,28.258,0,
25435,12/22/17 04:30:00 AM,28.258,0,
25436,12/22/17 04:45:00 AM,28.357,0,
25437,12/22/17 05:00:00 AM,28.357,0,
25438,12/22/17 05:15:00 AM,28.357,0,
25439,12/22/17 05:30:00 AM,28.456,0,
25440,12/22/17 05:45:00 AM,28.357,0,
25441,12/22/17 06:00:00 AM,28.258,0,
25442,12/22/17 06:15:00 AM,28.357,0,
25443,12/22/17 06:30:00 AM,28.258,0,
25444,12/22/17 06:45:00 AM,28.258,10.8,
25445,12/22/17 07:00:00 AM,28.357,21.5,
25446,12/22/17 07:15:00 AM,28.357,43.1,
25447,12/22/17 07:30:00 AM,28.357,75.3,
25448,12/22/17 07:45:00 AM,28.357,64.6,
25449,12/22/17 08:00:00 AM,28.357,53.8,
25450,12/22/17 08:15:00 AM,28.456,118.4,
25451,12/22/17 08:30:00 AM,28.357,139.9,
25452,12/22/17 08:45:00 AM,28.357,172.2,
25453,12/22/17 09:00:00 AM,28.357,193.8,
25454,12/22/17 09:15:00 AM,28.357,204.5,
25455,12/22/17 09:30:00 AM,28.357,226,
25456,12/22/17 09:45:00 AM,28.357,247.6,
25457,12/22/17 10:00:00 AM,28.357,322.9,
25458,12/22/17 10:15:00 AM,28.357,301.4,
25459,12/22/17 10:30:00 AM,28.456,301.4,
25460,12/22/17 10:45:00 AM,28.456,333.7,
25461,12/22/17 11:00:00 AM,28.456,333.7,
25462,12/22/17 11:15:00 AM,28.456,366,
25463,12/22/17 11:30:00 AM,28.456,86.1,
25464,12/22/17 11:45:00 AM,28.456,333.7,
25465,12/22/17 12:00:00 PM,28.456,355.2,
25466,12/22/17 12:15:00 PM,28.456,344.4,
25467,12/22/17 12:30:00 PM,28.456,322.9,
25468,12/22/17 12:45:00 PM,28.456,290.6,
25469,12/22/17 01:00:00 PM,28.456,279.9,
25470,12/22/17 01:15:00 PM,28.456,333.7,
25471,12/22/17 01:30:00 PM,28.357,269.1,
25472,12/22/17 01:45:00 PM,28.456,118.4,
25473,12/22/17 02:00:00 PM,28.456,86.1,
25474,12/22/17 02:15:00 PM,28.456,193.8,
25475,12/22/17 02:30:00 PM,28.456,236.8,
25476,12/22/17 02:45:00 PM,28.456,183,
25477,12/22/17 03:00:00 PM,28.655,226,
25478,12/22/17 03:15:00 PM,28.456,193.8,
25479,12/22/17 03:30:00 PM,28.456,129.2,
25480,12/22/17 03:45:00 PM,28.456,150.7,
25481,12/22/17 04:00:00 PM,28.456,129.2,
25482,12/22/17 04:15:00 PM,28.456,86.1,
25483,12/22/17 04:30:00 PM,28.555,96.9,
25484,12/22/17 04:45:00 PM,28.456,21.5,
25485,12/22/17 05:00:00 PM,28.555,21.5,
25486,12/22/17 05:15:00 PM,28.456,10.8,
25487,12/22/17 05:30:00 PM,28.456,10.8,
25488,12/22/17 05:45:00 PM,28.456,0,
25489,12/22/17 06:00:00 PM,28.456,0,
25490,12/22/17 06:15:00 PM,28.555,0,
25491,12/22/17 06:30:00 PM,28.456,0,
25492,12/22/17 06:45:00 PM,28.456,0,
25493,12/22/17 07:00:00 PM,28.456,0,
25494,12/22/17 07:15:00 PM,28.456,0,
25495,12/22/17 07:30:00 PM,28.456,0,
25496,12/22/17 07:45:00 PM,28.555,0,
25497,12/22/17 08:00:00 PM,28.555,0,
25498,12/22/17 08:15:00 PM,28.555,0,
25499,12/22/17 08:30:00 PM,28.555,0,
25500,12/22/17 08:45:00 PM,28.555,0,
25501,12/22/17 09:00:00 PM,28.555,0,
25502,12/22/17 09:15:00 PM,28.555,0,
25503,12/22/17 09:30:00 PM,28.456,0,
25504,12/22/17 09:45:00 PM,28.555,0,
25505,12/22/17 10:00:00 PM,28.555,0,
25506,12/22/17 10:15:00 PM,28.456,0,
25507,12/22/17 10:30:00 PM,28.555,0,
25508,12/22/17 10:45:00 PM,28.555,0,
25509,12/22/17 11:00:00 PM,28.555,0,
25510,12/22/17 11:15:00 PM,28.555,0,
25511,12/22/17 11:30:00 PM,28.555,0,
25512,12/22/17 11:45:00 PM,28.555,0,
25513,12/23/17 12:00:00 AM,28.555,0,
25514,12/23/17 12:15:00 AM,28.555,0,
25515,12/23/17 12:30:00 AM,28.555,0,
25516,12/23/17 12:45:00 AM,28.555,0,
25517,12/23/17 01:00:00 AM,28.456,0,
25518,12/23/17 01:15:00 AM,28.456,0,
25519,12/23/17 01:30:00 AM,28.456,0,
25520,12/23/17 01:45:00 AM,28.456,0,
25521,12/23/17 02:00:00 AM,28.555,0,
25522,12/23/17 02:15:00 AM,28.555,0,
25523,12/23/17 02:30:00 AM,28.555,0,
25524,12/23/17 02:45:00 AM,28.555,0,
25525,12/23/17 03:00:00 AM,28.555,0,
25526,12/23/17 03:15:00 AM,28.655,0,
25527,12/23/17 03:30:00 AM,28.555,0,
25528,12/23/17 03:45:00 AM,28.555,0,
25529,12/23/17 04:00:00 AM,28.555,0,
25530,12/23/17 04:15:00 AM,28.555,0,
25531,12/23/17 04:30:00 AM,28.754,0,
25532,12/23/17 04:45:00 AM,28.655,0,
25533,12/23/17 05:00:00 AM,28.655,0,
25534,12/23/17 05:15:00 AM,28.655,0,
25535,12/23/17 05:30:00 AM,28.555,0,
25536,12/23/17 05:45:00 AM,28.754,0,
25537,12/23/17 06:00:00 AM,28.655,0,
25538,12/23/17 06:15:00 AM,28.754,0,
25539,12/23/17 06:30:00 AM,28.853,10.8,
25540,12/23/17 06:45:00 AM,28.853,21.5,
25541,12/23/17 07:00:00 AM,28.754,32.3,
25542,12/23/17 07:15:00 AM,28.853,32.3,
25543,12/23/17 07:30:00 AM,28.853,43.1,
25544,12/23/17 07:45:00 AM,28.853,53.8,
25545,12/23/17 08:00:00 AM,28.853,75.3,
25546,12/23/17 08:15:00 AM,28.853,64.6,
25547,12/23/17 08:30:00 AM,28.853,75.3,
25548,12/23/17 08:45:00 AM,28.853,118.4,
25549,12/23/17 09:00:00 AM,28.853,236.8,
25550,12/23/17 09:15:00 AM,28.853,312.2,
25551,12/23/17 09:30:00 AM,28.853,193.8,
25552,12/23/17 09:45:00 AM,28.754,107.6,
25553,12/23/17 10:00:00 AM,28.853,419.8,
25554,12/23/17 10:15:00 AM,28.853,430.6,
25555,12/23/17 10:30:00 AM,28.853,516.7,
25556,12/23/17 10:45:00 AM,28.853,473.6,
25557,12/23/17 11:00:00 AM,28.853,312.2,
25558,12/23/17 11:15:00 AM,28.853,107.6,
25559,12/23/17 11:30:00 AM,28.853,118.4,
25560,12/23/17 11:45:00 AM,28.754,86.1,
25561,12/23/17 12:00:00 PM,28.754,64.6,
25562,12/23/17 12:15:00 PM,28.853,75.3,
25563,12/23/17 12:30:00 PM,28.754,64.6,
25564,12/23/17 12:45:00 PM,28.853,53.8,
25565,12/23/17 01:00:00 PM,28.754,43.1,
25566,12/23/17 01:15:00 PM,28.754,43.1,
25567,12/23/17 01:30:00 PM,28.853,32.3,
25568,12/23/17 01:45:00 PM,28.853,43.1,
25569,12/23/17 02:00:00 PM,28.754,53.8,
25570,12/23/17 02:15:00 PM,28.853,53.8,
25571,12/23/17 02:30:00 PM,28.853,64.6,
25572,12/23/17 02:45:00 PM,28.754,86.1,
25573,12/23/17 03:00:00 PM,28.953,86.1,
25574,12/23/17 03:15:00 PM,28.953,86.1,
25575,12/23/17 03:30:00 PM,28.953,64.6,
25576,12/23/17 03:45:00 PM,28.953,75.3,
25577,12/23/17 04:00:00 PM,28.853,53.8,
25578,12/23/17 04:15:00 PM,28.953,64.6,
25579,12/23/17 04:30:00 PM,28.953,53.8,
25580,12/23/17 04:45:00 PM,28.953,53.8,
25581,12/23/17 05:00:00 PM,28.953,43.1,
25582,12/23/17 05:15:00 PM,28.953,43.1,
25583,12/23/17 05:30:00 PM,28.953,32.3,
25584,12/23/17 05:45:00 PM,28.953,10.8,
25585,12/23/17 06:00:00 PM,28.953,0,
25586,12/23/17 06:15:00 PM,28.853,0,
25587,12/23/17 06:30:00 PM,28.853,0,
25588,12/23/17 06:45:00 PM,28.853,0,
25589,12/23/17 07:00:00 PM,28.853,0,
25590,12/23/17 07:15:00 PM,28.853,0,
25591,12/23/17 07:30:00 PM,28.853,0,
25592,12/23/17 07:45:00 PM,28.853,0,
25593,12/23/17 08:00:00 PM,28.853,0,
25594,12/23/17 08:15:00 PM,28.853,0,
25595,12/23/17 08:30:00 PM,28.754,0,
25596,12/23/17 08:45:00 PM,28.754,0,
25597,12/23/17 09:00:00 PM,28.754,0,
25598,12/23/17 09:15:00 PM,28.754,0,
25599,12/23/17 09:30:00 PM,28.655,0,
25600,12/23/17 09:45:00 PM,28.655,0,
25601,12/23/17 10:00:00 PM,28.655,0,
25602,12/23/17 10:15:00 PM,28.655,0,
25603,12/23/17 10:30:00 PM,28.655,0,
25604,12/23/17 10:45:00 PM,28.655,0,
25605,12/23/17 11:00:00 PM,28.655,0,
25606,12/23/17 11:15:00 PM,28.655,0,
25607,12/23/17 11:30:00 PM,28.655,0,
25608,12/23/17 11:45:00 PM,28.655,0,
25609,12/24/17 12:00:00 AM,28.655,0,
25610,12/24/17 12:15:00 AM,28.655,0,
25611,12/24/17 12:30:00 AM,28.655,0,
25612,12/24/17 12:45:00 AM,28.655,0,
25613,12/24/17 01:00:00 AM,28.655,0,
25614,12/24/17 01:15:00 AM,28.655,0,
25615,12/24/17 01:30:00 AM,28.655,0,
25616,12/24/17 01:45:00 AM,28.655,0,
25617,12/24/17 02:00:00 AM,28.655,0,
25618,12/24/17 02:15:00 AM,28.655,0,
25619,12/24/17 02:30:00 AM,28.655,0,
25620,12/24/17 02:45:00 AM,28.655,0,
25621,12/24/17 03:00:00 AM,28.655,0,
25622,12/24/17 03:15:00 AM,28.655,0,
25623,12/24/17 03:30:00 AM,28.655,0,
25624,12/24/17 03:45:00 AM,28.655,0,
25625,12/24/17 04:00:00 AM,28.655,0,
25626,12/24/17 04:15:00 AM,28.555,0,
25627,12/24/17 04:30:00 AM,28.655,0,
25628,12/24/17 04:45:00 AM,28.555,0,
25629,12/24/17 05:00:00 AM,28.555,0,
25630,12/24/17 05:15:00 AM,28.655,0,
25631,12/24/17 05:30:00 AM,28.655,0,
25632,12/24/17 05:45:00 AM,28.754,0,
25633,12/24/17 06:00:00 AM,28.655,0,
25634,12/24/17 06:15:00 AM,28.655,0,
25635,12/24/17 06:30:00 AM,28.754,0,
25636,12/24/17 06:45:00 AM,28.655,0,
25637,12/24/17 07:00:00 AM,28.655,0,
25638,12/24/17 07:15:00 AM,28.655,0,
25639,12/24/17 07:30:00 AM,28.655,10.8,
25640,12/24/17 07:45:00 AM,28.555,10.8,
25641,12/24/17 08:00:00 AM,28.655,10.8,
25642,12/24/17 08:15:00 AM,28.655,10.8,
25643,12/24/17 08:30:00 AM,28.555,21.5,
25644,12/24/17 08:45:00 AM,28.655,21.5,
25645,12/24/17 09:00:00 AM,28.655,21.5,
25646,12/24/17 09:15:00 AM,28.655,21.5,
25647,12/24/17 09:30:00 AM,28.655,32.3,
25648,12/24/17 09:45:00 AM,28.655,21.5,
25649,12/24/17 10:00:00 AM,28.655,21.5,
25650,12/24/17 10:15:00 AM,28.655,43.1,
25651,12/24/17 10:30:00 AM,28.655,32.3,
25652,12/24/17 10:45:00 AM,28.655,32.3,
25653,12/24/17 11:00:00 AM,28.655,32.3,
25654,12/24/17 11:15:00 AM,28.655,32.3,
25655,12/24/17 11:30:00 AM,28.655,43.1,
25656,12/24/17 11:45:00 AM,28.655,32.3,
25657,12/24/17 12:00:00 PM,28.655,53.8,
25658,12/24/17 12:15:00 PM,28.655,86.1,
25659,12/24/17 12:30:00 PM,28.655,107.6,
25660,12/24/17 12:45:00 PM,28.655,161.5,
25661,12/24/17 01:00:00 PM,28.655,161.5,
25662,12/24/17 01:15:00 PM,28.655,172.2,
25663,12/24/17 01:30:00 PM,28.655,204.5,
25664,12/24/17 01:45:00 PM,28.655,172.2,
25665,12/24/17 02:00:00 PM,28.655,161.5,
25666,12/24/17 02:15:00 PM,28.655,172.2,
25667,12/24/17 02:30:00 PM,28.655,139.9,
25668,12/24/17 02:45:00 PM,28.655,139.9,
25669,12/24/17 03:00:00 PM,28.655,118.4,
25670,12/24/17 03:15:00 PM,28.754,118.4,
25671,12/24/17 03:30:00 PM,28.853,107.6,
25672,12/24/17 03:45:00 PM,28.853,86.1,
25673,12/24/17 04:00:00 PM,28.853,75.3,
25674,12/24/17 04:15:00 PM,28.853,64.6,
25675,12/24/17 04:30:00 PM,28.853,43.1,
25676,12/24/17 04:45:00 PM,28.853,32.3,
25677,12/24/17 05:00:00 PM,28.754,21.5,
25678,12/24/17 05:15:00 PM,28.754,10.8,
25679,12/24/17 05:30:00 PM,28.754,10.8,
25680,12/24/17 05:45:00 PM,28.754,0,
25681,12/24/17 06:00:00 PM,28.754,0,
25682,12/24/17 06:15:00 PM,28.754,0,
25683,12/24/17 06:30:00 PM,28.754,0,
25684,12/24/17 06:45:00 PM,28.754,0,
25685,12/24/17 07:00:00 PM,28.754,0,
25686,12/24/17 07:15:00 PM,28.754,0,
25687,12/24/17 07:30:00 PM,28.754,0,
25688,12/24/17 07:45:00 PM,28.754,0,
25689,12/24/17 08:00:00 PM,28.754,0,
25690,12/24/17 08:15:00 PM,28.754,0,
25691,12/24/17 08:30:00 PM,28.754,0,
25692,12/24/17 08:45:00 PM,28.754,0,
25693,12/24/17 09:00:00 PM,28.754,0,
25694,12/24/17 09:15:00 PM,28.754,0,
25695,12/24/17 09:30:00 PM,28.754,0,
25696,12/24/17 09:45:00 PM,28.754,0,
25697,12/24/17 10:00:00 PM,28.754,0,
25698,12/24/17 10:15:00 PM,28.754,0,
25699,12/24/17 10:30:00 PM,28.754,0,
25700,12/24/17 10:45:00 PM,28.754,0,
25701,12/24/17 11:00:00 PM,28.754,0,
25702,12/24/17 11:15:00 PM,28.754,0,
25703,12/24/17 11:30:00 PM,28.754,0,
25704,12/24/17 11:45:00 PM,28.754,0,
25705,12/25/17 12:00:00 AM,28.754,0,
25706,12/25/17 12:15:00 AM,28.754,0,
25707,12/25/17 12:30:00 AM,28.754,0,
25708,12/25/17 12:45:00 AM,28.754,0,
25709,12/25/17 01:00:00 AM,28.754,0,
25710,12/25/17 01:15:00 AM,28.754,0,
25711,12/25/17 01:30:00 AM,28.655,0,
25712,12/25/17 01:45:00 AM,28.655,0,
25713,12/25/17 02:00:00 AM,28.655,0,
25714,12/25/17 02:15:00 AM,28.655,0,
25715,12/25/17 02:30:00 AM,28.655,0,
25716,12/25/17 02:45:00 AM,28.655,0,
25717,12/25/17 03:00:00 AM,28.655,0,
25718,12/25/17 03:15:00 AM,28.655,0,
25719,12/25/17 03:30:00 AM,28.655,0,
25720,12/25/17 03:45:00 AM,28.754,0,
25721,12/25/17 04:00:00 AM,28.655,0,
25722,12/25/17 04:15:00 AM,28.655,0,
25723,12/25/17 04:30:00 AM,28.655,0,
25724,12/25/17 04:45:00 AM,28.655,0,
25725,12/25/17 05:00:00 AM,28.655,0,
25726,12/25/17 05:15:00 AM,28.655,0,
25727,12/25/17 05:30:00 AM,28.655,0,
25728,12/25/17 05:45:00 AM,28.655,0,
25729,12/25/17 06:00:00 AM,28.655,0,
25730,12/25/17 06:15:00 AM,28.655,0,
25731,12/25/17 06:30:00 AM,28.655,0,
25732,12/25/17 06:45:00 AM,28.754,21.5,
25733,12/25/17 07:00:00 AM,28.655,32.3,
25734,12/25/17 07:15:00 AM,28.754,53.8,
25735,12/25/17 07:30:00 AM,28.754,86.1,
25736,12/25/17 07:45:00 AM,28.754,129.2,
25737,12/25/17 08:00:00 AM,28.754,172.2,
25738,12/25/17 08:15:00 AM,28.754,118.4,
25739,12/25/17 08:30:00 AM,28.754,312.2,
25740,12/25/17 08:45:00 AM,28.754,355.2,
25741,12/25/17 09:00:00 AM,28.853,409,
25742,12/25/17 09:15:00 AM,28.754,322.9,
25743,12/25/17 09:30:00 AM,28.655,398.3,
25744,12/25/17 09:45:00 AM,28.754,419.8,
25745,12/25/17 10:00:00 AM,28.754,495.1,
25746,12/25/17 10:15:00 AM,28.754,549,
25747,12/25/17 10:30:00 AM,28.754,570.5,
25748,12/25/17 10:45:00 AM,28.754,495.1,
25749,12/25/17 11:00:00 AM,28.754,624.3,
25750,12/25/17 11:15:00 AM,28.754,570.5,
25751,12/25/17 11:30:00 AM,28.754,505.9,
25752,12/25/17 11:45:00 AM,28.754,495.1,
25753,12/25/17 12:00:00 PM,28.853,570.5,
25754,12/25/17 12:15:00 PM,28.754,613.5,
25755,12/25/17 12:30:00 PM,28.754,602.8,
25756,12/25/17 12:45:00 PM,28.754,559.7,
25757,12/25/17 01:00:00 PM,28.754,516.7,
25758,12/25/17 01:15:00 PM,28.754,172.2,
25759,12/25/17 01:30:00 PM,28.754,409,
25760,12/25/17 01:45:00 PM,28.754,376.7,
25761,12/25/17 02:00:00 PM,28.754,344.4,
25762,12/25/17 02:15:00 PM,28.754,301.4,
25763,12/25/17 02:30:00 PM,28.754,333.7,
25764,12/25/17 02:45:00 PM,28.754,290.6,
25765,12/25/17 03:00:00 PM,28.754,247.6,
25766,12/25/17 03:15:00 PM,28.754,96.9,
25767,12/25/17 03:30:00 PM,28.754,183,
25768,12/25/17 03:45:00 PM,28.754,161.5,
25769,12/25/17 04:00:00 PM,28.754,75.3,
25770,12/25/17 04:15:00 PM,28.953,139.9,
25771,12/25/17 04:30:00 PM,28.953,107.6,
25772,12/25/17 04:45:00 PM,28.953,64.6,
25773,12/25/17 05:00:00 PM,28.953,53.8,
25774,12/25/17 05:15:00 PM,28.953,32.3,
25775,12/25/17 05:30:00 PM,28.953,21.5,
25776,12/25/17 05:45:00 PM,28.953,0,
25777,12/25/17 06:00:00 PM,28.953,0,
25778,12/25/17 06:15:00 PM,28.953,0,
25779,12/25/17 06:30:00 PM,28.953,0,
25780,12/25/17 06:45:00 PM,28.953,0,
25781,12/25/17 07:00:00 PM,28.953,0,
25782,12/25/17 07:15:00 PM,28.953,0,
25783,12/25/17 07:30:00 PM,28.853,0,
25784,12/25/17 07:45:00 PM,28.853,0,
25785,12/25/17 08:00:00 PM,28.853,0,
25786,12/25/17 08:15:00 PM,28.853,0,
25787,12/25/17 08:30:00 PM,28.853,0,
25788,12/25/17 08:45:00 PM,28.853,0,
25789,12/25/17 09:00:00 PM,28.853,0,
25790,12/25/17 09:15:00 PM,28.754,0,
25791,12/25/17 09:30:00 PM,28.754,0,
25792,12/25/17 09:45:00 PM,28.754,0,
25793,12/25/17 10:00:00 PM,28.754,0,
25794,12/25/17 10:15:00 PM,28.754,0,
25795,12/25/17 10:30:00 PM,28.754,0,
25796,12/25/17 10:45:00 PM,28.754,0,
25797,12/25/17 11:00:00 PM,28.754,0,
25798,12/25/17 11:15:00 PM,28.754,0,
25799,12/25/17 11:30:00 PM,28.754,0,
25800,12/25/17 11:45:00 PM,28.754,0,
