Plot Title: 20014366,,,
#,"Date Time, GMT+05:00","Temp, øC (LGR S/N: 20014366, SEN S/N: 20014366)","Intensity, Lux (LGR S/N: 20014366, SEN S/N: 20014366)"
1598,12/23/17 10:00:00 AM,29.053,290.6
1599,12/23/17 02:00:00 PM,29.053,236.8
1600,12/23/17 06:00:00 PM,28.953,21.5
1601,12/23/17 10:00:00 PM,28.655,0
1602,12/24/17 02:00:00 AM,28.754,0
1603,12/24/17 06:00:00 AM,28.754,0
1604,12/24/17 10:00:00 AM,28.754,172.2
1605,12/24/17 02:00:00 PM,28.953,850.4
1606,12/24/17 06:00:00 PM,28.853,21.5
1607,12/24/17 10:00:00 PM,28.655,0
1608,12/25/17 02:00:00 AM,28.754,0
1609,12/25/17 06:00:00 AM,28.655,0
1610,12/25/17 10:00:00 AM,29.152,1205.6
1611,12/25/17 02:00:00 PM,29.452,1377.8
1612,12/25/17 06:00:00 PM,29.053,64.6
1613,12/25/17 10:00:00 PM,28.754,0
1614,12/26/17 02:00:00 AM,28.655,0
1615,12/26/17 06:00:00 AM,28.655,0
1616,12/26/17 10:00:00 AM,29.152,1291.7
1617,12/26/17 02:00:00 PM,29.152,1550
1618,12/26/17 06:00:00 PM,29.252,32.3
1619,12/26/17 10:00:00 PM,28.754,0
1620,12/27/17 02:00:00 AM,28.754,0
1621,12/27/17 06:00:00 AM,28.655,0
1622,12/27/17 10:00:00 AM,29.053,1894.5
1623,12/27/17 02:00:00 PM,29.452,1248.6
1624,12/27/17 06:00:00 PM,29.252,32.3
1625,12/27/17 10:00:00 PM,28.655,0
1626,12/28/17 02:00:00 AM,28.655,0
1627,12/28/17 06:00:00 AM,28.456,0
1628,12/28/17 10:00:00 AM,28.853,1205.6
1629,12/28/17 02:00:00 PM,29.552,1033.3
1630,12/28/17 06:00:00 PM,29.053,21.5
1631,12/28/17 10:00:00 PM,28.655,0
1632,12/29/17 02:00:00 AM,28.754,0
1633,12/29/17 06:00:00 AM,28.357,0
1634,12/29/17 10:00:00 AM,28.555,86.1
1635,12/29/17 02:00:00 PM,28.555,979.5
1636,12/29/17 06:00:00 PM,28.456,10.8
1637,12/29/17 10:00:00 PM,28.555,0
1638,12/30/17 02:00:00 AM,28.555,0
1639,12/30/17 06:00:00 AM,28.456,0
1640,12/30/17 10:00:00 AM,28.555,688.9
1641,12/30/17 02:00:00 PM,28.953,1184
1642,12/30/17 06:00:00 PM,29.053,53.8
1643,12/30/17 10:00:00 PM,28.357,0
1644,12/31/17 02:00:00 AM,28.06,0
1645,12/31/17 06:00:00 AM,28.357,0
1646,12/31/17 10:00:00 AM,28.655,1119.5
1647,12/31/17 02:00:00 PM,28.456,559.7
1648,12/31/17 06:00:00 PM,28.456,10.8
1649,12/31/17 10:00:00 PM,28.357,0
1650,01/01/2018 02:00,28.456,0
1651,01/01/2018 06:00,28.357,0
1652,01/01/2018 10:00,28.655,807.3
1653,01/01/2018 14:00,29.252,1313.2
1654,01/01/2018 18:00,29.053,43.1
1655,01/01/2018 22:00,28.655,0
1656,01/02/2018 02:00,28.555,0
1657,01/02/2018 06:00,28.555,0
1658,01/02/2018 10:00,28.655,355.2
1659,01/02/2018 14:00,29.152,1550
1660,01/02/2018 18:00,28.853,53.8
1661,01/02/2018 22:00,28.555,0
1662,01/03/2018 02:00,28.754,0
1663,01/03/2018 06:00,28.754,0
1664,01/03/2018 10:00,28.754,204.5
1665,01/03/2018 14:00,28.357,1087.2
1666,01/03/2018 18:00,28.258,43.1
1667,01/03/2018 22:00,28.159,0
1668,01/04/2018 02:00,28.357,0
1669,01/04/2018 06:00,28.258,0
1670,01/04/2018 10:00,28.456,1345.5
1671,01/04/2018 14:00,28.853,1259.4
1672,01/04/2018 18:00,28.456,21.5
1673,01/04/2018 22:00,28.357,0
1674,01/05/2018 02:00,28.159,0
1675,01/05/2018 06:00,28.357,0
1676,01/05/2018 10:00,28.655,1054.9
1677,01/05/2018 14:00,29.053,1808.3
1678,01/05/2018 18:00,28.357,32.3
1679,01/05/2018 22:00,28.357,0
1680,01/06/2018 02:00,28.357,0
1681,01/06/2018 06:00,28.456,0
1682,01/06/2018 10:00,28.655,979.5
1683,01/06/2018 14:00,29.252,1119.5
1684,01/06/2018 18:00,28.555,43.1
1685,01/06/2018 22:00,28.159,0
1686,01/07/2018 02:00,28.357,0
1687,01/07/2018 06:00,28.555,0
1688,01/07/2018 10:00,28.754,1173.3
1689,01/07/2018 14:00,28.953,1334.7
1690,01/07/2018 18:00,28.655,43.1
1691,01/07/2018 22:00,28.655,0
1692,01/08/2018 02:00,28.655,0
1693,01/08/2018 06:00,28.555,0
1694,01/08/2018 10:00,28.853,1033.3
1695,01/08/2018 14:00,28.953,1377.8
1696,01/08/2018 18:00,28.853,21.5
1697,01/08/2018 22:00,28.853,0
1698,01/09/2018 02:00,28.754,0
1699,01/09/2018 06:00,28.555,0
1700,01/09/2018 10:00,28.853,1044.1
1701,01/09/2018 14:00,28.853,1463.9
1702,01/09/2018 18:00,28.953,43.1
1703,01/09/2018 22:00,29.152,0
1704,01/10/2018 02:00,28.655,0
1705,01/10/2018 06:00,28.555,0
1706,01/10/2018 10:00,28.853,904.2
1707,01/10/2018 14:00,29.053,1377.8
1708,01/10/2018 18:00,28.555,43.1
1709,01/10/2018 22:00,28.357,0
1710,01/11/2018 02:00,28.357,0
1711,01/11/2018 06:00,28.555,0
1712,01/11/2018 10:00,28.655,947.2
1713,01/11/2018 14:00,28.754,1130.2
1714,01/11/2018 18:00,28.754,53.8
1715,01/11/2018 22:00,28.159,0
1716,01/12/2018 02:00,28.258,0
1717,01/12/2018 06:00,28.159,0
1718,01/12/2018 10:00,28.655,1011.8
1719,01/12/2018 14:00,28.953,1367
1720,01/12/2018 18:00,28.754,64.6
1721,01/12/2018 22:00,28.853,0
1722,01/13/18 02:00:00 AM,28.754,0
1723,01/13/18 06:00:00 AM,28.655,0
1724,01/13/18 10:00:00 AM,29.152,1001
1725,01/13/18 02:00:00 PM,29.452,1550
1726,01/13/18 06:00:00 PM,29.053,96.9
1727,01/13/18 10:00:00 PM,29.053,0
1728,01/14/18 02:00:00 AM,29.053,0
1729,01/14/18 06:00:00 AM,28.953,0
1730,01/14/18 10:00:00 AM,29.352,1097.9
1731,01/14/18 02:00:00 PM,29.552,1808.3
1732,01/14/18 06:00:00 PM,29.053,64.6
1733,01/14/18 10:00:00 PM,28.853,0
