Plot Title: 20065908,,,
#,"Date Time, GMT+05:00","Temp, øC (LGR S/N: 20065908, SEN S/N: 20065908)","Intensity, Lux (LGR S/N: 20065908, SEN S/N: 20065908)"
3094,12/15/17 12:00:00 AM,28.853,0
3095,12/15/17 02:00:00 AM,29.452,0
3096,12/15/17 04:00:00 AM,29.053,0
3097,12/15/17 06:00:00 AM,29.252,0
3098,12/15/17 08:00:00 AM,29.352,1636.1
3099,12/15/17 10:00:00 AM,29.652,4994.5
3100,12/15/17 12:00:00 PM,29.652,3444.5
3101,12/15/17 02:00:00 PM,29.752,5511.1
3102,12/15/17 04:00:00 PM,29.953,2238.9
3103,12/15/17 06:00:00 PM,29.552,96.9
3104,12/15/17 08:00:00 PM,29.652,0
3105,12/15/17 10:00:00 PM,29.552,0
3106,12/16/17 12:00:00 AM,29.152,0
3107,12/16/17 02:00:00 AM,29.452,0
3108,12/16/17 04:00:00 AM,29.252,0
3109,12/16/17 06:00:00 AM,29.152,0
3110,12/16/17 08:00:00 AM,29.053,1463.9
3111,12/16/17 10:00:00 AM,29.352,1550
3112,12/16/17 12:00:00 PM,29.552,3788.9
3113,12/16/17 02:00:00 PM,29.452,3961.1
3114,12/16/17 04:00:00 PM,29.352,1722.2
3115,12/16/17 06:00:00 PM,29.252,43.1
3116,12/16/17 08:00:00 PM,29.053,0
3117,12/16/17 10:00:00 PM,28.754,0
3118,12/17/17 12:00:00 AM,28.853,0
3119,12/17/17 02:00:00 AM,28.853,0
3120,12/17/17 04:00:00 AM,28.853,0
3121,12/17/17 06:00:00 AM,28.655,0
3122,12/17/17 08:00:00 AM,28.655,484.4
3123,12/17/17 10:00:00 AM,28.853,2927.8
3124,12/17/17 12:00:00 PM,29.053,2755.6
3125,12/17/17 02:00:00 PM,29.152,1722.2
3126,12/17/17 04:00:00 PM,29.152,1367
3127,12/17/17 06:00:00 PM,29.053,10.8
3128,12/17/17 08:00:00 PM,28.953,0
3129,12/17/17 10:00:00 PM,28.853,0
3130,12/18/17 12:00:00 AM,28.953,0
3131,12/18/17 02:00:00 AM,28.754,0
3132,12/18/17 04:00:00 AM,28.754,0
3133,12/18/17 06:00:00 AM,28.456,0
3134,12/18/17 08:00:00 AM,28.555,807.3
3135,12/18/17 10:00:00 AM,28.655,2325
3136,12/18/17 12:00:00 PM,28.754,2411.1
3137,12/18/17 02:00:00 PM,29.152,3961.1
3138,12/18/17 04:00:00 PM,29.053,2411.1
3139,12/18/17 06:00:00 PM,28.953,43.1
3140,12/18/17 08:00:00 PM,28.853,0
3141,12/18/17 10:00:00 PM,28.853,0
3142,12/19/17 12:00:00 AM,28.754,0
3143,12/19/17 02:00:00 AM,28.655,0
3144,12/19/17 04:00:00 AM,28.555,0
3145,12/19/17 06:00:00 AM,28.357,0
3146,12/19/17 08:00:00 AM,28.456,1377.8
3147,12/19/17 10:00:00 AM,28.754,3616.7
3148,12/19/17 12:00:00 PM,28.953,5511.1
3149,12/19/17 02:00:00 PM,29.252,3100
3150,12/19/17 04:00:00 PM,29.053,1808.3
3151,12/19/17 06:00:00 PM,28.853,64.6
3152,12/19/17 08:00:00 PM,28.754,0
3153,12/19/17 10:00:00 PM,28.655,0
3154,12/20/17 12:00:00 AM,28.655,0
3155,12/20/17 02:00:00 AM,28.555,0
3156,12/20/17 04:00:00 AM,28.555,0
3157,12/20/17 06:00:00 AM,28.555,0
3158,12/20/17 08:00:00 AM,28.655,1463.9
3159,12/20/17 10:00:00 AM,28.853,4650
3160,12/20/17 12:00:00 PM,29.252,15155.7
3161,12/20/17 02:00:00 PM,29.452,6200
3162,12/20/17 04:00:00 PM,29.152,2066.7
3163,12/20/17 06:00:00 PM,28.754,75.3
3164,12/20/17 08:00:00 PM,28.655,0
3165,12/20/17 10:00:00 PM,28.655,0
3166,12/21/17 12:00:00 AM,28.754,0
3167,12/21/17 02:00:00 AM,28.655,0
3168,12/21/17 04:00:00 AM,28.456,0
3169,12/21/17 06:00:00 AM,28.456,0
3170,12/21/17 08:00:00 AM,28.555,96.9
3171,12/21/17 10:00:00 AM,28.754,258.3
3172,12/21/17 12:00:00 PM,29.053,183
3173,12/21/17 02:00:00 PM,29.152,118.4
3174,12/21/17 04:00:00 PM,29.152,64.6
3175,12/21/17 06:00:00 PM,28.853,0
3176,12/21/17 08:00:00 PM,28.754,0
3177,12/21/17 10:00:00 PM,28.754,0
3178,12/22/17 12:00:00 AM,28.754,0
3179,12/22/17 02:00:00 AM,28.655,0
3180,12/22/17 04:00:00 AM,28.754,0
3181,12/22/17 06:00:00 AM,28.754,0
3182,12/22/17 08:00:00 AM,28.754,107.6
3183,12/22/17 10:00:00 AM,29.053,473.6
3184,12/22/17 12:00:00 PM,29.352,1162.5
3185,12/22/17 02:00:00 PM,29.452,656.6
3186,12/22/17 04:00:00 PM,29.152,236.8
3187,12/22/17 06:00:00 PM,29.053,0
3188,12/22/17 08:00:00 PM,28.953,0
3189,12/22/17 10:00:00 PM,28.754,0
3190,12/23/17 12:00:00 AM,28.754,0
3191,12/23/17 02:00:00 AM,28.754,0
3192,12/23/17 04:00:00 AM,28.754,0
3193,12/23/17 06:00:00 AM,28.853,0
3194,12/23/17 08:00:00 AM,28.853,32.3
3195,12/23/17 10:00:00 AM,28.953,86.1
3196,12/23/17 12:00:00 PM,29.152,53.8
3197,12/23/17 02:00:00 PM,28.953,43.1
3198,12/23/17 04:00:00 PM,28.953,43.1
3199,12/23/17 06:00:00 PM,28.953,0
3200,12/23/17 08:00:00 PM,28.754,0
3201,12/23/17 10:00:00 PM,28.655,0
3202,12/24/17 12:00:00 AM,28.655,0
3203,12/24/17 02:00:00 AM,28.655,0
3204,12/24/17 04:00:00 AM,28.754,0
3205,12/24/17 06:00:00 AM,28.754,0
3206,12/24/17 08:00:00 AM,28.754,0
3207,12/24/17 10:00:00 AM,28.655,21.5
3208,12/24/17 12:00:00 PM,28.655,43.1
3209,12/24/17 02:00:00 PM,28.853,150.7
3210,12/24/17 04:00:00 PM,28.853,53.8
3211,12/24/17 06:00:00 PM,28.754,0
3212,12/24/17 08:00:00 PM,28.655,0
3213,12/24/17 10:00:00 PM,28.555,0
3214,12/25/17 12:00:00 AM,28.555,0
3215,12/25/17 02:00:00 AM,28.655,0
3216,12/25/17 04:00:00 AM,28.655,0
3217,12/25/17 06:00:00 AM,28.655,0
3218,12/25/17 08:00:00 AM,28.754,86.1
3219,12/25/17 10:00:00 AM,29.053,269.1
3220,12/25/17 12:00:00 PM,29.552,592
3221,12/25/17 02:00:00 PM,29.853,430.6
3222,12/25/17 04:00:00 PM,29.352,279.9
3223,12/25/17 06:00:00 PM,28.953,0
3224,12/25/17 08:00:00 PM,28.853,0
3225,12/25/17 10:00:00 PM,28.655,0
3226,12/26/17 12:00:00 AM,28.655,0
3227,12/26/17 02:00:00 AM,28.555,0
3228,12/26/17 04:00:00 AM,28.655,0
3229,12/26/17 06:00:00 AM,28.555,0
3230,12/26/17 08:00:00 AM,28.655,139.9
3231,12/26/17 10:00:00 AM,29.053,398.3
3232,12/26/17 12:00:00 PM,29.252,602.8
3233,12/26/17 02:00:00 PM,29.652,495.1
3234,12/26/17 04:00:00 PM,30.154,204.5
3235,12/26/17 06:00:00 PM,29.053,0
3236,12/26/17 08:00:00 PM,28.853,0
3237,12/26/17 10:00:00 PM,28.655,0
3238,12/27/17 12:00:00 AM,28.655,0
3239,12/27/17 02:00:00 AM,28.754,0
3240,12/27/17 04:00:00 AM,28.754,0
3241,12/27/17 06:00:00 AM,28.555,0
3242,12/27/17 08:00:00 AM,28.655,258.3
