Plot Title: 20065910,,,
#,"Date Time, GMT+05:00","Temp, øC (LGR S/N: 20065910, SEN S/N: 20065910)","Intensity, Lux (LGR S/N: 20065910, SEN S/N: 20065910)"
3094,12/15/17 12:00:00 AM,28.754,0
3095,12/15/17 02:00:00 AM,29.152,0
3096,12/15/17 04:00:00 AM,28.754,0
3097,12/15/17 06:00:00 AM,28.953,0
3098,12/15/17 08:00:00 AM,29.152,2583.4
3099,12/15/17 10:00:00 AM,29.452,7233.4
3100,12/15/17 12:00:00 PM,29.352,7577.8
3101,12/15/17 02:00:00 PM,29.552,3961.1
3102,12/15/17 04:00:00 PM,29.552,2066.7
3103,12/15/17 06:00:00 PM,29.152,269.1
3104,12/15/17 08:00:00 PM,29.352,0
3105,12/15/17 10:00:00 PM,29.252,0
3106,12/16/17 12:00:00 AM,28.853,0
3107,12/16/17 02:00:00 AM,29.152,0
3108,12/16/17 04:00:00 AM,28.953,0
3109,12/16/17 06:00:00 AM,28.953,0
3110,12/16/17 08:00:00 AM,28.754,2411.1
3111,12/16/17 10:00:00 AM,29.152,3444.5
3112,12/16/17 12:00:00 PM,29.352,5166.7
3113,12/16/17 02:00:00 PM,29.152,3272.2
3114,12/16/17 04:00:00 PM,29.053,1302.4
3115,12/16/17 06:00:00 PM,28.853,86.1
3116,12/16/17 08:00:00 PM,28.754,0
3117,12/16/17 10:00:00 PM,28.555,0
3118,12/17/17 12:00:00 AM,28.555,0
3119,12/17/17 02:00:00 AM,28.555,0
3120,12/17/17 04:00:00 AM,28.555,0
3121,12/17/17 06:00:00 AM,28.456,0
3122,12/17/17 08:00:00 AM,28.357,731.9
3123,12/17/17 10:00:00 AM,28.555,3616.7
3124,12/17/17 12:00:00 PM,28.853,5166.7
3125,12/17/17 02:00:00 PM,28.853,2152.8
3126,12/17/17 04:00:00 PM,28.853,2238.9
3127,12/17/17 06:00:00 PM,28.754,32.3
3128,12/17/17 08:00:00 PM,28.655,0
3129,12/17/17 10:00:00 PM,28.555,0
3130,12/18/17 12:00:00 AM,28.555,0
3131,12/18/17 02:00:00 AM,28.555,0
3132,12/18/17 04:00:00 AM,28.456,0
3133,12/18/17 06:00:00 AM,28.159,0
3134,12/18/17 08:00:00 AM,28.357,258.3
3135,12/18/17 10:00:00 AM,28.456,2238.9
3136,12/18/17 12:00:00 PM,28.555,2669.5
3137,12/18/17 02:00:00 PM,28.853,3788.9
3138,12/18/17 04:00:00 PM,28.754,1894.5
3139,12/18/17 06:00:00 PM,28.655,107.6
3140,12/18/17 08:00:00 PM,28.555,0
3141,12/18/17 10:00:00 PM,28.555,0
3142,12/19/17 12:00:00 AM,28.555,0
3143,12/19/17 02:00:00 AM,28.357,0
3144,12/19/17 04:00:00 AM,28.258,0
3145,12/19/17 06:00:00 AM,28.159,0
3146,12/19/17 08:00:00 AM,28.258,2325
3147,12/19/17 10:00:00 AM,28.555,4477.8
3148,12/19/17 12:00:00 PM,28.754,5511.1
3149,12/19/17 02:00:00 PM,29.152,4822.3
3150,12/19/17 04:00:00 PM,28.853,1980.6
3151,12/19/17 06:00:00 PM,28.555,139.9
3152,12/19/17 08:00:00 PM,28.456,0
3153,12/19/17 10:00:00 PM,28.357,0
3154,12/20/17 12:00:00 AM,28.357,0
3155,12/20/17 02:00:00 AM,28.258,0
3156,12/20/17 04:00:00 AM,28.258,0
3157,12/20/17 06:00:00 AM,28.258,0
3158,12/20/17 08:00:00 AM,28.357,2755.6
3159,12/20/17 10:00:00 AM,28.555,6200
3160,12/20/17 12:00:00 PM,28.953,7577.8
3161,12/20/17 02:00:00 PM,29.152,5166.7
3162,12/20/17 04:00:00 PM,28.853,2066.7
3163,12/20/17 06:00:00 PM,28.456,139.9
3164,12/20/17 08:00:00 PM,28.456,0
3165,12/20/17 10:00:00 PM,28.456,0
3166,12/21/17 12:00:00 AM,28.456,0
3167,12/21/17 02:00:00 AM,28.456,0
3168,12/21/17 04:00:00 AM,28.258,0
3169,12/21/17 06:00:00 AM,28.159,0
3170,12/21/17 08:00:00 AM,28.357,2152.8
3171,12/21/17 10:00:00 AM,28.754,5166.7
3172,12/21/17 12:00:00 PM,28.853,3444.5
3173,12/21/17 02:00:00 PM,29.152,1550
