Plot Title: 20277815,,,
#,"Date Time, GMT+00:00","Temp, ¡C (LGR S/N: 20277815, SEN S/N: 20277815)","Intensity, Lux (LGR S/N: 20277815, SEN S/N: 20277815)"
4859,04/06/2018 22:40,30.255,0
4860,04/06/2018 22:50,30.255,0
4861,04/06/2018 23:00,30.255,0
4862,04/06/2018 23:10,30.255,0
4863,04/06/2018 23:20,30.255,0
4864,04/06/2018 23:30,30.255,0
4865,04/06/2018 23:40,30.356,0
4866,04/06/2018 23:50,30.255,0
4867,04/07/2018 00:00,30.255,0
4868,04/07/2018 00:10,30.255,0
4869,04/07/2018 00:20,30.255,0
4870,04/07/2018 00:30,30.255,0
4871,04/07/2018 00:40,30.255,0
4872,04/07/2018 00:50,30.255,0
4873,04/07/2018 01:00,30.255,10.8
4874,04/07/2018 01:10,30.255,107.6
4875,04/07/2018 01:20,30.255,269.1
4876,04/07/2018 01:30,30.255,559.7
4877,04/07/2018 01:40,30.255,871.9
4878,04/07/2018 01:50,30.356,1291.7
4879,04/07/2018 02:00,30.356,1636.1
4880,04/07/2018 02:10,30.356,2152.8
4881,04/07/2018 02:20,30.457,2583.4
4882,04/07/2018 02:30,30.457,3616.7
4883,04/07/2018 02:40,30.457,3961.1
4884,04/07/2018 02:50,30.558,5338.9
4885,04/07/2018 03:00,30.659,5338.9
4886,04/07/2018 03:10,30.659,9300.1
4887,04/07/2018 03:20,30.659,6544.5
4888,04/07/2018 03:30,30.76,8266.7
4889,04/07/2018 03:40,30.862,8611.2
4890,04/07/2018 03:50,30.862,12400.1
4891,04/07/2018 04:00,30.963,7577.8
4892,04/07/2018 04:10,30.963,31689.1
4893,04/07/2018 04:20,30.963,12400.1
4894,04/07/2018 04:30,31.064,22044.6
4895,04/07/2018 04:40,31.064,8611.2
4896,04/07/2018 04:50,31.064,11022.3
4897,04/07/2018 05:00,31.166,11711.2
4898,04/07/2018 05:10,31.064,11022.3
4899,04/07/2018 05:20,31.166,11711.2
4900,04/07/2018 05:30,31.166,10333.4
4901,04/07/2018 05:40,31.268,14466.8
4902,04/07/2018 05:50,31.268,12400.1
4903,04/07/2018 06:00,31.37,16533.4
4904,04/07/2018 06:10,31.268,14466.8
4905,04/07/2018 06:20,31.37,10333.4
4906,04/07/2018 06:30,31.472,14466.8
4907,04/07/2018 06:40,31.268,11022.3
4908,04/07/2018 06:50,31.166,13089
4909,04/07/2018 07:00,31.268,13777.9
4910,04/07/2018 07:10,31.268,14466.8
4911,04/07/2018 07:20,31.268,9300.1
4912,04/07/2018 07:30,31.37,10333.4
4913,04/07/2018 07:40,31.472,11022.3
4914,04/07/2018 07:50,31.472,13777.9
4915,04/07/2018 08:00,31.472,42711.4
4916,04/07/2018 08:10,31.472,10333.4
4917,04/07/2018 08:20,31.268,24800.2
4918,04/07/2018 08:30,31.37,11711.2
4919,04/07/2018 08:40,31.37,11022.3
4920,04/07/2018 08:50,31.37,10677.8
4921,04/07/2018 09:00,31.37,12400.1
4922,04/07/2018 09:10,31.268,14466.8
4923,04/07/2018 09:20,31.37,14466.8
4924,04/07/2018 09:30,31.37,12400.1
4925,04/07/2018 09:40,31.268,10677.8
4926,04/07/2018 09:50,31.166,12400.1
4927,04/07/2018 10:00,31.166,10677.8
4928,04/07/2018 10:10,31.166,12400.1
4929,04/07/2018 10:20,31.064,8266.7
4930,04/07/2018 10:30,30.963,6544.5
4931,04/07/2018 10:40,30.963,4133.4
4932,04/07/2018 10:50,30.963,6544.5
4933,04/07/2018 11:00,30.862,5166.7
4934,04/07/2018 11:10,30.659,2325
4935,04/07/2018 11:20,30.659,4477.8
4936,04/07/2018 11:30,30.659,4305.6
4937,04/07/2018 11:40,30.659,2755.6
4938,04/07/2018 11:50,30.659,2927.8
4939,04/07/2018 12:00,30.558,2152.8
4940,04/07/2018 12:10,30.457,1808.3
4941,04/07/2018 12:20,30.457,1184
4942,04/07/2018 12:30,30.457,1377.8
4943,04/07/2018 12:40,30.457,914.9
4944,04/07/2018 12:50,30.457,570.5
4945,04/07/2018 13:00,30.457,301.4
4946,04/07/2018 13:10,30.356,118.4
4947,04/07/2018 13:20,30.356,10.8
4948,04/07/2018 13:30,30.356,0
4949,04/07/2018 13:40,30.356,0
4950,04/07/2018 13:50,30.356,0
4951,04/07/2018 14:00,30.356,0
4952,04/07/2018 14:10,30.255,0
4953,04/07/2018 14:20,30.255,0
4954,04/07/2018 14:30,30.255,0
4955,04/07/2018 14:40,30.255,0
4956,04/07/2018 14:50,30.255,0
4957,04/07/2018 15:00,30.255,0
4958,04/07/2018 15:10,30.255,0
4959,04/07/2018 15:20,30.255,0
4960,04/07/2018 15:30,30.255,0
4961,04/07/2018 15:40,30.255,0
4962,04/07/2018 15:50,30.255,0
4963,04/07/2018 16:00,30.255,0
4964,04/07/2018 16:10,30.255,0
4965,04/07/2018 16:20,30.255,0
4966,04/07/2018 16:30,30.255,0
4967,04/07/2018 16:40,30.356,0
4968,04/07/2018 16:50,30.356,0
4969,04/07/2018 17:00,30.356,0
4970,04/07/2018 17:10,30.154,0
4971,04/07/2018 17:20,30.054,0
4972,04/07/2018 17:30,30.054,0
4973,04/07/2018 17:40,30.054,0
4974,04/07/2018 17:50,30.054,0
4975,04/07/2018 18:00,30.054,0
4976,04/07/2018 18:10,30.054,0
4977,04/07/2018 18:20,30.054,0
4978,04/07/2018 18:30,30.054,0
4979,04/07/2018 18:40,30.054,0
4980,04/07/2018 18:50,30.054,0
4981,04/07/2018 19:00,30.054,0
4982,04/07/2018 19:10,30.154,0
4983,04/07/2018 19:20,30.154,0
4984,04/07/2018 19:30,30.154,0
4985,04/07/2018 19:40,30.154,0
4986,04/07/2018 19:50,30.255,0
4987,04/07/2018 20:00,30.154,0
4988,04/07/2018 20:10,30.154,0
4989,04/07/2018 20:20,30.054,0
4990,04/07/2018 20:30,30.054,0
4991,04/07/2018 20:40,30.054,0
4992,04/07/2018 20:50,30.154,0
4993,04/07/2018 21:00,30.054,0
4994,04/07/2018 21:10,30.054,0
4995,04/07/2018 21:20,30.154,0
4996,04/07/2018 21:30,30.154,0
4997,04/07/2018 21:40,30.154,0
4998,04/07/2018 21:50,30.154,0
4999,04/07/2018 22:00,30.154,0
5000,04/07/2018 22:10,30.154,0
5001,04/07/2018 22:20,30.154,0
5002,04/07/2018 22:30,30.154,0
5003,04/07/2018 22:40,30.154,0
5004,04/07/2018 22:50,30.154,0
5005,04/07/2018 23:00,30.154,0
5006,04/07/2018 23:10,30.154,0
5007,04/07/2018 23:20,30.154,0
5008,04/07/2018 23:30,30.154,0
5009,04/07/2018 23:40,30.154,0
5010,04/07/2018 23:50,30.154,0
5011,04/08/2018 00:00,30.154,0
5012,04/08/2018 00:10,30.154,0
5013,04/08/2018 00:20,30.154,0
5014,04/08/2018 00:30,30.154,0
5015,04/08/2018 00:40,30.154,0
5016,04/08/2018 00:50,30.154,0
5017,04/08/2018 01:00,30.154,0
5018,04/08/2018 01:10,30.154,86.1
5019,04/08/2018 01:20,30.154,193.8
5020,04/08/2018 01:30,30.154,376.7
5021,04/08/2018 01:40,30.154,861.1
5022,04/08/2018 01:50,30.154,1377.8
5023,04/08/2018 02:00,30.154,1636.1
5024,04/08/2018 02:10,30.154,1463.9
5025,04/08/2018 02:20,30.154,2497.2
5026,04/08/2018 02:30,30.154,2927.8
5027,04/08/2018 02:40,30.154,2927.8
5028,04/08/2018 02:50,30.255,3444.5
5029,04/08/2018 03:00,30.255,4133.4
5030,04/08/2018 03:10,30.255,5511.1
5031,04/08/2018 03:20,30.356,7577.8
5032,04/08/2018 03:30,30.457,7577.8
5033,04/08/2018 03:40,30.558,6200
5034,04/08/2018 03:50,30.659,8611.2
5035,04/08/2018 04:00,30.76,8611.2
5036,04/08/2018 04:10,30.659,6200
5037,04/08/2018 04:20,30.659,26178
5038,04/08/2018 04:30,30.76,8266.7
5039,04/08/2018 04:40,30.76,8266.7
5040,04/08/2018 04:50,30.862,5511.1
5041,04/08/2018 05:00,30.862,12400.1
5042,04/08/2018 05:10,30.862,15844.5
5043,04/08/2018 05:20,31.064,18600.1
5044,04/08/2018 05:30,31.064,28933.5
5045,04/08/2018 05:40,31.064,27555.7
5046,04/08/2018 05:50,31.064,30311.3
5047,04/08/2018 06:00,31.064,18600.1
5048,04/08/2018 06:10,31.064,17911.2
5049,04/08/2018 06:20,31.064,39955.8
5050,04/08/2018 06:30,31.064,10677.8
5051,04/08/2018 06:40,31.064,12400.1
5052,04/08/2018 06:50,31.064,17222.3
5053,04/08/2018 07:00,31.166,24800.2
5054,04/08/2018 07:10,31.166,15155.7
5055,04/08/2018 07:20,31.166,20666.8
5056,04/08/2018 07:30,31.268,10333.4
5057,04/08/2018 07:40,31.37,16533.4
5058,04/08/2018 07:50,31.37,26178
5059,04/08/2018 08:00,31.268,14466.8
5060,04/08/2018 08:10,31.166,11711.2
5061,04/08/2018 08:20,31.064,15844.5
5062,04/08/2018 08:30,30.963,13777.9
5063,04/08/2018 08:40,31.166,14466.8
5064,04/08/2018 08:50,31.268,15155.7
5065,04/08/2018 09:00,31.166,18600.1
5066,04/08/2018 09:10,31.064,16533.4
5067,04/08/2018 09:20,31.166,14466.8
5068,04/08/2018 09:30,31.064,13777.9
5069,04/08/2018 09:40,31.064,12400.1
5070,04/08/2018 09:50,30.963,15155.7
5071,04/08/2018 10:00,30.963,13777.9
5072,04/08/2018 10:10,31.064,9300.1
5073,04/08/2018 10:20,31.268,13089
5074,04/08/2018 10:30,31.37,8611.2
5075,04/08/2018 10:40,31.268,7577.8
5076,04/08/2018 10:50,31.268,7233.4
5077,04/08/2018 11:00,31.166,8266.7
5078,04/08/2018 11:10,31.268,5166.7
5079,04/08/2018 11:20,31.268,4822.3
5080,04/08/2018 11:30,31.166,4650
5081,04/08/2018 11:40,31.166,4133.4
5082,04/08/2018 11:50,31.166,3272.2
5083,04/08/2018 12:00,31.064,2755.6
5084,04/08/2018 12:10,30.963,2238.9
5085,04/08/2018 12:20,30.76,1722.2
5086,04/08/2018 12:30,30.76,1345.5
5087,04/08/2018 12:40,30.76,979.5
5088,04/08/2018 12:50,30.76,656.6
5089,04/08/2018 13:00,30.76,344.4
5090,04/08/2018 13:10,30.659,118.4
5091,04/08/2018 13:20,30.659,10.8
5092,04/08/2018 13:30,30.558,0
5093,04/08/2018 13:40,30.558,0
5094,04/08/2018 13:50,30.558,0
5095,04/08/2018 14:00,30.558,0
5096,04/08/2018 14:10,30.558,0
5097,04/08/2018 14:20,30.558,0
5098,04/08/2018 14:30,30.558,0
5099,04/08/2018 14:40,30.558,0
5100,04/08/2018 14:50,30.558,0
5101,04/08/2018 15:00,30.558,0
5102,04/08/2018 15:10,30.558,0
5103,04/08/2018 15:20,30.558,0
5104,04/08/2018 15:30,30.558,0
5105,04/08/2018 15:40,30.457,0
5106,04/08/2018 15:50,30.558,0
5107,04/08/2018 16:00,30.558,0
5108,04/08/2018 16:10,30.558,0
5109,04/08/2018 16:20,30.457,0
5110,04/08/2018 16:30,30.558,0
5111,04/08/2018 16:40,30.457,0
5112,04/08/2018 16:50,30.457,0
5113,04/08/2018 17:00,30.457,0
5114,04/08/2018 17:10,30.457,0
5115,04/08/2018 17:20,30.457,0
5116,04/08/2018 17:30,30.457,0
5117,04/08/2018 17:40,30.457,0
5118,04/08/2018 17:50,30.457,0
5119,04/08/2018 18:00,30.457,0
5120,04/08/2018 18:10,30.356,0
5121,04/08/2018 18:20,30.356,0
5122,04/08/2018 18:30,30.457,0
5123,04/08/2018 18:40,30.457,0
5124,04/08/2018 18:50,30.356,0
5125,04/08/2018 19:00,30.356,0
5126,04/08/2018 19:10,30.255,0
5127,04/08/2018 19:20,30.356,0
5128,04/08/2018 19:30,30.356,0
5129,04/08/2018 19:40,30.356,0
5130,04/08/2018 19:50,30.356,0
5131,04/08/2018 20:00,30.356,0
5132,04/08/2018 20:10,30.356,0
5133,04/08/2018 20:20,30.356,0
5134,04/08/2018 20:30,30.356,0
5135,04/08/2018 20:40,30.356,0
5136,04/08/2018 20:50,30.356,0
5137,04/08/2018 21:00,30.356,0
5138,04/08/2018 21:10,30.356,0
5139,04/08/2018 21:20,30.356,0
5140,04/08/2018 21:30,30.356,0
5141,04/08/2018 21:40,30.356,0
5142,04/08/2018 21:50,30.356,0
5143,04/08/2018 22:00,30.356,0
5144,04/08/2018 22:10,30.356,0
5145,04/08/2018 22:20,30.356,0
5146,04/08/2018 22:30,30.356,0
5147,04/08/2018 22:40,30.356,0
5148,04/08/2018 22:50,30.356,0
5149,04/08/2018 23:00,30.255,0
5150,04/08/2018 23:10,30.255,0
5151,04/08/2018 23:20,30.255,0
5152,04/08/2018 23:30,30.255,0
5153,04/08/2018 23:40,30.255,0
5154,04/08/2018 23:50,30.255,0
5155,04/09/2018 00:00,30.255,0
5156,04/09/2018 00:10,30.255,0
5157,04/09/2018 00:20,30.255,0
5158,04/09/2018 00:30,30.255,0
5159,04/09/2018 00:40,30.255,0
5160,04/09/2018 00:50,30.255,0
5161,04/09/2018 01:00,30.255,0
5162,04/09/2018 01:10,30.255,43.1
5163,04/09/2018 01:20,30.255,161.5
5164,04/09/2018 01:30,30.255,322.9
5165,04/09/2018 01:40,30.255,484.4
5166,04/09/2018 01:50,30.255,796.5
5167,04/09/2018 02:00,30.356,1097.9
5168,04/09/2018 02:10,30.356,1280.9
5169,04/09/2018 02:20,30.356,1377.8
5170,04/09/2018 02:30,30.356,1550
5171,04/09/2018 02:40,30.356,1808.3
5172,04/09/2018 02:50,30.457,2152.8
5173,04/09/2018 03:00,30.457,2583.4
5174,04/09/2018 03:10,30.558,3272.2
5175,04/09/2018 03:20,30.558,4650
5176,04/09/2018 03:30,30.76,6544.5
5177,04/09/2018 03:40,30.76,6200
5178,04/09/2018 03:50,30.76,6200
5179,04/09/2018 04:00,30.659,4305.6
5180,04/09/2018 04:10,30.457,1722.2
5181,04/09/2018 04:20,30.558,5338.9
5182,04/09/2018 04:30,30.963,15155.7
5183,04/09/2018 04:40,30.963,9644.5
5184,04/09/2018 04:50,30.76,6200
5185,04/09/2018 05:00,30.862,7233.4
5186,04/09/2018 05:10,30.963,8611.2
5187,04/09/2018 05:20,31.064,13089
5188,04/09/2018 05:30,31.268,12400.1
5189,04/09/2018 05:40,31.064,8611.2
5190,04/09/2018 05:50,30.862,7233.4
5191,04/09/2018 06:00,31.064,13777.9
5192,04/09/2018 06:10,31.166,17222.3
5193,04/09/2018 06:20,31.37,12400.1
5194,04/09/2018 06:30,31.37,13089
5195,04/09/2018 06:40,31.268,6544.5
5196,04/09/2018 06:50,31.166,4650
5197,04/09/2018 07:00,30.963,3444.5
5198,04/09/2018 07:10,30.862,2927.8
5199,04/09/2018 07:20,30.862,2325
5200,04/09/2018 07:30,30.862,1808.3
5201,04/09/2018 07:40,30.659,1377.8
5202,04/09/2018 07:50,30.659,1162.5
5203,04/09/2018 08:00,30.558,1011.8
5204,04/09/2018 08:10,30.558,979.5
5205,04/09/2018 08:20,30.558,990.3
5206,04/09/2018 08:30,30.558,1065.6
5207,04/09/2018 08:40,30.457,1151.7
5208,04/09/2018 08:50,30.457,1248.6
5209,04/09/2018 09:00,30.457,1377.8
5210,04/09/2018 09:10,30.558,1722.2
5211,04/09/2018 09:20,30.558,2152.8
