"","file","CoralID","time","C","D","R","area","peri","center_x","center_y","rC","pC"
"111","AM_D_N_N_D_03_0.txt","AM_D_N_N_D_03","t0",0.607935941067927,1.20104922178567,1.28254050617497,1.69841215999986,5.92512569025467,11.3920193548387,6.92387612903226,0.735269597727746,4.61983513325882
"112","AM_D_N_N_D_03_1.txt","AM_D_N_N_D_03","t1",0.0565485410212438,1.17966308265888,4.20522558265365,62.095161825011,117.468956655824,27.5379419956927,20.285592246949,4.44584119071783,27.9340440475721
"113","AM_D_N_N_D_07_0.txt","AM_D_N_N_D_07","t0",0.16568019414605,1.06113322443071,2.45677114479931,7.60515361999933,24.0172694309871,11.8904789115646,5.96965396825397,1.5558906077203,9.77594900600688
"114","AM_D_N_N_D_07_1.txt","AM_D_N_N_D_07","t1",0.0374588947702343,1.24033734892323,5.1668103437243,153.239240639959,226.73180632139,23.0981135113591,14.5731114388202,6.98409373125791,43.8823551162047
"115","AM_D_N_N_D_10_0.txt","AM_D_N_N_D_10","t0",0.718201813415812,1.18128503969236,1.17998571930914,1.36713572999997,4.89088555030684,10.4333364285714,5.55541142857143,0.659676298357069,4.14486842533175
"116","AM_D_N_N_D_10_1.txt","AM_D_N_N_D_10","t1",0.0244759881292647,1.21983513162849,6.39189869223357,219.349530919921,335.585486498062,25.8098358184765,22.274326904376,8.35590355506739,52.5016904454091
"117","AM_D_N_N_S_02_0.txt","AM_D_N_N_S_02","t0",0.444927575396296,1.10472668281448,1.49918538060436,2.29773043499881,8.05582102378754,10.690899543379,7.12509497716895,0.855213606793942,5.37346556870776
"118","AM_D_N_N_S_02_1.txt","AM_D_N_N_S_02","t1",0.324549230867534,1.07582886009821,1.75533376912666,27.9124510899856,32.8748384563346,21.4349338235294,11.5860907352941,2.9807396950361,18.7285398563778
"119","AM_D_N_S_D_05_0.txt","AM_D_N_S_D_05","t0",0.228843888549623,1.11607422037715,2.09040454332123,5.46794989000409,17.3279639433454,12.8760367647059,8.92637794117647,1.31928105691921,8.28928735287515
"120","AM_D_N_S_D_05_1.txt","AM_D_N_S_D_05","t1",0.0431432710199347,1.24174062682616,4.81441435594599,104.598047089996,174.546114436955,29.4167965154867,22.5693712389381,5.77014665881755,36.2549007069538
"121","AM_D_N_S_D_08_0.txt","AM_D_N_S_D_08","t0",0.2420327731153,1.07053083925161,2.03265143808927,10.5387348299992,23.3917159823409,12.8095736462094,6.90181732851986,1.83155220626063,11.5079819117091
"122","AM_D_N_S_D_08_1.txt","AM_D_N_S_D_08","t1",0.063261507426887,1.13269131171818,3.97585220435256,126.348738275003,158.423870172583,37.0916381717109,24.3672221124151,6.34177045467444,39.8465189423161
"123","AM_D_R_N_D_03_0.txt","AM_D_R_N_D_03","t0",0.203830591664447,1.06671772640093,2.21495709161464,3.19837641000049,14.0421961829191,12.1484686440678,7.70962683615819,1.00899694302816,6.33971476742367
"124","AM_D_R_N_D_03_1.txt","AM_D_R_N_D_03","t1",0.0367213157624577,1.34813462997148,5.21844226545749,109.450981935021,193.533275094677,31.5363615417018,24.6011933024431,5.90248503618946,37.086407255233
"125","AM_D_R_N_D_05_0.txt","AM_D_R_N_D_05","t0",0.143771006006072,1.14296259933194,2.63732920582807,6.321061775001,23.505218546759,12.9636597122302,8.85479532374101,1.41846975792975,8.91250834170278
"126","AM_D_R_N_D_05_1.txt","AM_D_R_N_D_05","t1",0.0570070506675499,1.19041568946383,4.18828005434559,400.406219584984,297.092065405301,32.4969730782255,21.1612487639688,11.2895198384775,70.9341451742346
"127","AM_D_R_N_D_07_0.txt","AM_D_R_N_D_07","t0",0.0815988716091661,1.12412886233057,3.50072441472075,9.66012992999458,38.5704174530777,12.1164889375,7.4257496875,1.75354351486845,11.0178388481215
"128","AM_D_R_N_D_07_1.txt","AM_D_R_N_D_07","t1",0.0254833817052921,1.19644909688669,6.26428445382078,66.7671751249582,181.450388863532,30.8492309187279,17.0126684805654,4.61005986022293,28.9658603789711
