"Plot Title: 20302531"
"#","Date Time, GMT+00:00","Temp, °C (LGR S/N: 20302531, SEN S/N: 20302531)","Intensity, Lux (LGR S/N: 20302531, SEN S/N: 20302531)"
1,03/04/18 05:00:00 AM,14.804,0.0
2,03/04/18 05:10:00 AM,14.804,0.0
3,03/04/18 05:20:00 AM,14.804,0.0
4,03/04/18 05:30:00 AM,14.804,0.0
5,03/04/18 05:40:00 AM,14.709,0.0
6,03/04/18 05:50:00 AM,14.709,0.0
7,03/04/18 06:00:00 AM,14.709,0.0
8,03/04/18 06:10:00 AM,14.709,0.0
9,03/04/18 06:20:00 AM,14.709,0.0
10,03/04/18 06:30:00 AM,14.613,0.0
11,03/04/18 06:40:00 AM,14.613,0.0
12,03/04/18 06:50:00 AM,14.613,0.0
13,03/04/18 07:00:00 AM,14.613,0.0
14,03/04/18 07:10:00 AM,14.613,0.0
15,03/04/18 07:20:00 AM,14.613,0.0
16,03/04/18 07:30:00 AM,14.517,0.0
17,03/04/18 07:40:00 AM,14.517,0.0
18,03/04/18 07:50:00 AM,14.517,0.0
19,03/04/18 08:00:00 AM,14.517,0.0
20,03/04/18 08:10:00 AM,14.517,0.0
21,03/04/18 08:20:00 AM,14.517,0.0
22,03/04/18 08:30:00 AM,14.517,0.0
23,03/04/18 08:40:00 AM,14.517,0.0
24,03/04/18 08:50:00 AM,14.517,0.0
25,03/04/18 09:00:00 AM,14.517,0.0
26,03/04/18 09:10:00 AM,14.517,0.0
27,03/04/18 09:20:00 AM,14.517,0.0
28,03/04/18 09:30:00 AM,14.421,0.0
29,03/04/18 09:40:00 AM,14.325,0.0
30,03/04/18 09:50:00 AM,14.325,0.0
31,03/04/18 10:00:00 AM,14.230,0.0
32,03/04/18 10:10:00 AM,14.230,0.0
33,03/04/18 10:20:00 AM,14.134,0.0
34,03/04/18 10:30:00 AM,14.038,0.0
35,03/04/18 10:40:00 AM,13.942,0.0
36,03/04/18 10:50:00 AM,13.846,0.0
37,03/04/18 11:00:00 AM,13.750,0.0
38,03/04/18 11:10:00 AM,13.654,0.0
39,03/04/18 11:20:00 AM,13.558,0.0
40,03/04/18 11:30:00 AM,13.461,0.0
41,03/04/18 11:40:00 AM,13.461,0.0
42,03/04/18 11:50:00 AM,13.365,0.0
43,03/04/18 12:00:00 PM,13.365,0.0
44,03/04/18 12:10:00 PM,13.365,0.0
45,03/04/18 12:20:00 PM,13.365,0.0
46,03/04/18 12:30:00 PM,13.365,0.0
47,03/04/18 12:40:00 PM,13.365,0.0
48,03/04/18 12:50:00 PM,13.365,0.0
49,03/04/18 01:00:00 PM,13.461,0.0
50,03/04/18 01:10:00 PM,13.654,0.0
51,03/04/18 01:20:00 PM,13.942,0.0
52,03/04/18 01:30:00 PM,14.230,0.0
53,03/04/18 01:40:00 PM,14.517,0.0
54,03/04/18 01:50:00 PM,14.900,0.0
55,03/04/18 02:00:00 PM,15.282,0.0
56,03/04/18 02:10:00 PM,15.760,0.0
57,03/04/18 02:20:00 PM,16.332,0.0
58,03/04/18 02:30:00 PM,16.618,0.0
59,03/04/18 02:40:00 PM,16.713,0.0
60,03/04/18 02:50:00 PM,16.808,0.0
61,03/04/18 03:00:00 PM,16.903,0.0
62,03/04/18 03:10:00 PM,16.999,0.0
63,03/04/18 03:20:00 PM,17.094,0.0
64,03/04/18 03:30:00 PM,17.094,0.0
65,03/04/18 03:40:00 PM,17.094,0.0
66,03/04/18 03:50:00 PM,17.189,0.0
67,03/04/18 04:00:00 PM,17.189,0.0
68,03/04/18 04:10:00 PM,17.189,0.0
69,03/04/18 04:20:00 PM,17.189,0.0
70,03/04/18 04:30:00 PM,17.189,0.0
71,03/04/18 04:40:00 PM,17.189,0.0
72,03/04/18 04:50:00 PM,17.094,0.0
73,03/04/18 05:00:00 PM,17.094,0.0
74,03/04/18 05:10:00 PM,17.094,0.0
75,03/04/18 05:20:00 PM,16.999,0.0
76,03/04/18 05:30:00 PM,16.999,0.0
77,03/04/18 05:40:00 PM,16.903,0.0
78,03/04/18 05:50:00 PM,16.903,0.0
79,03/04/18 06:00:00 PM,16.808,0.0
80,03/04/18 06:10:00 PM,16.808,0.0
81,03/04/18 06:20:00 PM,16.713,0.0
82,03/04/18 06:30:00 PM,16.618,0.0
83,03/04/18 06:40:00 PM,16.618,0.0
84,03/04/18 06:50:00 PM,16.523,0.0
85,03/04/18 07:00:00 PM,16.427,0.0
86,03/04/18 07:10:00 PM,16.332,0.0
87,03/04/18 07:20:00 PM,16.332,0.0
88,03/04/18 07:30:00 PM,16.237,0.0
89,03/04/18 07:40:00 PM,16.141,0.0
90,03/04/18 07:50:00 PM,16.046,0.0
91,03/04/18 08:00:00 PM,15.951,0.0
92,03/04/18 08:10:00 PM,15.855,0.0
93,03/04/18 08:20:00 PM,15.760,0.0
94,03/04/18 08:30:00 PM,15.760,0.0
95,03/04/18 08:40:00 PM,15.664,0.0
96,03/04/18 08:50:00 PM,15.569,0.0
97,03/04/18 09:00:00 PM,15.569,0.0
98,03/04/18 09:10:00 PM,15.473,0.0
99,03/04/18 09:20:00 PM,15.473,0.0
100,03/04/18 09:30:00 PM,15.473,0.0
101,03/04/18 09:40:00 PM,15.473,0.0
102,03/04/18 09:50:00 PM,15.569,0.0
103,03/04/18 10:00:00 PM,15.664,0.0
104,03/04/18 10:10:00 PM,15.760,0.0
105,03/04/18 10:20:00 PM,15.951,0.0
106,03/04/18 10:30:00 PM,16.046,0.0
107,03/04/18 10:40:00 PM,16.237,0.0
108,03/04/18 10:50:00 PM,16.332,0.0
109,03/04/18 11:00:00 PM,16.523,0.0
110,03/04/18 11:10:00 PM,16.618,0.0
111,03/04/18 11:20:00 PM,16.713,0.0
112,03/04/18 11:30:00 PM,16.808,0.0
113,03/04/18 11:40:00 PM,16.903,0.0
114,03/04/18 11:50:00 PM,16.999,0.0
115,03/05/18 12:00:00 AM,17.094,0.0
116,03/05/18 12:10:00 AM,17.189,0.0
117,03/05/18 12:20:00 AM,17.189,0.0
118,03/05/18 12:30:00 AM,17.284,0.0
119,03/05/18 12:40:00 AM,17.379,0.0
120,03/05/18 12:50:00 AM,17.475,0.0
121,03/05/18 01:00:00 AM,17.475,0.0
122,03/05/18 01:10:00 AM,17.570,0.0
123,03/05/18 01:20:00 AM,17.570,0.0
124,03/05/18 01:30:00 AM,17.665,0.0
125,03/05/18 01:40:00 AM,17.665,0.0
126,03/05/18 01:50:00 AM,17.760,0.0
127,03/05/18 02:00:00 AM,17.760,0.0
128,03/05/18 02:10:00 AM,17.760,0.0
129,03/05/18 02:20:00 AM,17.760,0.0
130,03/05/18 02:30:00 AM,17.855,0.0
131,03/05/18 02:40:00 AM,17.855,0.0
132,03/05/18 02:50:00 AM,17.855,0.0
133,03/05/18 03:00:00 AM,17.855,0.0
134,03/05/18 03:10:00 AM,17.855,0.0
135,03/05/18 03:20:00 AM,17.855,0.0
136,03/05/18 03:30:00 AM,17.855,0.0
137,03/05/18 03:40:00 AM,17.855,0.0
138,03/05/18 03:50:00 AM,17.855,0.0
139,03/05/18 04:00:00 AM,17.855,0.0
140,03/05/18 04:10:00 AM,17.855,0.0
141,03/05/18 04:20:00 AM,17.760,0.0
142,03/05/18 04:30:00 AM,17.760,0.0
143,03/05/18 04:40:00 AM,17.760,0.0
144,03/05/18 04:50:00 AM,17.855,0.0
145,03/05/18 05:00:00 AM,18.045,0.0
146,03/05/18 05:10:00 AM,18.426,0.0
147,03/05/18 05:20:00 AM,18.901,0.0
148,03/05/18 05:30:00 AM,19.472,0.0
149,03/05/18 05:40:00 AM,19.853,0.0
150,03/05/18 05:50:00 AM,20.234,0.0
151,03/05/18 06:00:00 AM,20.710,0.0
152,03/05/18 06:10:00 AM,21.187,0.0
153,03/05/18 06:20:00 AM,21.473,0.0
154,03/05/18 06:30:00 AM,21.855,0.0
155,03/05/18 06:40:00 AM,22.046,0.0
156,03/05/18 06:50:00 AM,22.333,0.0
157,03/05/18 07:00:00 AM,22.621,0.0
158,03/05/18 07:10:00 AM,22.812,0.0
159,03/05/18 07:20:00 AM,23.100,0.0
160,03/05/18 07:30:00 AM,23.388,0.0
161,03/05/18 07:40:00 AM,23.677,0.0
162,03/05/18 07:50:00 AM,23.869,0.0
163,03/05/18 08:00:00 AM,24.062,0.0
164,03/05/18 08:10:00 AM,24.158,0.0
165,03/05/18 08:20:00 AM,24.351,0.0
166,03/05/18 08:30:00 AM,24.448,0.0
167,03/05/18 08:40:00 AM,24.545,0.0
168,03/05/18 08:50:00 AM,24.641,0.0
169,03/05/18 09:00:00 AM,24.738,0.0
170,03/05/18 09:10:00 AM,24.835,0.0
171,03/05/18 09:20:00 AM,24.931,0.0
172,03/05/18 09:30:00 AM,25.028,0.0
173,03/05/18 09:40:00 AM,25.222,0.0
174,03/05/18 09:50:00 AM,25.319,0.0
175,03/05/18 10:00:00 AM,25.416,0.0
176,03/05/18 10:10:00 AM,25.416,0.0
177,03/05/18 10:20:00 AM,25.513,0.0
178,03/05/18 10:30:00 AM,25.610,0.0
179,03/05/18 10:40:00 AM,25.708,0.0
180,03/05/18 10:50:00 AM,25.805,0.0
181,03/05/18 11:00:00 AM,25.805,0.0
182,03/05/18 11:10:00 AM,25.902,0.0
183,03/05/18 11:20:00 AM,26.000,0.0
184,03/05/18 11:30:00 AM,26.000,0.0
185,03/05/18 11:40:00 AM,26.097,0.0
186,03/05/18 11:50:00 AM,26.097,0.0
187,03/05/18 12:00:00 PM,26.195,0.0
188,03/05/18 12:10:00 PM,26.292,0.0
189,03/05/18 12:20:00 PM,26.292,0.0
190,03/05/18 12:30:00 PM,26.390,0.0
191,03/05/18 12:40:00 PM,26.390,0.0
192,03/05/18 12:50:00 PM,26.488,0.0
193,03/05/18 01:00:00 PM,26.488,0.0
194,03/05/18 01:10:00 PM,26.585,0.0
195,03/05/18 01:20:00 PM,26.585,0.0
196,03/05/18 01:30:00 PM,26.683,0.0
197,03/05/18 01:40:00 PM,26.683,0.0
198,03/05/18 01:50:00 PM,26.683,0.0
199,03/05/18 02:00:00 PM,26.781,0.0
200,03/05/18 02:10:00 PM,26.781,0.0
201,03/05/18 02:20:00 PM,26.781,0.0
202,03/05/18 02:30:00 PM,26.879,0.0
203,03/05/18 02:40:00 PM,26.879,0.0
204,03/05/18 02:50:00 PM,26.879,0.0
205,03/05/18 03:00:00 PM,26.977,0.0
206,03/05/18 03:10:00 PM,26.977,0.0
207,03/05/18 03:20:00 PM,26.977,0.0
208,03/05/18 03:30:00 PM,26.977,0.0
209,03/05/18 03:40:00 PM,26.977,0.0
210,03/05/18 03:50:00 PM,27.075,0.0
211,03/05/18 04:00:00 PM,27.075,0.0
212,03/05/18 04:10:00 PM,27.075,0.0
213,03/05/18 04:20:00 PM,27.075,0.0
214,03/05/18 04:30:00 PM,27.075,0.0
215,03/05/18 04:40:00 PM,27.173,0.0
216,03/05/18 04:50:00 PM,27.173,0.0
217,03/05/18 05:00:00 PM,27.173,0.0
218,03/05/18 05:10:00 PM,27.173,0.0
219,03/05/18 05:20:00 PM,27.173,0.0
220,03/05/18 05:30:00 PM,27.173,0.0
221,03/05/18 05:40:00 PM,27.173,0.0
222,03/05/18 05:50:00 PM,27.272,0.0
223,03/05/18 06:00:00 PM,27.272,0.0
224,03/05/18 06:10:00 PM,27.272,0.0
225,03/05/18 06:20:00 PM,27.272,0.0
226,03/05/18 06:30:00 PM,27.272,0.0
227,03/05/18 06:40:00 PM,27.173,0.0
228,03/05/18 06:50:00 PM,27.173,0.0
229,03/05/18 07:00:00 PM,27.173,0.0
230,03/05/18 07:10:00 PM,27.075,0.0
231,03/05/18 07:20:00 PM,27.075,0.0
232,03/05/18 07:30:00 PM,26.977,0.0
233,03/05/18 07:40:00 PM,26.977,0.0
234,03/05/18 07:50:00 PM,26.879,0.0
235,03/05/18 08:00:00 PM,26.879,0.0
236,03/05/18 08:10:00 PM,26.781,0.0
237,03/05/18 08:20:00 PM,26.781,0.0
238,03/05/18 08:30:00 PM,26.683,0.0
239,03/05/18 08:40:00 PM,26.683,0.0
240,03/05/18 08:50:00 PM,26.683,0.0
241,03/05/18 09:00:00 PM,26.585,0.0
242,03/05/18 09:10:00 PM,26.585,0.0
243,03/05/18 09:20:00 PM,26.585,0.0
244,03/05/18 09:30:00 PM,26.585,0.0
245,03/05/18 09:40:00 PM,26.488,0.0
246,03/05/18 09:50:00 PM,26.488,0.0
247,03/05/18 10:00:00 PM,26.488,0.0
248,03/05/18 10:10:00 PM,26.488,0.0
249,03/05/18 10:20:00 PM,26.390,0.0
250,03/05/18 10:30:00 PM,26.390,0.0
251,03/05/18 10:40:00 PM,26.390,0.0
252,03/05/18 10:50:00 PM,26.390,0.0
253,03/05/18 11:00:00 PM,26.390,0.0
254,03/05/18 11:10:00 PM,26.390,0.0
255,03/05/18 11:20:00 PM,26.390,0.0
256,03/05/18 11:30:00 PM,26.292,0.0
257,03/05/18 11:40:00 PM,26.292,0.0
258,03/05/18 11:50:00 PM,26.292,0.0
259,03/06/18 12:00:00 AM,26.292,0.0
260,03/06/18 12:10:00 AM,26.292,0.0
261,03/06/18 12:20:00 AM,26.292,0.0
262,03/06/18 12:30:00 AM,26.292,0.0
263,03/06/18 12:40:00 AM,26.292,0.0
264,03/06/18 12:50:00 AM,26.292,0.0
265,03/06/18 01:00:00 AM,26.292,0.0
266,03/06/18 01:10:00 AM,26.292,0.0
267,03/06/18 01:20:00 AM,26.292,0.0
268,03/06/18 01:30:00 AM,26.292,0.0
269,03/06/18 01:40:00 AM,26.292,0.0
270,03/06/18 01:50:00 AM,26.292,0.0
271,03/06/18 02:00:00 AM,26.292,0.0
272,03/06/18 02:10:00 AM,26.292,0.0
273,03/06/18 02:20:00 AM,26.292,0.0
274,03/06/18 02:30:00 AM,26.390,0.0
275,03/06/18 02:40:00 AM,26.390,0.0
276,03/06/18 02:50:00 AM,26.488,0.0
277,03/06/18 03:00:00 AM,26.683,0.0
278,03/06/18 03:10:00 AM,26.781,0.0
279,03/06/18 03:20:00 AM,26.977,0.0
280,03/06/18 03:30:00 AM,27.075,0.0
281,03/06/18 03:40:00 AM,27.370,0.0
282,03/06/18 03:50:00 AM,27.567,0.0
283,03/06/18 04:00:00 AM,27.665,0.0
284,03/06/18 04:10:00 AM,27.764,0.0
285,03/06/18 04:20:00 AM,27.862,0.0
286,03/06/18 04:30:00 AM,27.961,0.0
287,03/06/18 04:40:00 AM,27.961,0.0
288,03/06/18 04:50:00 AM,28.060,0.0
289,03/06/18 05:00:00 AM,28.159,0.0
290,03/06/18 05:10:00 AM,28.159,0.0
291,03/06/18 05:20:00 AM,28.258,0.0
292,03/06/18 05:30:00 AM,28.258,0.0
293,03/06/18 05:40:00 AM,28.258,0.0
294,03/06/18 05:50:00 AM,28.357,0.0
295,03/06/18 06:00:00 AM,28.357,0.0
296,03/06/18 06:10:00 AM,28.357,0.0
297,03/06/18 06:20:00 AM,28.357,0.0
298,03/06/18 06:30:00 AM,28.357,0.0
299,03/06/18 06:40:00 AM,28.555,0.0
300,03/06/18 06:50:00 AM,28.655,0.0
301,03/06/18 07:00:00 AM,28.655,0.0
302,03/06/18 07:10:00 AM,29.652,161.5
303,03/06/18 07:20:00 AM,30.457,75.3
304,03/06/18 07:30:00 AM,30.862,75.3
305,03/06/18 07:40:00 AM,31.166,75.3
306,03/06/18 07:50:00 AM,31.370,75.3
307,03/06/18 08:00:00 AM,31.574,75.3
308,03/06/18 08:10:00 AM,31.676,75.3
309,03/06/18 08:20:00 AM,31.778,75.3
310,03/06/18 08:30:00 AM,32.188,258.3
311,03/06/18 08:40:00 AM,32.497,96.9
312,03/06/18 08:50:00 AM,32.291,0.0
313,03/06/18 09:00:00 AM,32.291,0.0
314,03/06/18 09:10:00 AM,32.188,0.0
315,03/06/18 09:20:00 AM,31.983,0.0
316,03/06/18 09:30:00 AM,31.778,0.0
317,03/06/18 09:40:00 AM,31.574,0.0
318,03/06/18 09:50:00 AM,31.370,0.0
319,03/06/18 10:00:00 AM,31.064,10.8
320,03/06/18 10:10:00 AM,30.963,10.8
321,03/06/18 10:20:00 AM,30.760,10.8
322,03/06/18 10:30:00 AM,30.558,0.0
323,03/06/18 10:40:00 AM,30.457,0.0
324,03/06/18 10:50:00 AM,30.356,0.0
325,03/06/18 11:00:00 AM,30.255,0.0
326,03/06/18 11:10:00 AM,30.154,0.0
327,03/06/18 11:20:00 AM,30.054,0.0
328,03/06/18 11:30:00 AM,29.953,0.0
329,03/06/18 11:40:00 AM,29.953,0.0
330,03/06/18 11:50:00 AM,29.853,0.0
331,03/06/18 12:00:00 PM,29.752,0.0
332,03/06/18 12:10:00 PM,29.652,0.0
333,03/06/18 12:20:00 PM,29.552,0.0
334,03/06/18 12:30:00 PM,29.552,0.0
335,03/06/18 12:40:00 PM,29.452,0.0
336,03/06/18 12:50:00 PM,29.352,0.0
337,03/06/18 01:00:00 PM,29.352,0.0
338,03/06/18 01:10:00 PM,29.252,0.0
339,03/06/18 01:20:00 PM,29.252,0.0
340,03/06/18 01:30:00 PM,29.152,0.0
341,03/06/18 01:40:00 PM,29.053,0.0
342,03/06/18 01:50:00 PM,29.053,0.0
343,03/06/18 02:00:00 PM,28.953,0.0
344,03/06/18 02:10:00 PM,28.953,0.0
345,03/06/18 02:20:00 PM,28.953,0.0
346,03/06/18 02:30:00 PM,28.853,0.0
347,03/06/18 02:40:00 PM,28.853,0.0
348,03/06/18 02:50:00 PM,28.853,0.0
349,03/06/18 03:00:00 PM,28.853,0.0
350,03/06/18 03:10:00 PM,28.853,0.0
351,03/06/18 03:20:00 PM,28.853,0.0
352,03/06/18 03:30:00 PM,28.853,0.0
353,03/06/18 03:40:00 PM,28.853,0.0
354,03/06/18 03:50:00 PM,28.953,0.0
355,03/06/18 04:00:00 PM,28.953,0.0
356,03/06/18 04:10:00 PM,29.053,0.0
357,03/06/18 04:20:00 PM,29.053,0.0
358,03/06/18 04:30:00 PM,29.152,0.0
359,03/06/18 04:40:00 PM,29.152,0.0
360,03/06/18 04:50:00 PM,29.152,0.0
361,03/06/18 05:00:00 PM,29.053,0.0
362,03/06/18 05:10:00 PM,29.053,0.0
363,03/06/18 05:20:00 PM,28.953,0.0
364,03/06/18 05:30:00 PM,28.853,0.0
365,03/06/18 05:40:00 PM,28.853,0.0
366,03/06/18 05:50:00 PM,28.754,0.0
367,03/06/18 06:00:00 PM,28.655,0.0
368,03/06/18 06:10:00 PM,28.555,0.0
369,03/06/18 06:20:00 PM,28.456,0.0
370,03/06/18 06:30:00 PM,28.357,0.0
371,03/06/18 06:40:00 PM,28.258,0.0
