Plot Title: 20014366,,,
#,"Date Time, GMT+05:00","Temp, øC (LGR S/N: 20014366, SEN S/N: 20014366)","Intensity, Lux (LGR S/N: 20014366, SEN S/N: 20014366)"
169,04/29/17 06:00:00 AM,29.953,0
170,04/29/17 10:00:00 AM,30.356,721.2
171,04/29/17 02:00:00 PM,30.356,204.5
172,04/29/17 06:00:00 PM,30.255,0
173,04/29/17 10:00:00 PM,29.752,0
174,04/30/17 02:00:00 AM,29.953,0
175,04/30/17 06:00:00 AM,29.953,0
176,04/30/17 10:00:00 AM,30.457,462.9
177,04/30/17 02:00:00 PM,30.356,322.9
178,04/30/17 06:00:00 PM,30.154,0
179,04/30/17 10:00:00 PM,29.853,0
180,05/01/2017 02:00,29.953,0
181,05/01/2017 06:00,30.054,0
182,05/01/2017 10:00,30.255,247.6
183,05/01/2017 14:00,30.457,376.7
184,05/01/2017 18:00,30.054,0
185,05/01/2017 22:00,30.054,0
186,05/02/2017 02:00,29.953,0
187,05/02/2017 06:00,29.853,0
188,05/02/2017 10:00,30.356,301.4
189,05/02/2017 14:00,30.356,236.8
190,05/02/2017 18:00,30.558,0
191,05/02/2017 22:00,30.154,0
192,05/03/2017 02:00,29.953,0
193,05/03/2017 06:00,30.054,0
194,05/03/2017 10:00,30.356,183
195,05/03/2017 14:00,30.255,53.8
196,05/03/2017 18:00,30.558,0
197,05/03/2017 22:00,30.558,0
198,05/04/2017 02:00,30.457,0
199,05/04/2017 06:00,30.255,0
200,05/04/2017 10:00,30.457,129.2
201,05/04/2017 14:00,30.659,161.5
202,05/04/2017 18:00,30.356,0
203,05/04/2017 22:00,30.154,0
204,05/05/2017 02:00,30.054,0
205,05/05/2017 06:00,30.054,0
206,05/05/2017 10:00,30.356,86.1
207,05/05/2017 14:00,30.862,96.9
208,05/05/2017 18:00,31.064,0
209,05/05/2017 22:00,30.558,0
210,05/06/2017 02:00,30.659,0
211,05/06/2017 06:00,30.255,0
212,05/06/2017 10:00,30.558,43.1
213,05/06/2017 14:00,30.558,0
214,05/06/2017 18:00,30.558,0
215,05/06/2017 22:00,30.457,0
