Plot Title: 20065908,,,
#,"Date Time, GMT+05:00","Temp, øC (LGR S/N: 20065908, SEN S/N: 20065908)","Intensity, Lux (LGR S/N: 20065908, SEN S/N: 20065908)"
70,04/07/2017 00:00,29.452,0
71,04/07/2017 02:00,29.452,0
72,04/07/2017 04:00,29.452,0
73,04/07/2017 06:00,29.252,10.8
74,04/07/2017 08:00,29.552,3100
75,04/07/2017 10:00,29.953,9644.5
76,04/07/2017 12:00,30.457,7577.8
77,04/07/2017 14:00,30.659,6200
78,04/07/2017 16:00,30.054,3961.1
79,04/07/2017 18:00,30.356,183
80,04/07/2017 20:00,30.054,0
81,04/07/2017 22:00,30.154,0
82,04/08/2017 00:00,30.054,0
83,04/08/2017 02:00,30.054,0
84,04/08/2017 04:00,29.953,0
85,04/08/2017 06:00,29.652,0
86,04/08/2017 08:00,29.752,2755.6
87,04/08/2017 10:00,30.457,9644.5
88,04/08/2017 12:00,30.558,14466.8
89,04/08/2017 14:00,30.659,15155.7
90,04/08/2017 16:00,30.356,3788.9
91,04/08/2017 18:00,29.853,290.6
92,04/08/2017 20:00,29.652,0
93,04/08/2017 22:00,30.054,0
94,04/09/2017 00:00,29.452,0
95,04/09/2017 02:00,29.652,0
96,04/09/2017 04:00,29.552,0
97,04/09/2017 06:00,29.452,10.8
98,04/09/2017 08:00,29.652,2755.6
99,04/09/2017 10:00,30.154,7577.8
100,04/09/2017 12:00,30.457,11022.3
101,04/09/2017 14:00,30.457,11022.3
102,04/09/2017 16:00,30.255,5166.7
103,04/09/2017 18:00,29.853,312.2
104,04/09/2017 20:00,29.752,0
105,04/09/2017 22:00,29.752,0
106,04/10/2017 00:00,29.652,0
107,04/10/2017 02:00,29.652,0
108,04/10/2017 04:00,29.552,0
109,04/10/2017 06:00,29.452,10.8
110,04/10/2017 08:00,29.752,3272.2
111,04/10/2017 10:00,30.255,10677.8
112,04/10/2017 12:00,30.356,33066.9
113,04/10/2017 14:00,30.457,13089
114,04/10/2017 16:00,30.255,5166.7
115,04/10/2017 18:00,29.953,301.4
116,04/10/2017 20:00,29.652,0
117,04/10/2017 22:00,29.552,0
118,04/11/2017 00:00,29.452,0
119,04/11/2017 02:00,29.752,0
120,04/11/2017 04:00,29.652,0
121,04/11/2017 06:00,29.452,10.8
122,04/11/2017 08:00,29.552,1291.7
123,04/11/2017 10:00,29.953,4305.6
124,04/11/2017 12:00,30.457,14466.8
125,04/11/2017 14:00,30.457,8266.7
126,04/11/2017 16:00,30.154,3272.2
127,04/11/2017 18:00,30.054,312.2
128,04/11/2017 20:00,29.752,0
129,04/11/2017 22:00,29.652,0
130,04/12/2017 00:00,29.552,0
131,04/12/2017 02:00,29.752,0
132,04/12/2017 04:00,29.752,0
133,04/12/2017 06:00,29.652,10.8
134,04/12/2017 08:00,29.853,2497.2
135,04/12/2017 10:00,30.356,5511.1
136,04/12/2017 12:00,30.659,15155.7
137,04/12/2017 14:00,30.659,10333.4
138,04/12/2017 16:00,30.457,5338.9
139,04/12/2017 18:00,29.953,183
140,04/12/2017 20:00,29.853,0
141,04/12/2017 22:00,29.953,0
142,04/13/17 12:00:00 AM,29.652,0
143,04/13/17 02:00:00 AM,29.752,0
144,04/13/17 04:00:00 AM,29.752,0
145,04/13/17 06:00:00 AM,29.652,0
146,04/13/17 08:00:00 AM,29.853,1980.6
