Plot Title: 20302530,,,
#,"Date Time, GMT+00:00","Temp, øC (LGR S/N: 20302530, SEN S/N: 20302530)","Intensity, Lux (LGR S/N: 20302530, SEN S/N: 20302530)"
835,03/10/2018 00:00,29.152,0
836,03/10/2018 00:10,29.053,0
837,03/10/2018 00:20,29.053,0
838,03/10/2018 00:30,28.953,0
839,03/10/2018 00:40,28.953,0
840,03/10/2018 00:50,28.953,0
841,03/10/2018 01:00,28.953,0
842,03/10/2018 01:10,28.953,0
843,03/10/2018 01:20,28.853,10.8
844,03/10/2018 01:30,28.853,32.3
845,03/10/2018 01:40,28.853,86.1
846,03/10/2018 01:50,28.853,129.2
847,03/10/2018 02:00,28.853,172.2
848,03/10/2018 02:10,28.953,258.3
849,03/10/2018 02:20,28.853,409
850,03/10/2018 02:30,28.953,505.9
851,03/10/2018 02:40,28.953,635.1
852,03/10/2018 02:50,28.853,775
853,03/10/2018 03:00,28.853,936.5
854,03/10/2018 03:10,28.853,678.1
855,03/10/2018 03:20,28.853,1022.6
856,03/10/2018 03:30,28.853,1184
857,03/10/2018 03:40,28.853,1377.8
858,03/10/2018 03:50,28.953,1463.9
859,03/10/2018 04:00,28.953,1636.1
860,03/10/2018 04:10,29.053,1808.3
861,03/10/2018 04:20,29.053,1894.5
862,03/10/2018 04:30,29.053,1722.2
863,03/10/2018 04:40,29.053,2066.7
864,03/10/2018 04:50,29.053,2066.7
865,03/10/2018 05:00,29.053,2583.4
866,03/10/2018 05:10,29.152,2927.8
867,03/10/2018 05:20,29.152,2755.6
868,03/10/2018 05:30,29.152,3100
869,03/10/2018 05:40,29.252,3788.9
870,03/10/2018 05:50,29.152,3272.2
871,03/10/2018 06:00,29.252,3788.9
872,03/10/2018 06:10,29.252,3961.1
873,03/10/2018 06:20,29.252,4305.6
874,03/10/2018 06:30,29.252,4305.6
875,03/10/2018 06:40,29.252,4305.6
876,03/10/2018 06:50,29.352,4477.8
877,03/10/2018 07:00,29.352,4994.5
878,03/10/2018 07:10,29.252,4822.3
879,03/10/2018 07:20,29.352,4822.3
880,03/10/2018 07:30,29.352,3616.7
881,03/10/2018 07:40,29.152,1377.8
882,03/10/2018 07:50,29.252,2583.4
883,03/10/2018 08:00,29.352,3961.1
884,03/10/2018 08:10,29.352,3961.1
885,03/10/2018 08:20,29.252,3961.1
886,03/10/2018 08:30,29.252,3272.2
887,03/10/2018 08:40,29.252,3444.5
888,03/10/2018 08:50,29.252,3100
889,03/10/2018 09:00,29.252,3100
890,03/10/2018 09:10,29.252,2927.8
891,03/10/2018 09:20,29.152,1216.3
892,03/10/2018 09:30,29.252,2583.4
893,03/10/2018 09:40,29.252,2583.4
894,03/10/2018 09:50,29.152,1722.2
895,03/10/2018 10:00,29.152,2238.9
896,03/10/2018 10:10,29.152,2066.7
897,03/10/2018 10:20,29.152,1980.6
898,03/10/2018 10:30,29.152,1894.5
899,03/10/2018 10:40,29.152,1356.3
900,03/10/2018 10:50,29.152,1162.5
901,03/10/2018 11:00,29.152,882.6
902,03/10/2018 11:10,29.152,613.5
903,03/10/2018 11:20,29.152,818.1
904,03/10/2018 11:30,29.152,753.5
905,03/10/2018 11:40,29.152,602.8
906,03/10/2018 11:50,29.152,484.4
