Plot Title: 20065910,,,
#,"Date Time, GMT+05:00","Temp, øC (LGR S/N: 20065910, SEN S/N: 20065910)","Intensity, Lux (LGR S/N: 20065910, SEN S/N: 20065910)"
70,04/07/2017 00:00,29.152,0
71,04/07/2017 02:00,29.152,0
72,04/07/2017 04:00,29.152,0
73,04/07/2017 06:00,28.953,21.5
74,04/07/2017 08:00,29.352,5166.7
75,04/07/2017 10:00,29.953,11022.3
76,04/07/2017 12:00,30.154,24800.2
77,04/07/2017 14:00,30.356,11711.2
78,04/07/2017 16:00,29.652,4477.8
79,04/07/2017 18:00,29.752,236.8
80,04/07/2017 20:00,29.652,0
81,04/07/2017 22:00,29.953,0
82,04/08/2017 00:00,29.752,0
83,04/08/2017 02:00,29.752,0
84,04/08/2017 04:00,29.752,0
85,04/08/2017 06:00,29.252,10.8
86,04/08/2017 08:00,29.652,4822.3
87,04/08/2017 10:00,30.255,10333.4
88,04/08/2017 12:00,30.356,12400.1
89,04/08/2017 14:00,30.356,13089
90,04/08/2017 16:00,30.054,5166.7
91,04/08/2017 18:00,29.552,301.4
92,04/08/2017 20:00,29.452,0
93,04/08/2017 22:00,29.752,0
94,04/09/2017 00:00,29.252,0
95,04/09/2017 02:00,29.452,0
96,04/09/2017 04:00,29.252,0
97,04/09/2017 06:00,29.152,21.5
98,04/09/2017 08:00,29.452,5166.7
99,04/09/2017 10:00,30.054,13089
100,04/09/2017 12:00,30.255,19289
101,04/09/2017 14:00,30.154,16533.4
102,04/09/2017 16:00,29.953,5166.7
103,04/09/2017 18:00,29.552,333.7
104,04/09/2017 20:00,29.452,0
105,04/09/2017 22:00,29.452,0
106,04/10/2017 00:00,29.352,0
107,04/10/2017 02:00,29.352,0
108,04/10/2017 04:00,29.352,0
109,04/10/2017 06:00,29.152,10.8
110,04/10/2017 08:00,29.552,5166.7
111,04/10/2017 10:00,30.154,15155.7
112,04/10/2017 12:00,30.054,21355.7
113,04/10/2017 14:00,30.154,14466.8
114,04/10/2017 16:00,29.953,5166.7
115,04/10/2017 18:00,29.652,301.4
116,04/10/2017 20:00,29.452,0
117,04/10/2017 22:00,29.252,0
118,04/11/2017 00:00,29.252,0
119,04/11/2017 02:00,29.452,0
120,04/11/2017 04:00,29.452,0
121,04/11/2017 06:00,29.252,10.8
122,04/11/2017 08:00,29.352,1334.7
123,04/11/2017 10:00,29.752,4133.4
124,04/11/2017 12:00,30.154,11022.3
125,04/11/2017 14:00,30.154,7233.4
126,04/11/2017 16:00,29.853,3616.7
127,04/11/2017 18:00,29.752,312.2
128,04/11/2017 20:00,29.552,0
129,04/11/2017 22:00,29.452,0
130,04/12/2017 00:00,29.352,0
131,04/12/2017 02:00,29.452,0
132,04/12/2017 04:00,29.452,0
133,04/12/2017 06:00,29.252,10.8
134,04/12/2017 08:00,29.652,4305.6
135,04/12/2017 10:00,30.154,4477.8
136,04/12/2017 12:00,30.457,18600.1
137,04/12/2017 14:00,30.457,11711.2
138,04/12/2017 16:00,30.154,4477.8
139,04/12/2017 18:00,29.652,269.1
140,04/12/2017 20:00,29.652,0
141,04/12/2017 22:00,29.752,0
142,04/13/17 12:00:00 AM,29.352,0
143,04/13/17 02:00:00 AM,29.452,0
144,04/13/17 04:00:00 AM,29.452,0
145,04/13/17 06:00:00 AM,29.352,10.8
146,04/13/17 08:00:00 AM,29.652,5511.1
