11.0529	7.1411
11.0307	7.1633
11.0085	7.1633
10.9863	7.1633
10.9641	7.1633
10.9308	7.1633
10.9086	7.1744
10.8864	7.1855
10.8642	7.1966
10.8420	7.2077
10.8087	7.2077
10.7865	7.2188
10.7643	7.2299
10.7421	7.2521
10.7199	7.2631
10.6867	7.2631
10.6645	7.2853
10.6423	7.2964
10.6201	7.3186
10.5868	7.3297
10.5757	7.3630
10.5646	7.3852
10.5535	7.4074
10.5535	7.4296
10.5535	7.4518
10.5535	7.4740
10.5535	7.5073
10.5535	7.5295
10.5535	7.5517
10.5646	7.5739
10.5757	7.5961
10.5757	7.6183
10.5757	7.6516
10.5757	7.6737
10.5757	7.6959
10.5868	7.7181
10.5979	7.7403
10.6090	7.7736
10.6201	7.7958
10.6312	7.8180
10.6423	7.8402
10.6534	7.8624
10.6645	7.8957
10.6756	7.9179
10.6977	7.9401
10.6977	7.9623
10.7199	7.9956
10.7310	8.0178
10.7421	8.0400
10.7643	8.0622
10.7643	8.0843
10.7865	8.1176
10.7976	8.1398
10.8309	8.1620
10.8420	8.1842
10.8642	8.2064
10.8975	8.2286
10.9197	8.2619
10.9419	8.2730
10.9752	8.2952
10.9974	8.3174
11.0196	8.3396
11.0418	8.3618
11.0751	8.3729
11.0972	8.3951
11.1194	8.3951
11.1416	8.4173
11.1749	8.4284
11.1971	8.4506
11.1860	8.4617
11.1638	8.4617
11.1305	8.4617
11.1083	8.4617
11.0862	8.4838
11.0751	8.5060
11.0751	8.5282
11.0862	8.5504
11.0972	8.5837
11.1194	8.5948
11.1527	8.5948
11.1749	8.5948
11.1971	8.5948
11.2193	8.5948
11.2415	8.5948
11.2637	8.5948
11.2859	8.6059
11.3192	8.6170
11.3414	8.6281
11.3525	8.6503
11.3747	8.6836
11.3858	8.7058
11.4191	8.7169
11.4413	8.7391
11.4635	8.7502
11.4857	8.7613
11.5078	8.7613
11.5411	8.7724
11.5522	8.7946
11.5744	8.8168
11.5966	8.8279
11.6077	8.8501
11.5966	8.8722
11.5966	8.9055
11.5966	8.9277
11.6077	8.9499
11.6077	8.9721
11.6299	8.9943
11.6410	9.0276
11.6521	9.0498
11.6632	9.0720
11.6854	9.0942
11.7076	9.1164
11.7298	9.1275
11.7631	9.1275
11.7853	9.1275
11.8075	9.1386
11.8186	9.1608
11.8408	9.1941
11.8630	9.2163
11.8852	9.2274
11.9073	9.2496
11.9295	9.2607
11.9628	9.2718
11.9850	9.2828
12.0072	9.2828
12.0294	9.2828
12.0516	9.2828
12.0738	9.2828
12.0960	9.2828
12.1293	9.2828
12.1404	9.2607
12.1626	9.2385
12.1848	9.2163
12.2070	9.2052
12.2292	9.1719
12.2514	9.1608
12.2625	9.1386
12.2847	9.1275
12.3179	9.1053
12.3401	9.1053
12.3623	9.0942
12.3845	9.0831
12.4067	9.0609
12.4289	9.0498
12.4511	9.0276
12.4844	9.0054
12.5066	8.9943
12.5177	8.9721
12.5399	8.9388
12.5510	8.9166
12.5732	8.8944
12.5843	8.8722
12.5843	8.8501
12.5843	8.8168
12.6065	8.7946
12.6176	8.7724
12.6287	8.7502
12.6398	8.7280
12.6620	8.7169
12.6842	8.7058
12.7063	8.6947
12.7285	8.6947
12.7618	8.6836
12.7840	8.6614
12.8062	8.6503
12.8284	8.6281
12.8506	8.6059
12.8617	8.5837
12.8728	8.5615
12.8950	8.5282
12.8950	8.5060
12.8950	8.4838
12.8950	8.4617
12.8950	8.4395
12.9061	8.4173
12.9172	8.3840
12.9283	8.3618
12.9394	8.3396
12.9505	8.3174
12.9616	8.2952
12.9616	8.2619
12.9838	8.2397
12.9838	8.2175
12.9949	8.1953
13.0060	8.1731
13.0171	8.1398
13.0393	8.1176
