13.6779	6.3199
13.6412	6.3016
13.6046	6.3016
13.5680	6.3382
13.5313	6.3749
13.5130	6.4115
13.4764	6.4481
13.4397	6.4848
13.4031	6.5214
13.3665	6.5581
13.3298	6.5947
13.2932	6.6130
13.2382	6.6496
13.2016	6.6680
13.1650	6.6863
13.1283	6.7229
13.0917	6.7412
13.0734	6.7779
13.0184	6.8145
13.0001	6.8511
12.9635	6.8878
12.9451	6.9427
12.9085	6.9611
12.8719	6.9977
12.8352	7.0343
12.7986	7.0527
12.7619	7.0527
12.7436	7.0343
12.7436	6.9977
12.7253	6.9611
12.7070	6.9244
12.7070	6.8878
12.7070	6.8328
12.7070	6.7962
12.6887	6.7596
12.6887	6.7229
12.6704	6.6863
12.6520	6.6313
12.6154	6.6313
12.5604	6.6313
12.5238	6.6313
12.4872	6.6313
12.4505	6.6313
12.4139	6.6313
12.3773	6.6313
12.3223	6.6313
12.2857	6.6313
12.2490	6.6313
12.2124	6.6313
12.1758	6.6130
12.1391	6.6130
12.0842	6.6130
12.0475	6.6130
12.0109	6.6130
11.9742	6.6130
11.9376	6.6130
11.9010	6.6130
11.8460	6.6313
11.8094	6.6496
11.7727	6.6496
11.7361	6.6680
11.6995	6.6863
11.6445	6.7046
11.6079	6.7229
11.5712	6.7229
11.5346	6.7596
11.4980	6.7962
11.4613	6.8328
11.4430	6.8695
11.4064	6.9061
11.3881	6.9427
11.3331	6.9794
11.3148	7.0160
11.2781	7.0343
11.2415	7.0893
11.2049	7.0893
11.1682	7.1442
11.1316	7.1626
11.1316	7.1992
11.1316	7.2542
11.1316	7.2908
11.1316	7.3274
11.1316	7.3641
11.1316	7.4007
11.1499	7.4373
11.1499	7.4740
11.1865	7.5289
11.2049	7.5656
11.2049	7.6022
11.2232	7.6388
11.2598	7.6938
11.2781	7.7304
11.3148	7.7488
11.3514	7.7488
11.4064	7.7488
11.4430	7.7854
11.4613	7.8220
11.5163	7.8404
11.5163	7.8953
11.4796	7.9319
11.4796	7.9686
11.4613	8.0052
11.4613	8.0419
11.4613	8.0968
11.4430	8.1335
11.4430	8.1701
11.4613	8.2067
11.4613	8.2434
11.4796	8.2983
11.4980	8.3350
11.5163	8.3716
